license_type,application_classification,approved_license_type,approved_license_stages,commence_operations_date,lic_status,license_number,business_name,establishment_city,establishment_state,establishment_zipcode,latitude,longitude,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,application_created_date,cnb_deemed_complete_date,application_approved_date,lic_start_date,lic_expiration_date,establishment_address,establishment_address_2,establishment_county,pmt_amount,lic_fee_amount,zip,town,county,county_lat,county_long,region,cccupdatedate,licensing_authority_id,licensing_authority,business_structure,business_email,business_owner_name,parcel_number,issue_date,expiration_date,business_image_url,business_website,business_phone
Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,9/17/2021,COMPLETE,MR281978,Galil Greenery LLC,Northampton,MA,01060,42.318024,-72.632715,235 Main St.,,Northampton,MA,01060,POINT (-72.62073 42.322256),POINT (-72.632715 42.3180240),69B Day Ave,,Northampton,MA,01060,83-2070659,MRN281978,Thu Jan 23 2020 15:21:13 GMT-0500 (Eastern Standard Time),Fri Oct 25 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Fri May 08 2020 17:35:40 GMT-0400 (Eastern Daylight Time),False,,,,,,,,,Not a DBE,,,Thu Aug 12 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Oct 18 2018 20:51:21 GMT-0400 (Eastern Daylight Time),Fri Feb 28 2020 00:00:00 GMT-0500 (Eastern Standard Time),Fri May 08 2020 14:27:43 GMT-0400 (Eastern Daylight Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed May 08 2024 04:00:00 GMT-0400 (Eastern Daylight Time),235 Main St,N/A,Hampshire County,300,10000,01060,Northampton,Hampshire,42.322256,-72.62073,Western MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Priority Review - Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR281469,"Nuestra, LLC",Cambridge,MA,02141,42.372172,-71.07929,198 Tremont Street,Suite 228,Boston,MA,02116,POINT (-71.275566 42.459085),POINT (-71.07929 42.3721719),198 Tremont Street,Suite 228,Boston,MA,02116,84-4886414,MRN281469,Thu Feb 11 2021 17:24:12 GMT-0500 (Eastern Standard Time),Tue Jan 19 2021 14:49:51 GMT-0500 (Eastern Standard Time),Fri Jun 25 2021 12:30:58 GMT-0400 (Eastern Daylight Time),True,yes,EE202121,APPROVED,EE202121,EE202121,,,,Not a DBE,,,,Wed May 23 2018 15:31:08 GMT-0400 (Eastern Daylight Time),Thu Jan 28 2021 12:49:20 GMT-0500 (Eastern Standard Time),Thu Mar 11 2021 14:00:11 GMT-0500 (Eastern Standard Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Jun 25 2024 04:00:00 GMT-0400 (Eastern Daylight Time),200 Monsignor Obrien Hwy,N/A,Middlesex County,,5000,02141,Cambridge,Middlesex,42.459085,-71.275566,Metro Boston,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,7/10/2023,COMPLETE,MR283963,"617 Therapeutic Health Care, Inc.",Boston,MA,02122,42.303825,-71.071085,144 Bowdoin St,,Dorchester,MA,02121,POINT (-71.073493 42.334948),POINT (-71.071084 42.3038250),168 Beacham St.,,Everett,MA,02149,83-1869024,MRN283963,Mon Sep 06 2021 17:00:03 GMT-0400 (Eastern Daylight Time),Thu Mar 04 2021 11:36:17 GMT-0500 (Eastern Standard Time),,False,no,,,,,,,,Not a DBE,,,Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Dec 10 2020 10:15:41 GMT-0500 (Eastern Standard Time),Fri Sep 10 2021 10:58:45 GMT-0400 (Eastern Daylight Time),Thu Oct 14 2021 13:07:00 GMT-0400 (Eastern Daylight Time),Thu Nov 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),Sat Nov 11 2023 03:00:00 GMT-0500 (Eastern Standard Time),144 Bowdoin St,N/A,Suffolk County,1500,10000,02122,Boston,Suffolk,42.334948,-71.073493,Metro Boston,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Priority Review - Economic Empowerment Priority,COMMENCE OPS,COMMENCE OPS,2/17/2021,COMPLETE,MR281269,"New Dia, LLC",Worcester,MA,01603,42.243227,-71.82637,118 Cambridge St,,Worcester,MA,01603,POINT (-71.840209 42.329642),POINT (-71.826369 42.2432269),8 Zoar St,,Worcester,MA,01604,83-0674928,MRN281269,Fri Jan 03 2020 10:41:48 GMT-0500 (Eastern Standard Time),Fri Sep 06 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Feb 04 2020 19:58:17 GMT-0500 (Eastern Standard Time),True,,,APPROVED,EE201826,EEA201826,,,,Not a DBE,,,Thu Jan 14 2021 03:00:00 GMT-0500 (Eastern Standard Time),Wed Apr 18 2018 14:14:17 GMT-0400 (Eastern Daylight Time),Fri Nov 01 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 16 2020 15:38:23 GMT-0500 (Eastern Standard Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Mon Feb 05 2024 03:00:00 GMT-0500 (Eastern Standard Time),118 Cambridge St,N/A,Worcester County,300,5000,01603,Worcester,Worcester,42.329642,-71.840209,Central MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR281755,Fairway Botanicals Inc.,Boston,MA,02131,42.288588,-71.134319,882-884 South St,,Roslindale,MA,02131,POINT (-71.073493 42.334948),POINT (-71.134319 42.2885879),16 Fairview St,,Roslindale,MA,02131,83-3656519,MRN281755,Wed May 25 2022 11:32:06 GMT-0400 (Eastern Daylight Time),Wed May 05 2021 11:44:28 GMT-0400 (Eastern Daylight Time),Tue Aug 02 2022 07:08:06 GMT-0400 (Eastern Daylight Time),False,no,,,,,,,,Not a DBE,,,,Sat Jul 28 2018 21:38:26 GMT-0400 (Eastern Daylight Time),Fri Jun 10 2022 10:59:22 GMT-0400 (Eastern Daylight Time),Thu Jul 14 2022 12:04:54 GMT-0400 (Eastern Daylight Time),Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Aug 02 2024 04:00:00 GMT-0400 (Eastern Daylight Time),886 South St,N/A,Suffolk County,1500,10000,02131,Roslindale,Suffolk,42.334948,-71.073493,,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,12/14/2021,COMPLETE,MR282091,"MedMen Boston, LLC",Boston,MA,02215,42.345607,-71.099851,"50 Congress Street, Suite 420",,Boston,MA,02109,POINT (-71.073493 42.334948),POINT (-71.099851 42.3456070),"50 Congress Street, Suite 420",,Boston,MA,02109,82-5524340,MRN282091,Wed Jul 22 2020 16:21:09 GMT-0400 (Eastern Daylight Time),Fri Oct 25 2019 00:00:00 GMT-0400 (Eastern Daylight Time),,False,,,,,,,,,Not a DBE,,,Thu Nov 18 2021 03:00:00 GMT-0500 (Eastern Standard Time),Tue Nov 27 2018 15:43:10 GMT-0500 (Eastern Standard Time),Tue Apr 07 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2020 14:13:04 GMT-0400 (Eastern Daylight Time),Thu Sep 15 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Sep 16 2023 04:00:00 GMT-0400 (Eastern Daylight Time),120 Brookline Ave,N/A,Suffolk County,300,10000,02215,Boston,Suffolk,42.334948,-71.073493,Metro Boston,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,FINAL LICENSE,FINAL LICENSE,,COMPLETE,MR284144,"Massachusetts Green Retail, Inc.",Lynn,MA,01905,42.459954,-70.989088,829 Boston Street,,Lynn,MA,01905,POINT (-70.970827 42.635475),POINT (-70.989087 42.4599540),1 Curtis Street,,Boston,MA,02128,84-4141180,MRN284144,Wed Jul 21 2021 16:17:57 GMT-0400 (Eastern Daylight Time),Thu Mar 25 2021 10:41:41 GMT-0400 (Eastern Daylight Time),Thu Nov 18 2021 14:13:20 GMT-0500 (Eastern Standard Time),False,no,,,,,,,,Not a DBE,,,Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Mar 09 2021 10:42:00 GMT-0500 (Eastern Standard Time),Mon Aug 23 2021 13:07:23 GMT-0400 (Eastern Daylight Time),Thu Oct 14 2021 13:11:01 GMT-0400 (Eastern Daylight Time),Thu Nov 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),Sat Nov 18 2023 03:00:00 GMT-0500 (Eastern Standard Time),829 Boston St,N/A,Essex County,1500,10000,01905,Lynn,Essex,42.635475,-70.970827,Northeast,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Priority Review - Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284644,Mass Greenwoods LLC,Boston,MA,02134,42.352491,-71.13173,116 Harvard Avenue,,Allston,MA,02134,POINT (-71.073493 42.334948),POINT (-71.131730 42.3524910),116 Harvard Avenue,,Allston,MA,02134,82-5117556,MRN284644,Thu Aug 18 2022 11:23:47 GMT-0400 (Eastern Daylight Time),Thu Jul 21 2022 11:44:46 GMT-0400 (Eastern Daylight Time),,True,yes,SE303621,,,EEA202112,,,,Not a DBE,,,,Mon Apr 25 2022 11:41:29 GMT-0400 (Eastern Daylight Time),Fri Aug 19 2022 09:37:52 GMT-0400 (Eastern Daylight Time),Thu Oct 13 2022 16:14:21 GMT-0400 (Eastern Daylight Time),Tue Oct 25 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Oct 25 2023 04:00:00 GMT-0400 (Eastern Daylight Time),116 Harvard Ave,N/A,Suffolk County,,5000,02134,Allston,Suffolk,42.334948,-71.073493,,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR283887,ELEVATION RETAIL II LLC,Fairhaven,MA,02719,41.646815,-70.886685,240 BRIDGE ST,,FAIRHAVEN,MA,02719,POINT (-71.102131 41.778329),POINT (-70.886685 41.6468149),385 GREAT RD.,,BEDFORD,MA,01730,86-3936013,MRN283887,Tue Aug 10 2021 10:02:02 GMT-0400 (Eastern Daylight Time),Thu Aug 05 2021 12:30:13 GMT-0400 (Eastern Daylight Time),Wed Feb 09 2022 14:47:43 GMT-0500 (Eastern Standard Time),False,no,,,,,,,,Not a DBE,,,,Tue Nov 10 2020 12:17:01 GMT-0500 (Eastern Standard Time),Tue Aug 24 2021 09:27:51 GMT-0400 (Eastern Daylight Time),Thu Nov 18 2021 14:43:46 GMT-0500 (Eastern Standard Time),Thu Feb 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Fri Feb 09 2024 03:00:00 GMT-0500 (Eastern Standard Time),240 Bridge St,N/A,Bristol County,1500,10000,02719,Fairhaven,Bristol,41.778329,-71.102131,Southeast and Cape,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,8/21/2020,COMPLETE,MR282232,"Four Daughters Compassionate Care, Inc.",Plymouth,MA,02360,41.9567,-70.707935,11 Richards Road,,Plymouth,MA,02360,POINT (-70.818958 41.978877),POINT (-70.707935 41.9566999),415 N. Dearborn St.,4th Floor,Chicago,IL,60654,47-4470548,MRN282232,Mon Dec 09 2019 17:10:23 GMT-0500 (Eastern Standard Time),Tue Mar 12 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Mon Jan 13 2020 12:32:48 GMT-0500 (Eastern Standard Time),True,,,,,,APPROVED,RP201864,RPA201864,Not a DBE,,,Thu Jul 09 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Dec 27 2018 14:39:18 GMT-0500 (Eastern Standard Time),Thu Aug 29 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 09 2020 11:22:54 GMT-0500 (Eastern Standard Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Tue Jan 16 2024 03:00:00 GMT-0500 (Eastern Standard Time),11 Richard's Rd,N/A,Plymouth County,300,10000,02360,Plymouth,Plymouth,41.978877,-70.818958,Southeast and Cape,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284262,EC Developments,Greenfield,MA,01301,42.650917,-72.561356,1385 Bernardston Road,,Greenfield,MA,01301,POINT (-72.573941 42.587072),POINT (-72.561356 42.650917),1385 Classic Court,Unit 330,Mount Pleasant,SC,29466,87-0898962,MRN284262,Thu Oct 28 2021 15:06:59 GMT-0400 (Eastern Daylight Time),Thu Aug 05 2021 13:50:18 GMT-0400 (Eastern Daylight Time),,False,no,,,,,,,,Not a DBE,,,,Fri May 28 2021 06:11:55 GMT-0400 (Eastern Daylight Time),Fri Oct 29 2021 14:13:08 GMT-0400 (Eastern Daylight Time),Thu Jan 20 2022 15:32:02 GMT-0500 (Eastern Standard Time),Fri Apr 22 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Apr 22 2023 04:00:00 GMT-0400 (Eastern Daylight Time),1385 Bernardston Rd,N/A,Franklin County,1500,10000,01301,Greenfield,Franklin,42.587072,-72.573941,Western MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284733,"Holland Brands SB, LLC",Boston,MA,02127,42.33838,-71.037949,550 East First Street,,Boston,MA,02127,POINT (-71.073493 42.334948),POINT (-71.037948 42.3383800),55 Henshaw Street,,Brighton,MA,02135,00-1385468,MRN284733,Thu Dec 29 2022 20:15:21 GMT-0500 (Eastern Standard Time),Wed Dec 14 2022 14:59:15 GMT-0500 (Eastern Standard Time),,False,no,,,,,,,,Not a DBE,,,,Tue Aug 02 2022 09:48:01 GMT-0400 (Eastern Daylight Time),Fri Jan 06 2023 09:36:18 GMT-0500 (Eastern Standard Time),Thu Mar 09 2023 12:42:35 GMT-0500 (Eastern Standard Time),Mon Mar 27 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Mar 27 2024 04:00:00 GMT-0400 (Eastern Daylight Time),115 K St,538-550 East First Street,Suffolk County,1500,10000,02127,Boston,Suffolk,42.334948,-71.073493,Metro Boston,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282799,Royal Hemp LLC,Lanesborough,MA,01224,42.492862,-73.201996,660 CHESHIRE ROAD,,LANESBOROUGH,MA,01224,POINT (-73.209889 42.396128),POINT (-73.201995 42.4928620),660 CHESHIRE ROAD,,LANESBOROUGH,MA,01224,83-4641649,MRN282799,Tue Mar 24 2020 14:48:51 GMT-0400 (Eastern Daylight Time),Mon Feb 10 2020 00:00:00 GMT-0500 (Eastern Standard Time),,False,,,,,,,,,Not a DBE,,,,Thu Jun 20 2019 13:42:35 GMT-0400 (Eastern Daylight Time),Tue Apr 07 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Mon Jul 20 2020 14:34:06 GMT-0400 (Eastern Daylight Time),Thu Dec 08 2022 03:00:00 GMT-0500 (Eastern Standard Time),Fri Dec 08 2023 03:00:00 GMT-0500 (Eastern Standard Time),660 Cheshire Rd,N/A,Berkshire County,300,10000,01224,Berkshire,Berkshire,42.396128,-73.209889,,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284245,Dr.Greenthumb Greenfield LLC,Greenfield,MA,01013,42.58819,-72.602445,220-228 Main Street,,Greenfield,MA,01301,POINT (-72.571312 42.12756),POINT (-72.602445 42.5881899),19 Oak lane,,Douglaston,NY,11363,87-1767941,MRN284245,Thu Dec 16 2021 11:54:53 GMT-0500 (Eastern Standard Time),Tue Nov 23 2021 10:57:21 GMT-0500 (Eastern Standard Time),Tue Mar 22 2022 11:41:57 GMT-0400 (Eastern Daylight Time),False,no,,,,,,,,Minority-Owned Business,,,,Sun May 16 2021 15:22:54 GMT-0400 (Eastern Daylight Time),Fri Dec 17 2021 11:52:23 GMT-0500 (Eastern Standard Time),Thu Mar 10 2022 13:55:13 GMT-0500 (Eastern Standard Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 04:00:00 GMT-0400 (Eastern Daylight Time),228 Main St,N/A,Franklin County,1500,10000,01013,Chicopee,Hampden,42.12756,-72.571312,Western MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,3/25/2022,COMPLETE,MR283141,Aspen Blue Cultures Inc.,Attleboro,MA,02703,41.94579,-71.273974,40 Forest Street,,Attleboro,MA,02703,POINT (-71.102131 41.778329),POINT (-71.273973 41.9457900),909 North Main Street,,Providence,RI,02904,83-2407755,MRN283141,Fri May 15 2020 21:24:37 GMT-0400 (Eastern Daylight Time),Mon May 18 2020 09:54:19 GMT-0400 (Eastern Daylight Time),Fri Jan 22 2021 14:45:53 GMT-0500 (Eastern Standard Time),False,,,,,,,,,Not a DBE,,,Thu Mar 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),Fri Nov 22 2019 15:48:47 GMT-0500 (Eastern Standard Time),Fri Jul 17 2020 10:13:46 GMT-0400 (Eastern Daylight Time),Thu Oct 08 2020 12:31:03 GMT-0400 (Eastern Daylight Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Mon Jan 22 2024 03:00:00 GMT-0500 (Eastern Standard Time),40 Forest St,N/A,Bristol County,1500,10000,02703,Attleboro,Bristol,41.778329,-71.102131,Southeast and Cape,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Expedited Review - DBE Status,COMMENCE OPS,COMMENCE OPS,10/7/2020,COMPLETE,MR282519,Ganesh Wellness Inc.,West Boylston,MA,01583,42.35865,-71.783381,50 Congress St. Suite 420,,Boston,MA,02109,POINT (-71.840209 42.329642),POINT (-71.783381 42.3586499),62 Church Hill Rd,,Newtown,CT,06470,82-4520628,MRN282519,Mon Mar 09 2020 20:37:29 GMT-0400 (Eastern Daylight Time),Mon Oct 28 2019 00:00:00 GMT-0400 (Eastern Daylight Time),,False,,,,,,,,,Minority-Owned Business | Woman-Owned Business,,,Thu Sep 10 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Mar 25 2019 13:12:57 GMT-0400 (Eastern Daylight Time),Thu Mar 19 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Fri May 08 2020 14:17:49 GMT-0400 (Eastern Daylight Time),Thu May 11 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Jun 10 2024 04:00:00 GMT-0400 (Eastern Daylight Time),65 W Boylston St,N/A,Worcester County,300,10000,01583,West Boylston,Worcester,42.329642,-71.840209,Central MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,11/1/2019,COMPLETE,MR282205,"Commcan, Inc.",Millis,MA,02054,42.158175,-71.387539,1525 Main Street,,Millis,MA,02054,POINT (-71.15444 42.199156),POINT (-71.387539 42.158175),730 Main Street Suite 2A,,MILLIS,MA,02054,47-4619040,MRN282205,Tue Apr 09 2019 17:57:43 GMT-0400 (Eastern Daylight Time),Wed Mar 06 2019 00:00:00 GMT-0500 (Eastern Standard Time),Fri May 31 2019 16:02:04 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201907,RPA201907,Not a DBE,,,Thu Oct 10 2019 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Dec 19 2018 10:03:50 GMT-0500 (Eastern Standard Time),Wed Apr 17 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu May 30 2019 13:54:12 GMT-0400 (Eastern Daylight Time),Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Aug 03 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1525 Main St,N/A,Norfolk County,300,5000,02054,Millis,Norfolk,42.199156,-71.15444,Central MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,4/20/2021,COMPLETE,MR281450,"Hennep, Inc.",Provincetown,MA,02657,42.05062,-70.187935,246 Commercial St.,,Provincetown,MA,02657,POINT (-70.301811 41.698999),POINT (-70.187934 42.0506200),1330 Boylston St.,Unit 202,Boston,MA,02215,83-0576823,MRN281450,Thu Dec 26 2019 12:42:46 GMT-0500 (Eastern Standard Time),Mon Aug 26 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Mon Apr 13 2020 19:19:34 GMT-0400 (Eastern Daylight Time),False,,,,,,,,,Not a DBE,,,Thu Mar 11 2021 03:00:00 GMT-0500 (Eastern Standard Time),Fri May 18 2018 09:26:01 GMT-0400 (Eastern Daylight Time),Fri Feb 14 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 09 2020 15:14:52 GMT-0400 (Eastern Daylight Time),Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jul 17 2024 04:00:00 GMT-0400 (Eastern Daylight Time),246 Commercial St,N/A,Barnstable County,300,10000,02657,Provincetown,Barnstable,41.698999,-70.301811,Southeast and Cape,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,8/21/2020,COMPLETE,MR281552,"Four Daughters Compassionate Care, Inc.",Sharon,MA,02067,42.118068,-71.234615,2-4 Merchant Street,,Sharon,MA,02067,POINT (-71.15444 42.199156),POINT (-71.234615 42.1180680),415 N. Dearborn St.,4th Floor,Chicago,IL,60654,47-4470548,MRN281552,Tue Aug 06 2019 15:58:27 GMT-0400 (Eastern Daylight Time),Tue Mar 12 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Nov 21 2019 16:07:35 GMT-0500 (Eastern Standard Time),True,,,,,,APPROVED,RP201864,RPA201864,Not a DBE,,,Thu Jul 09 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Jun 05 2018 14:12:40 GMT-0400 (Eastern Daylight Time),Thu Aug 29 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Nov 07 2019 13:38:02 GMT-0500 (Eastern Standard Time),Thu Dec 08 2022 03:00:00 GMT-0500 (Eastern Standard Time),Sat Dec 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),2 Merchant St,N/A,Norfolk County,300,10000,02067,Sharon,Norfolk,42.199156,-71.15444,Southeast and Cape,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Expedited Review - DBE Status,COMMENCE OPS,COMMENCE OPS,6/8/2023,COMPLETE,MR283011,"East Boston Bloom, LLC",Boston,MA,02128,42.369767,-71.038611,69-71 Maverick Square,,East Boston,MA,02128,POINT (-71.073493 42.334948),POINT (-71.038611 42.3697670),48 Maverick Square,,East Boston,MA,02128,83-2268443,MRN283011,Tue Jan 12 2021 10:35:46 GMT-0500 (Eastern Standard Time),Fri Jun 12 2020 14:55:16 GMT-0400 (Eastern Daylight Time),,False,,,,,,,,,Veteran-Owned Business | Minority-Owned Business,,,Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Sep 26 2019 12:51:27 GMT-0400 (Eastern Daylight Time),Thu Jan 14 2021 11:42:57 GMT-0500 (Eastern Standard Time),Fri Apr 16 2021 13:52:30 GMT-0400 (Eastern Daylight Time),Thu Aug 11 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Aug 12 2023 04:00:00 GMT-0400 (Eastern Daylight Time),71 Maverick Sq,N/A,Suffolk County,1500,10000,02128,Boston,Suffolk,42.334948,-71.073493,Metro Boston,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,4/10/2023,COMPLETE,MR281594,Krypies LLC,Pittsfield,MA,01201,42.454056,-73.215485,1450 East Street,Suite 2,Pittsfield,MA,01201,POINT (-73.209889 42.396128),POINT (-73.215485 42.4540560),1450 East Street,Suite 1,Pittsfield,MA,01201,82-5329617,MRN281594,Wed Jun 12 2019 15:34:32 GMT-0400 (Eastern Daylight Time),Tue Oct 02 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 18 2019 11:02:19 GMT-0400 (Eastern Daylight Time),False,,,,,,,,,Not a DBE,,,Thu Feb 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),Wed Jun 13 2018 16:30:08 GMT-0400 (Eastern Daylight Time),Wed Apr 10 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 18 2019 09:28:57 GMT-0400 (Eastern Daylight Time),Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Oct 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),1450 East St,N/A,Berkshire County,300,5000,01201,Pittsfield,Berkshire,42.396128,-73.209889,Western MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Expedited Review - Social Equity Participant,COMMENCE OPS,COMMENCE OPS,12/23/2022,COMPLETE,MR283204,"New Leaf Enterprises, Inc.",Fall River,MA,02721,41.673661,-71.184147,360 Second Street,,Fall River,MA,02721,POINT (-71.102131 41.778329),POINT (-71.184146 41.6736610),360 Second Street,,Fall River,MA,02721,84-3956316,MRN283204,Mon Feb 03 2020 15:37:29 GMT-0500 (Eastern Standard Time),Thu Jan 16 2020 00:00:00 GMT-0500 (Eastern Standard Time),,False,,,,,,,,,Not a DBE,,,Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Dec 26 2019 17:10:07 GMT-0500 (Eastern Standard Time),Tue May 26 2020 14:00:17 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 15:24:33 GMT-0400 (Eastern Daylight Time),Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Oct 16 2023 04:00:00 GMT-0400 (Eastern Daylight Time),2629 S Main St,N/A,Bristol County,,5000,02721,Fall River,Bristol,41.778329,-71.102131,Southeast and Cape,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
