license_number,business_dba_name,CEID,license_type,LicenseStatus,premise_county,id,licensing_authority_id,licensing_authority,license_designation,premise_state,license_status_date,license_term,issue_date,expiration_date,business_legal_name,business_owner_name,business_structure,business_email,activity,parcel_number,business_image_url,business_phone,business_website,data_refreshed_date,premise_street_address,premise_city,delivery,license_status,premise_latitude,premise_longitude,premise_zip_code
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,ZenLeaf,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,9120 W. Post Rd. Ste. 103,Las Vegas & Unincorporated Clark County,,Active,36.0745682,-115.2910839,89148
,Nevada Made Marijuana,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,Nevada Made Marijuana,,,,,,,,,2023-12-05T23:06:37.055225,1975 S. Casino Dr.,Laughlin,Y,Active,35.1612844,-114.5751438,89029
,Nevada Made Marijuana,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,Nevada Made Marijuana,,,,,,,,,2023-12-05T23:06:37.055225,1975 S. Casino Dr.,Laughlin,Y,Active,35.1612844,-114.5751438,89029
,Deep Roots Harvest,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,Deep Roots Harvest,,,,,,,,,2023-12-05T23:06:37.055225,195 Willis Carrier Canyon,Mesquite,N,Active,36.805835,-114.121805,89027
,Deep Roots Harvest,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,Deep Roots Harvest,,,,,,,,,2023-12-05T23:06:37.055225,195 Willis Carrier Canyon,Mesquite,N,Active,36.805835,-114.121805,89027
,Battle Born Dispensary,,Commercial - Retailer,,Lyon County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,Battle Born Dispensary,,,,,,,,,2023-12-05T23:06:37.055225,10115 U.S. Highway 50,Mound House,,Active,39.2152664,-119.6638142,89706
,Battle Born Dispensary,,Commercial - Retailer,,Lyon County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,Battle Born Dispensary,,,,,,,,,2023-12-05T23:06:37.055225,10115 U.S. Highway 50,Mound House,,Active,39.2152664,-119.6638142,89706
,Zen Leaf North Las Vegas,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,Zen Leaf North Las Vegas,,,,,,,,,2023-12-05T23:06:37.055225,4444 Craig Rd.,North Las Vegas,,Active,36.2424253,-115.0768038,89115
,Zen Leaf North Las Vegas,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,Zen Leaf North Las Vegas,,,,,,,,,2023-12-05T23:06:37.055225,4444 Craig Rd.,North Las Vegas,,Active,36.2424253,-115.0768038,89115
,Zen Leaf North Las Vegas,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,Zen Leaf North Las Vegas,,,,,,,,,2023-12-05T23:06:37.055225,4444 Craig Rd.,North Las Vegas,,Active,36.2424253,-115.0768038,89115
,Zen Leaf North Las Vegas,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,Zen Leaf North Las Vegas,,,,,,,,,2023-12-05T23:06:37.055225,4444 Craig Rd.,North Las Vegas,,Active,36.2424253,-115.0768038,89115
,Zen Leaf North Las Vegas,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,Zen Leaf North Las Vegas,,,,,,,,,2023-12-05T23:06:37.055225,4444 Craig Rd.,North Las Vegas,,Active,36.2424253,-115.0768038,89115
,Zen Leaf North Las Vegas,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,Zen Leaf North Las Vegas,,,,,,,,,2023-12-05T23:06:37.055225,4444 Craig Rd.,North Las Vegas,,Active,36.2424253,-115.0768038,89115
,Zen Leaf North Las Vegas,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,Zen Leaf North Las Vegas,,,,,,,,,2023-12-05T23:06:37.055225,4444 Craig Rd.,North Las Vegas,,Active,36.2424253,-115.0768038,89115
,Zen Leaf North Las Vegas,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,Zen Leaf North Las Vegas,,,,,,,,,2023-12-05T23:06:37.055225,4444 Craig Rd.,North Las Vegas,,Active,36.2424253,-115.0768038,89115
,Zen Leaf North Las Vegas,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,Zen Leaf North Las Vegas,,,,,,,,,2023-12-05T23:06:37.055225,4444 Craig Rd.,North Las Vegas,,Active,36.2424253,-115.0768038,89115
,Zen Leaf North Las Vegas,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,Zen Leaf North Las Vegas,,,,,,,,,2023-12-05T23:06:37.055225,4444 Craig Rd.,North Las Vegas,,Active,36.2424253,-115.0768038,89115
,Zen Leaf North Las Vegas,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,Zen Leaf North Las Vegas,,,,,,,,,2023-12-05T23:06:37.055225,4444 Craig Rd.,North Las Vegas,,Active,36.2424253,-115.0768038,89115
,Zen Leaf North Las Vegas,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,Zen Leaf North Las Vegas,,,,,,,,,2023-12-05T23:06:37.055225,4444 Craig Rd.,North Las Vegas,,Active,36.2424253,-115.0768038,89115
,Zen Leaf North Las Vegas,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,Zen Leaf North Las Vegas,,,,,,,,,2023-12-05T23:06:37.055225,4444 Craig Rd.,North Las Vegas,,Active,36.2424253,-115.0768038,89115
,Zen Leaf North Las Vegas,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,Zen Leaf North Las Vegas,,,,,,,,,2023-12-05T23:06:37.055225,4444 Craig Rd.,North Las Vegas,,Active,36.2424253,-115.0768038,89115
,Zen Leaf North Las Vegas,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,Zen Leaf North Las Vegas,,,,,,,,,2023-12-05T23:06:37.055225,4444 Craig Rd.,North Las Vegas,,Active,36.2424253,-115.0768038,89115
,Zen Leaf North Las Vegas,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,Zen Leaf North Las Vegas,,,,,,,,,2023-12-05T23:06:37.055225,4444 Craig Rd.,North Las Vegas,,Active,36.2424253,-115.0768038,89115
,Zen Leaf North Las Vegas,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,Zen Leaf North Las Vegas,,,,,,,,,2023-12-05T23:06:37.055225,4444 Craig Rd.,North Las Vegas,,Active,36.2424253,-115.0768038,89115
,Zen Leaf North Las Vegas,,Commercial - Retailer,,Clark County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,Zen Leaf North Las Vegas,,,,,,,,,2023-12-05T23:06:37.055225,4444 Craig Rd.,North Las Vegas,,Active,36.2424253,-115.0768038,89115
,The Source,,Commercial - Retailer,,Nye County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,The Source,,,,,,,,,2023-12-05T23:06:37.055225,2370 & 2380 Homestead Rd.,Pahrump,Y,Active,36.1849555,-115.9600572,89048
,The Source,,Commercial - Retailer,,Nye County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,The Source,,,,,,,,,2023-12-05T23:06:37.055225,2370 & 2380 Homestead Rd.,Pahrump,Y,Active,36.1849555,-115.9600572,89048
,The Source,,Commercial - Retailer,,Nye County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,The Source,,,,,,,,,2023-12-05T23:06:37.055225,2370 & 2380 Homestead Rd.,Pahrump,Y,Active,36.1849555,-115.9600572,89048
,The Source,,Commercial - Retailer,,Nye County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,The Source,,,,,,,,,2023-12-05T23:06:37.055225,2370 & 2380 Homestead Rd.,Pahrump,Y,Active,36.1849555,-115.9600572,89048
,ZenLeaf,,Commercial - Retailer,,Washoe County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,1605 E. 2nd St. Ste. 103,Reno,Y,Active,39.5276237,-119.7914787,89502
,ZenLeaf,,Commercial - Retailer,,Washoe County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,1605 E. 2nd St. Ste. 103,Reno,Y,Active,39.5276237,-119.7914787,89502
,ZenLeaf,,Commercial - Retailer,,Washoe County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,1605 E. 2nd St. Ste. 103,Reno,Y,Active,39.5276237,-119.7914787,89502
,ZenLeaf,,Commercial - Retailer,,Washoe County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,1605 E. 2nd St. Ste. 103,Reno,Y,Active,39.5276237,-119.7914787,89502
,ZenLeaf,,Commercial - Retailer,,Washoe County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,1605 E. 2nd St. Ste. 103,Reno,Y,Active,39.5276237,-119.7914787,89502
,ZenLeaf,,Commercial - Retailer,,Washoe County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,1605 E. 2nd St. Ste. 103,Reno,Y,Active,39.5276237,-119.7914787,89502
,ZenLeaf,,Commercial - Retailer,,Washoe County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,1605 E. 2nd St. Ste. 103,Reno,Y,Active,39.5276237,-119.7914787,89502
,ZenLeaf,,Commercial - Retailer,,Washoe County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,1605 E. 2nd St. Ste. 103,Reno,Y,Active,39.5276237,-119.7914787,89502
,ZenLeaf,,Commercial - Retailer,,Washoe County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,1605 E. 2nd St. Ste. 103,Reno,Y,Active,39.5276237,-119.7914787,89502
,ZenLeaf,,Commercial - Retailer,,Washoe County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,1605 E. 2nd St. Ste. 103,Reno,Y,Active,39.5276237,-119.7914787,89502
,ZenLeaf,,Commercial - Retailer,,Washoe County,,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ZenLeaf,,,,,,,,,2023-12-05T23:06:37.055225,1605 E. 2nd St. Ste. 103,Reno,Y,Active,39.5276237,-119.7914787,89502
