license_number,business_legal_name,business_dba_name,Street,premise_city,premise_zip_code,data_refreshed_date,license_type,license_designation,Licensee Name,License Number,Address,Zipcode,Microbials,Mycotoxins,Residual Solvents,id,license_status,licensing_authority_id,licensing_authority,premise_state,license_status_date,license_term,issue_date,expiration_date,business_owner_name,business_structure,activity,parcel_number,business_phone,business_email,business_image_url,premise_street_address,premise_county,premise_latitude,premise_longitude,business_website
402R-00226,ROCKY ROAD REMEDIES LLC,Rocky Road Vail,"40928 US Highway 6, Unit 2B",Avon,81620,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00226,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00368,RJJ HIGHLANDS LLC,Native Roots Highlands,2209 West 32nd Avenue,Denver,80211,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00368,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00696,RJJ TOWER LLC,Native Roots Denver Airport,7050 North Tower Road,Denver,80249,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00696,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00698,417 COMMERCIAL LLC,THE BUZZ,417 North Commercial Street,Trinidad,81082,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00698,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00492,GREEN FIELDS LLC,GreenFields,1798 West Mississippi Avenue,Denver,80223,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00492,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00237,ABUNDANT HEALTH DENVER LLC,Herban Underground,"70 North Broadway, Suite 50",Denver,80203,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00237,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00205,CRESTED BUTTE INVESTMENTS LLC,The Dispensary,"423 Belleview Avenue, Unit 1,",Crested Butte,81224,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00205,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00515,SOUTHWEST ALTERNATIVE CARE LLC,Kaya,3937 West Colfax Avenue,Denver,80204,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00515,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00242,ST EAGLE VAIL LLC,Sun Theory,"40690 Highway 6, Suite E-2",Avon,81620,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00242,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00421,FARAGOSI FARMS INC,Faragosi Farms,118 Santa Fe Trail,Trinidad,81082,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00421,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00192,FOX STREET WELLNESS LLC,Fox Cannabis,4773 North Fox Street,Denver,80216,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00192,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00050,MTB CO LLC,Lakeshore Cannabis,2517 North Sheridan Boulevard,Edgewater,80214,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00050,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00010,CORRIDOR 70 LLC,EverBloom,4095 North Jackson Street,Denver,80216,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00010,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00667,JOE CAL ENTERPRISES INC,Pagosa Craft,127 Goldmine Drive,Pagosa Springs,81147,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00667,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00467,TUMBLEWEED CARBONDALE LLC,Tumbleweed Carbondale,304 Highway 133 Suite 155,Carbondale,81623,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00467,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-01026,HG LTD,Higher Grade,3480 South Galena Street Suite B4,Denver,80231,2024-01-02,Stores,Adult-Use,,,,,,,,402R-01026,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00947,CANNA AND CO LTD,High Country Releaf,102 Railroad Avenue,Dolores,81323,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00947,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00616,THE UNDERGROUND STATION LLC,THE UNDERGROUND STATION LLC,439 North Commercial Street,Trinidad,81082,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00616,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00174,DP RETAIL 105 LLC,Green Dragon,2922 South Glen Avenue,Glenwood Springs,81601,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00174,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00929,N FEDERAL SOCIAL LLC,Social Cannabis,5068 North Federal Boulevard,Denver,80221,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00929,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00928,ELEVATED RECREATION LLC,ELEVATED RECREATION LLC,109 Main Street,Romeo,81148,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00928,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00193,LIFTREAT INVESTMENT GROUP LLC,Cannabis Studio,2539 Pearl Street,Boulder,80302,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00193,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00791,HIGH DEMAND LLC,Terps,38 North Silicon Drive,Pueblo West,81007,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00791,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-01025,FIREPLACE BROOMFIELD LLC,Callie's Cannabis Shoppe,291 Flatiron Crossing Drive Unit B,Broomfield,80021,2024-01-02,Stores,Adult-Use,,,,,,,,402R-01025,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00238,SOLACE MEDS COLFAX LLC,SOLACE MEDS COLFAX LLC,4615 East Colfax Avenue ,Denver,80220,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00238,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00550,WOWI LLC,WOWI LLC,5433 Quebec Street,Commerce City,80022,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00550,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00074,BRECKENRIDGE INVESTMENTS LLC,The Dispensary,1805 Airport Road  Units B1B & B1C,Breckenridge,80424,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00074,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00573,TITAN HEALTH LLC,UHerbs,"755 South Jason Street, Unit 100",Denver,80223,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00573,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00882,CLDC LLC,Lookout Tower,800 West Rio Grande Avenue,Gunnison,81230,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00882,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00199,OPTIONS CANNABIS CO LTD,Options,"5290 Arapahoe Avenue, Unit J",Boulder,80303,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00199,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00821,MAGNOLIA ROAD INC,Sugarloaf Dispensary,411 North Commercial Street,Trinidad,81082,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00821,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00007,L3ASTOCKCOMPLEX LLC,JARS Cannabis,4305 North Brighton Boulevard,Denver,80216,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00007,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00713,STEM BEACH LLC,The Cannabis Depot,2440 Interstate 25 North  Unit B,Pueblo,81008,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00713,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00014,THE GREEN SOLUTION LLC,THE GREEN SOLUTION LLC,470 Malley Drive,Northglenn,80233,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00014,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00106,LIGHTSHADE LABS LLC,Lightshade,330 South Dayton Street,Denver,80247,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00106,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00505,ST GUNNISON LLC,Sun Theory,1198 B North Main Street,Gunnison,81230,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00505,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00167,DENVER PATIENTS GROUP LLC,LivWell,2863 Larimer Street,Denver,80205,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00167,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00418,BK HOLDINGS LLC,The Herbal Center,12005 East 37th Avenue,Denver,80239,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00418,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00915,JET BLACK ENTERPRISES LLC,Leiffa,6900 West Colfax Avenue,Lakewood,80214,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00915,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00100,FRONT RANGE CANNABIS INC,Rocky Mountain Cannabis,183 West Alameda Avenue,Denver,80223,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00100,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00020,"Nutritional Elements, LLC",The Health Center,2777 South Colorado Boulevard,Denver,80222,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00020,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00161,MOUNTAIN MEDICINALS INC,Mountain Medicinals  Retail  Center,2313 Colorado Boulevard,Idaho Springs,80452,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00161,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00673,COLORADO GOLD LLP,Sticky Icky's,5341 West Highway 96,Pueblo,81005,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00673,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00173,BOULDER RX LLC,Native Roots Boulder,1146 Pearl Street,Boulder,80302,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00173,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00891,NUVUE PHARMA LLC,NUVUE PHARMA LLC,"1842 South Parker Road, Unit 18",Denver,80231,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00891,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00870,MAGGIES FARM LLC,Maggie's Farm,332 Bent Avenue,Las Animas,81054,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00870,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00011,MILE HIGH THERAPEUTIC NETWORK LLC,Altitude West,1568 South Federal Boulevard,Denver,80219,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00011,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00021,SBUD LLC,Star Buds,4690 North Brighton Boulevard,Denver,80216,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00021,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00012,DGS INC,The Kind Room,1881 South Broadway,Denver,80210,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00012,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00774,N&G ENTERPRISES LLC,Cookies Commerce City,5385 Quebec Street,Commerce City,80022,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00774,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-01009,COLORADO GREENS LLC,THE GREEN HORIZON,739 Horizon Drive Unit B,Grand Junction,81506,2024-01-02,Stores,Adult-Use,,,,,,,,402R-01009,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00775,LIVWELL X LLC,LivWell,1015 2nd Street,Berthoud,80513,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00775,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00024,TREATMENTS UNLIMITED LLC,Altitude East,6858 East Evans Avenue,Denver,80224,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00024,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00166,BEYOND BROADWAY LLC,LivWell,432 South Broadway,Denver,80209,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00166,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00126,DENVER COMPASSIONATE CARE GIVERS INC,Rocky Mountain High,"990 West 6th Avenue, Suite 5",Denver,80204,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00126,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00168,LIVWELL III LLC,LivWell,1941 West Evans Avenue,Denver,80223,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00168,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00344,GREEN SATIVA LLC,GREEN SATIVA LLC,"755 South Federal Boulevard, Unit 4 & 5",Denver,80219,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00344,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00811,MAGNOLIA ROAD INC,Magnolia Road Cannabis Co.,206 Elm Drive,Log Lane Village,80705,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00811,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00352,LIVWELL VI LLC,LivWell,124 Santa Fe Trail,Trinidad,81082,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00352,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-01029,WESTERN COLORADO MARIJUANA LLC,THE GARAGE,545 Colorado Avenue ,Grand Junction,81501,2024-01-02,Stores,Adult-Use,,,,,,,,402R-01029,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00765,MESA ORGANICS III LTD,Star Buds,1315 Elm Avenue,Rocky Ford,81067,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00765,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00376,RESERVE1 LLC,Emerald Fields,"4182 East Virginia Avenue, Unit C",Glendale,80246,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00376,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00569,MAGNOLIA ROAD INC,Magnolia Road Cannabis Company,413 North Commercial Street,Trinidad,81082,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00569,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00937,FIRST CLASS 2 LLC,Elite,605 South Havana Street,Denver,80247,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00937,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-01010,HIGH PLAINZ STRAINS OF AULT INC,HIGH PLAINZ STRAINS OF AULT INC,123 US Highway 85,Ault,80610,2024-01-02,Stores,Adult-Use,,,,,,,,402R-01010,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00633,ROCKY ROAD REMEDIES LLC,Rocky Road Thornton,"3901 East 112th Avenue, Unit G",Thornton,80233,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00633,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00099,MEDICINAL WELLNESS CENTER LLC,Oasis Cannabis Superstore,6359 East Evans Avenue,Denver,80222,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00099,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00404,DURANGO ALTERNATIVE LLC,Rocky Mountain High,120 East 36th Street,Durango,81301,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00404,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00026,DKC LLC,Denver Kush Club,2615 Welton Street,Denver,80205,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00026,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-01003,LUCKY ME DISPENSARY LLC,LUCKY ME DISPENSARY,"2648 Patterson Road, Suite E & F",Grand Junction,81506,2024-01-02,Stores,Adult-Use,,,,,,,,402R-01003,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00876,TUMBLEWEED CRAIG LLC,TUMBLEWEED CRAIG LLC,316 West Victory Way,Craig,81625,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00876,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00941,HQ CEDAREDGE LLC,High Q Cedaredge,755 South Grand Mesa Drive,Cedaredge,81413,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00941,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00027,ALTERNATIVE MEDICINE ON THE MALL LLC,Native Roots Speer,500 North Grant Street,Denver,80203,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00027,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00101,SIXTY-SIX MANAGEMENT LLC,PURPLEMED,2262 South Broadway,Denver,80210,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00101,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00102,METRO CANNABIS INC,SILVER STEM FINE CANNABIS,8151 East Colfax Avenue,Denver,80220,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00102,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00098,MEDICINAL WELLNESS CENTER LLC,Oasis Cannabis Superstore,5440 West 44th Avenue,Mountain View,80212,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00098,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00372,SOUTHERN COLORADO THERAPEUTICS INC,Highland Health,1505 Santa Fe Trail,Trinidad,81082,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00372,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00842,C1B TRUE ORGANICS LLC,C1B TRUE ORGANICS LLC,601 US Highway 85/87,Walsenburg,81089,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00842,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00662,ECO GREEN GROW LLC,Hash House,302 Pearl Street,Boulder,80302,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00662,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00236,BBM ENTERPRISES LLC,Helping Hands Cannabis,"1021 Pearl Street, Unit C",Boulder,80302,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00236,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-01028,COLORADO ALTERNATIVE HEALTH CARE LTD,Colorado Weedery,879 Struthers Avenue,Grand Junction,81501,2024-01-02,Stores,Adult-Use,,,,,,,,402R-01028,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00687,BROW ACQUISITIONS FEDERAL HEIGHTS LLC,Xclusive Cannabis,9462 North Federal Boulevard,Federal Heights,80260,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00687,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00556,THREE RIVERS DEVELOPMENT LLC,"Three Rivers Development, LLC",1714 B Santa Fe Drive,Pueblo,81006,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00556,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00484,RJJ SANTA FE LLC,Native Roots Santa Fe,"2645 South Santa Fe Drive, Units D & E",Denver,80223,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00484,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00592,LEVELS IV INC,"Levels IV, Inc",5201 West 48th Avenue,Denver,80212,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00592,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-01008,MAMMOTH DURANGO LLC,Mammoth Farms,50562 County Road U,Saguache,81149,2024-01-02,Stores,Adult-Use,,,,,,,,402R-01008,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00115,IGADI LTD,Igadl,2818 Colorado Boulevard,Idaho Springs,80452,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00115,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00892,KTA LLC,The Lodge,"6200 East Yale Avenue, Unit B,",Denver,80222,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00892,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00851,LIGHTSHADE LABS LLC,Lightshade,12075 East 40th Avenue,Denver,80239,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00851,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00897,ASCEND LITTLETON LLC,Ascend Cannabis Co.,5231 South Santa Fe Drive,Littleton,80120,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00897,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00146,PHYSICIAN PREFERRED PRODUCTS LLC,Doc's Apothecary,"2100 East 112th Avenue, Unit 5",Northglenn,80233,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00146,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00531,PJ INVESTMENT GROUP LLC,Wise Cannabis Co,21950 Highway 285,Fairplay,80440,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00531,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00405,VAIL BUD BREWERY LLC,High Country Healing 8,"40801 US Highway 6, Suite 5",Avon,81620,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00405,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00916,LEVELS IV INC,"Levels IV, Inc.",389 Wadsworth Boulevard,Lakewood,80226,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00916,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00359,WILDFLOWER DISPENSARY INC,WILDFLOWER DISPENSARY INC,148 East Assembly Drive,Pueblo West,81007,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00359,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00847,LOUISVILLE SC LLC,Social Cannabis Dispensary,1413 Hecla Way ,Louisville,80027,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00847,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00970,ERIN COUNTS,Basecamp Cannabis,"78259 US 40, Unit B",Winter Park,80482,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00970,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00153,SOLACE MEDS OF WHEAT RIDGE LLC,SOLACE MEDS OF WHEAT RIDGE LLC,4845 Van Gordon Street,Wheat Ridge,80033,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00153,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00396,COLORADO CANNABIS COMPANY LLC,Pure Marijuana Dispensary,1133 Bannock Street,Denver,80204,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00396,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00053,CCS of COLORADO LLC,Callie's,3054 Larimer Street,Denver,80205,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00053,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00958,CPM Lakewood LLC,Ajoya Medical Cannabis,10590 West Colfax Avenue,Lakewood,80215,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00958,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00692,CONSCIOUS CONNEXION LLC,Higher Elevation,152 Silver Avenue,Crestone,81131,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00692,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00603,GREEN SATIVA LLC,GREEN SATIVA LLC,2426 South Federal Boulevard,Denver,80219,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00603,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00955,THREE RIVERS DEVELOPMENT LLC,Three Rivers Dispensary,135 South Broadway Unit C,Denver,80209,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00955,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00251,SISSCO LLC,Trenchtown,734 North Sheridan Boulevard,Denver,80214,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00251,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00751,THREE RIVERS DEVELOPMENT LLC,Three Rivers Dispensary,83 North Magneto Drive,Pueblo,81007,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00751,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00062,Golden Meds Mergerco LLC,Golden Meds,4620 North Peoria Street,Denver,80239,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00062,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00095,TZ FINANCIAL LLC,High Country Healing,"191 Blue River Parkway, Suite 202",Silverthorne,80498,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00095,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00375,RESERVE 1 MANITOU LLC,Emerald Fields,27 Manitou Avenue,Manitou Springs,80829,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00375,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00249,GM INC,GREEN WORLD,401 4th Avenue,Fort Garland,81133,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00249,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00239,SOLACE MEDS LLC,SOLACE MEDS LLC,"301 Smokey Street, Unit A",Fort Collins,80525,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00239,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
