application_status,license_type,application_classification,application_classification_split_1,application_classification_split_2,approved_license_type,commence_operations_date,license_status,license_number,business_legal_name,premise_city,establishment_zipcode,business_email,business_phone,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,issue_date,cnb_deemed_complete_date,application_approved_date,lic_start_date,expiration_date,pmt_amount,lic_fee_amount,premise_zip_code,town,premise_county,county_lat,county_long,region,establishment_address_2,establishment_state,premise_latitude,premise_longitude,approved_se_number,ccclastupdated,business_dba_name,premise_state,licensing_authority_id,licensing_authority,business_structure,business_owner_name,parcel_number,business_image_url,business_website
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MC282515,Aspen Blue Cultures Inc.,Attleboro,2703.0,,,40 Forest Street,,Attleboro,MA,2703,POINT (-71.102131 41.778329),POINT (-71.273973 41.9457900),72 Pine Street,,Providence,RI,2903,83-2407755,MCN282515,Fri May 15 2020 20:52:33 GMT-0400 (Eastern Daylight Time),Mon May 18 2020 09:53:50 GMT-0400 (Eastern Daylight Time),Fri Jan 22 2021 14:45:33 GMT-0500 (Eastern Standard Time),True,,,,,,,,,Not a DBE,Indoor,"Tier 05: 30,001 to 40,000 sq. ft",,Tue Nov 26 2019 11:59:02 GMT-0500 (Eastern Standard Time),Fri Jul 17 2020 10:12:03 GMT-0400 (Eastern Daylight Time),Thu Oct 08 2020 12:28:06 GMT-0400 (Eastern Daylight Time),Thu Dec 14 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sat Dec 14 2024 03:00:00 GMT-0500 (Eastern Standard Time),2000.0,22500.0,2703.0,Attleboro,Bristol,41.778329,-71.102131,Southeast and Cape,,MA,41.94579,-71.273974,,2/12/2024,Aspen Blue Cultures Inc.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,,COMPLETE,MC283481,Riverside Cannabis LLC,Holyoke,1040.0,,,1 Cabot Street,,Holyoke,MA,1040,POINT (-72.571312 42.12756),POINT (-72.602168 42.1966370),1 Cabot Street,,Holyoke,MA,1040,86-3190130,MCN283481,Tue May 11 2021 15:07:20 GMT-0400 (Eastern Daylight Time),Tue May 11 2021 11:51:25 GMT-0400 (Eastern Daylight Time),Wed Jul 28 2021 21:16:07 GMT-0400 (Eastern Daylight Time),True,yes,SE304773,,,,,,,Not a DBE,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",,Sun Apr 18 2021 08:01:12 GMT-0400 (Eastern Daylight Time),Fri May 28 2021 10:53:33 GMT-0400 (Eastern Daylight Time),Thu Jul 15 2021 16:41:50 GMT-0400 (Eastern Daylight Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Jul 28 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,1250.0,1040.0,Holyoke,Hampden,42.12756,-72.571312,Western MA,,MA,42.196637,-72.602168,SE304773,2/12/2024,Riverside Cannabis LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,2/27/2020,COMPLETE,MC281841,BCWC LLC,Sheffield,1257.0,,,34 Extension Street,,Attleboro,MA,2703,POINT (-73.209889 42.396128),POINT (-73.358326 42.1430700),34 Extension Street,,Attleboro,MA,2703,82-4930709,MCN281841,Wed Mar 13 2019 13:06:19 GMT-0400 (Eastern Daylight Time),Fri Feb 22 2019 00:00:00 GMT-0500 (Eastern Standard Time),Wed Apr 24 2019 10:46:19 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201852,RPA201852,Not a DBE,Outdoor,"Tier 09: 70,001 to 80,000 sq. ft",Thu May 30 2019 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Dec 09 2018 14:25:01 GMT-0500 (Eastern Standard Time),Thu Mar 14 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Apr 04 2019 16:31:25 GMT-0400 (Eastern Daylight Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Apr 24 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1257.0,Sheffield,Berkshire,42.396128,-73.209889,Western MA,,MA,42.14307,-73.358326,,2/12/2024,BCWC LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,10/17/2019,COMPLETE,MR281263,"Curaleaf Massachusetts, Inc",Oxford,1540.0,,,425 Main Street,,Oxford,MA,1540,POINT (-71.840209 42.329642),POINT (-71.864615 42.128456),2001 Washington Street,Unit B,Hanover,MA,2339,46-3428628,MRN281263,Thu Oct 11 2018 09:13:57 GMT-0400 (Eastern Daylight Time),Thu May 10 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Mon Oct 22 2018 12:03:20 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201882,RP201882,Not a DBE,,,Fri Sep 13 2019 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Apr 18 2018 01:37:59 GMT-0400 (Eastern Daylight Time),Mon Jun 18 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Oct 18 2018 14:39:54 GMT-0400 (Eastern Daylight Time),Thu Oct 12 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Oct 25 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,5000.0,1540.0,Oxford,Worcester,42.329642,-71.840209,Central MA,,MA,42.128456,-71.864615,,2/12/2024,"Curaleaf Massachusetts, Inc",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,8/23/2019,COMPLETE,MC281642,"Commcan, Inc.",Medway,2053.0,,,2 Marc Road,,Medway,MA,2053,POINT (-71.15444 42.199156),POINT (-71.395548 42.1589030),730 Main Street Suite 2A,,Millis,MA,2054,47-4619040,MCN281642,Mon Nov 19 2018 18:10:09 GMT-0500 (Eastern Standard Time),Tue Nov 06 2018 00:00:00 GMT-0500 (Eastern Standard Time),Tue Jan 29 2019 12:54:08 GMT-0500 (Eastern Standard Time),True,,,,,,APPROVED,RP201907,RPA201907,Not a DBE,Indoor,"Tier 05: 30,001 to 40,000 sq. ft",Thu Apr 25 2019 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Jul 31 2018 11:02:18 GMT-0400 (Eastern Daylight Time),Mon Nov 26 2018 00:00:00 GMT-0500 (Eastern Standard Time),Thu Jan 24 2019 15:52:25 GMT-0500 (Eastern Standard Time),Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Wed Mar 13 2024 04:00:00 GMT-0400 (Eastern Daylight Time),600.0,10000.0,2053.0,Medway,Norfolk,42.199156,-71.15444,Central MA,,MA,42.158903,-71.395548,,2/12/2024,"Commcan, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,9/8/2022,COMPLETE,MR284511,"The Heirloom Collective, Inc.",Bernardston,1337.0,,,38 Arbor Way,,North Easton,MA,2356,POINT (-72.573941 42.587072),POINT (-72.537542 42.6694710),38 Arbor Way,,North Easton,MA,2356,47-5460213,MRN284511,Tue Mar 01 2022 22:08:51 GMT-0500 (Eastern Standard Time),Tue Feb 15 2022 12:19:24 GMT-0500 (Eastern Standard Time),Mon May 16 2022 18:51:16 GMT-0400 (Eastern Daylight Time),True,no,,,,,APPROVED,RP201869,,Not a DBE,,,Thu Aug 11 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Nov 18 2021 14:05:17 GMT-0500 (Eastern Standard Time),Fri Mar 11 2022 10:25:19 GMT-0500 (Eastern Standard Time),Thu May 12 2022 14:10:17 GMT-0400 (Eastern Daylight Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Thu May 16 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1337.0,Bernardston,Franklin,42.587072,-72.573941,Western MA,,MA,42.669471,-72.537543,,2/12/2024,"The Heirloom Collective, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,5/10/2022,COMPLETE,MP281696,QPS Massachusetts Holdings LLC,Franklin,2038.0,,,105 Constitution Blvd,,Franklin,MA,2038,POINT (-71.15444 42.199156),POINT (-71.402688 42.0537720),2082 S State St,,Ann Arbor,MI,48104,83-0659900,MPN281696,Tue Mar 31 2020 21:10:18 GMT-0400 (Eastern Daylight Time),Thu Jan 09 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Sep 03 2020 07:51:59 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,,,Thu Oct 14 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Jun 11 2019 10:21:07 GMT-0400 (Eastern Daylight Time),Wed Apr 15 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 04 2020 14:37:53 GMT-0400 (Eastern Daylight Time),Thu Dec 14 2023 03:00:00 GMT-0500 (Eastern Standard Time),Tue Jan 14 2025 03:00:00 GMT-0500 (Eastern Standard Time),300.0,10000.0,2038.0,Franklin,Norfolk,42.199156,-71.15444,Central MA,,MA,42.053772,-71.402689,,2/12/2024,QPS Massachusetts Holdings LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,9/30/2021,COMPLETE,MR283723,Local Roots NE Inc.,Marlborough,1752.0,,,"910 Boston Post Rd., Ste #100",,Marlboro,MA,1752,POINT (-71.275566 42.459085),POINT (-71.492744 42.3511049),"910 Boston Post Rd., Ste.#310",,Marlboro,MA,1752,83-4588901,MRN283723,Tue Sep 22 2020 19:09:52 GMT-0400 (Eastern Daylight Time),Fri Sep 18 2020 11:02:20 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,,,Fri Sep 17 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Aug 05 2020 17:00:54 GMT-0400 (Eastern Daylight Time),Thu Sep 24 2020 08:55:15 GMT-0400 (Eastern Daylight Time),Thu Jan 14 2021 15:37:00 GMT-0500 (Eastern Standard Time),Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Apr 07 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1752.0,Marlborough,Middlesex,42.459085,-71.275566,Central MA,,MA,42.351105,-71.492745,,2/12/2024,Local Roots NE Inc.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,1/16/2024,COMPLETE,MR284150,Theory Wellness Inc.,Medford,2155.0,,,162 Mystic Ave,,Medford,MA,2155,POINT (-71.275566 42.459085),POINT (-71.104564 42.4097950),38 Montvale Ave,#210,Stoneham,MA,2180,47-5615911,MRN284150,Mon Nov 14 2022 12:19:30 GMT-0500 (Eastern Standard Time),Tue Aug 02 2022 09:21:54 GMT-0400 (Eastern Daylight Time),,True,no,,,,,APPROVED,RP201916,RP201916,Not a DBE,,,Thu Dec 14 2023 03:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 11 2021 12:13:58 GMT-0500 (Eastern Standard Time),Fri Dec 02 2022 14:51:44 GMT-0500 (Eastern Standard Time),Fri Apr 14 2023 15:32:54 GMT-0400 (Eastern Daylight Time),Tue Apr 25 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Apr 25 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,2155.0,Medford,Middlesex,42.459085,-71.275566,Northeast,,MA,42.409795,-71.104565,,2/12/2024,Theory Wellness Inc.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Third Party Marijuana Transporter,General Applicant,General Applicant,General Applicant,COMMENCE OPS,12/10/2020,COMPLETE,MT281393,"Atlas Marketplace & Delivery, LLC d/b/a Plymouth Armor Group",Plymouth,2360.0,,,14 Apollo 11 Road,Unit 2,Plymouth,MA,2360,POINT (-70.818958 41.978877),POINT (-70.691357 41.9588770),14 Apollo 11 Road,Unit 2,Plymouth,MA,2360,82-4630434,MTN281393,Fri May 22 2020 09:57:53 GMT-0400 (Eastern Daylight Time),Tue Feb 18 2020 00:00:00 GMT-0500 (Eastern Standard Time),,True,,,,,,,,,Not a DBE,,,Thu Nov 19 2020 03:00:00 GMT-0500 (Eastern Standard Time),Thu Oct 11 2018 20:04:31 GMT-0400 (Eastern Daylight Time),Thu Jun 11 2020 13:33:25 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2020 13:45:38 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Aug 19 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,5000.0,2360.0,Plymouth,Plymouth,41.978877,-70.818958,Southeast and Cape,Unit 2,MA,41.958877,-70.691358,,2/12/2024,"Atlas Marketplace & Delivery, LLC d/b/a Plymouth Armor Group",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Third Party Marijuana Transporter,General Applicant,General Applicant,General Applicant,COMMENCE OPS,4/8/2022,COMPLETE,MT281365,Coastal Solutions,Plymouth,2360.0,,,608 Chandler Street,,Duxbury,MA,2332,POINT (-70.818958 41.978877),POINT (-70.707935 41.9566999),608 Chandler Street,,Duxbury,MA,2332,83-4064205,MTN281365,Wed May 27 2020 08:58:03 GMT-0400 (Eastern Daylight Time),Fri Mar 06 2020 00:00:00 GMT-0500 (Eastern Standard Time),,True,,,,,,,,,Not a DBE,,,Thu Jan 20 2022 03:00:00 GMT-0500 (Eastern Standard Time),Sat Jul 14 2018 20:05:59 GMT-0400 (Eastern Daylight Time),Thu Jun 11 2020 14:20:53 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 12:51:53 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Sep 21 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,5000.0,2360.0,Plymouth,Plymouth,41.978877,-70.818958,Southeast and Cape,Unit #9,MA,41.9567,-70.707935,,2/12/2024,Coastal Solutions,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Delivery Operator Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,,COMPLETE,PMD5787,"Blazr, Inc",,,,,1 Dunford Street,,Boston,MA,2119,,,1 Dunford Street,,Boston,MA,2119,00-1439324,PMDA5787,Thu Jan 27 2022 10:57:30 GMT-0500 (Eastern Standard Time),Mon Dec 13 2021 13:01:13 GMT-0500 (Eastern Standard Time),,True,,SE304937,,,,,,,Not a DBE,,,,Thu May 27 2021 19:11:42 GMT-0400 (Eastern Daylight Time),Mon Jan 31 2022 11:30:12 GMT-0500 (Eastern Standard Time),Mon Jan 31 2022 11:30:26 GMT-0500 (Eastern Standard Time),Mon Jan 31 2022 03:00:00 GMT-0500 (Eastern Standard Time),Wed Jan 31 2024 03:00:00 GMT-0500 (Eastern Standard Time),,,,,,,,,,MA,,,SE304937,2/9/2024,"Blazr, Inc",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MC281455,"East Coast Organics, LLC",Leicester,1524.0,,,238 Shrewsbury Street,,Worcester,MA,1604,POINT (-71.840209 42.329642),POINT (-71.907159 42.2075280),238 Shrewsbury Street,,Worcester,MA,1604,82-5042980,MCN281455,Wed Sep 26 2018 15:49:23 GMT-0400 (Eastern Daylight Time),Mon Aug 06 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Fri Nov 02 2018 06:42:53 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,Indoor,"Tier 11: 90,001 to 100,000 sq. ft",,Fri May 18 2018 03:46:10 GMT-0400 (Eastern Daylight Time),Thu Sep 06 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Oct 18 2018 14:40:45 GMT-0400 (Eastern Daylight Time),Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Nov 20 2023 03:00:00 GMT-0500 (Eastern Standard Time),600.0,25000.0,1524.0,Leicester,Worcester,42.329642,-71.840209,Central MA,,MA,42.207528,-71.907159,,2/12/2024,"East Coast Organics, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MC282163,Paper City Industries LLC,Holyoke,1040.0,,,11 Berkshire Street,,Holyoke,MA,1040,POINT (-72.571312 42.12756),POINT (-72.615589 42.1934650),223 N. Guadalupe,#502,Santa Fe,NM,87501,83-4719234,MCN282163,Wed Jul 01 2020 15:30:13 GMT-0400 (Eastern Daylight Time),Mon Mar 02 2020 00:00:00 GMT-0500 (Eastern Standard Time),,True,,,,,,,,,Not a DBE,Indoor,"Tier 06: 40,001 to 50,000 sq. ft",,Tue May 21 2019 16:39:29 GMT-0400 (Eastern Daylight Time),Fri Jul 10 2020 09:10:56 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 13:25:07 GMT-0400 (Eastern Daylight Time),Thu Jan 20 2022 03:00:00 GMT-0500 (Eastern Standard Time),Sat Jan 21 2023 03:00:00 GMT-0500 (Eastern Standard Time),2000.0,25000.0,1040.0,Holyoke,Hampden,42.12756,-72.571312,Western MA,,MA,42.193465,-72.61559,,2/12/2024,Paper City Industries LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Microbusiness,Expedited Review - License Type,Expedited,License Type,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MB282223,Happy Flower LLC,Worcester,1603.0,,,41 Fremont Street,,Worcester,MA,1603,POINT (-71.840209 42.329642),POINT (-71.831031 42.2412399),PO Box 52355,,Boston,MA,2205,12-3456789,MBN282223,Wed Nov 10 2021 23:04:07 GMT-0500 (Eastern Standard Time),Tue Nov 02 2021 13:35:59 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,,,,Sat Jan 30 2021 13:01:53 GMT-0500 (Eastern Standard Time),Mon Nov 15 2021 16:35:08 GMT-0500 (Eastern Standard Time),Thu Jan 20 2022 15:37:21 GMT-0500 (Eastern Standard Time),,,,,1603.0,Worcester,Worcester,42.329642,-71.840209,Central MA,,MA,42.24124,-71.831032,,2/12/2024,Happy Flower LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MP282023,"ACMJ, Inc",Holyoke,1040.0,,,532 Main St.,,Holyoke,MA,1040,POINT (-72.571312 42.12756),POINT (-72.610652 42.1960309),532 Main St.,,Holyoke,MA,1040,85-4061764,MPN282023,Wed Mar 17 2021 11:20:09 GMT-0400 (Eastern Daylight Time),Wed Feb 24 2021 09:35:27 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Not a DBE,,,,Tue Feb 02 2021 13:01:49 GMT-0500 (Eastern Standard Time),Fri Apr 09 2021 11:31:22 GMT-0400 (Eastern Daylight Time),Tue Jun 22 2021 10:49:18 GMT-0400 (Eastern Daylight Time),,,1500.0,,1040.0,Holyoke,Hampden,42.12756,-72.571312,Western MA,,MA,42.196031,-72.610652,,2/12/2024,"ACMJ, Inc",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MC283578,"Kief USA, LLC",Attleboro,2703.0,,,1 Turner Street fka 330 Turner Street,,Attleboro,MA,2703,POINT (-71.102131 41.778329),POINT (-71.380156 41.8974630),1 Turner Street fka 330 Turner Street,,Attleboro,MA,2703,87-0968717,MCN283578,Fri Oct 22 2021 12:12:22 GMT-0400 (Eastern Daylight Time),Wed Sep 29 2021 08:51:12 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Minority-Owned Business | Woman-Owned Business,Indoor,"Tier 11: 90,001 to 100,000 sq. ft",,Mon Aug 23 2021 11:18:40 GMT-0400 (Eastern Daylight Time),Mon Nov 15 2021 15:44:26 GMT-0500 (Eastern Standard Time),Mon Feb 14 2022 16:20:52 GMT-0500 (Eastern Standard Time),,,2000.0,,2703.0,Attleboro,Bristol,41.778329,-71.102131,Southeast and Cape,,MA,41.897463,-71.380157,,2/12/2024,"Kief USA, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,FINAL LICENSE,,COMPLETE,MC283474,Milkmen Cultivation LLC,Clinton,1510.0,,,813 Parker St,3,Boston,MA,2120,POINT (-71.840209 42.329642),POINT (-71.679017 42.4129539),75 Green St,Suite 3,Clinton,MA,1510,86-2585029,MCN283474,Fri Aug 20 2021 13:11:52 GMT-0400 (Eastern Daylight Time),Fri Apr 23 2021 14:38:56 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Apr 14 2021 10:04:13 GMT-0400 (Eastern Daylight Time),Mon Aug 23 2021 15:27:13 GMT-0400 (Eastern Daylight Time),Thu Nov 18 2021 14:41:06 GMT-0500 (Eastern Standard Time),Thu May 11 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat May 11 2024 04:00:00 GMT-0400 (Eastern Daylight Time),400.0,2500.0,1510.0,Clinton,Worcester,42.329642,-71.840209,Central MA,Suite 3,MA,42.412954,-71.679018,,2/12/2024,Milkmen Cultivation LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MP281666,"United Cultivation, LLC",Ashby,1431.0,,,601-603 Fitchburg State Road,,Ashby,MA,1431,POINT (-71.275566 42.459085),POINT (-71.791634 42.6479840),PO Box 966,,Groton,MA,1450,83-2715774,MPN281666,Sun Dec 29 2019 19:45:16 GMT-0500 (Eastern Standard Time),Thu Nov 07 2019 00:00:00 GMT-0500 (Eastern Standard Time),,True,,,,,,,,,Not a DBE,,,,Sun May 12 2019 22:33:45 GMT-0400 (Eastern Daylight Time),Mon Jan 06 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 05 2020 12:26:13 GMT-0500 (Eastern Standard Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jun 26 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1431.0,Ashby,Middlesex,42.459085,-71.275566,Central MA,,MA,42.647984,-71.791635,,2/12/2024,"United Cultivation, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,3/29/2023,COMPLETE,MR284603,Cannabis of Worcester LLC,Worcester,1606.0,,,56 Millbrook Street,,Worcester,MA,1606,POINT (-71.840209 42.329642),POINT (-71.800731 42.2869469),201 Park Avenue,,Worcester,MA,1609,88-1003415,MRN284603,Tue Jul 26 2022 15:26:37 GMT-0400 (Eastern Daylight Time),Fri May 27 2022 11:37:35 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,,,Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 03 2022 10:20:00 GMT-0500 (Eastern Standard Time),Fri Aug 12 2022 08:55:20 GMT-0400 (Eastern Daylight Time),Thu Oct 13 2022 16:00:50 GMT-0400 (Eastern Daylight Time),Thu Nov 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Wed Nov 13 2024 03:00:00 GMT-0500 (Eastern Standard Time),1500.0,10000.0,1606.0,Worcester,Worcester,42.329642,-71.840209,Central MA,,MA,42.286947,-71.800732,,2/12/2024,Cannabis of Worcester LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Microbusiness Delivery,Expedited Review - Two or More,Expedited,Two or More,PROVISIONAL LICENSE,,COMPLETE,DE201063,"Simply Lifted, Inc.",,,,,167 East Grove Street,,Middleboro,MA,2346,,,167 East Grove Street,,Middleboro,MA,2346,86-1882671,DEN201063,Thu Jan 26 2023 14:58:58 GMT-0500 (Eastern Standard Time),Tue Nov 22 2022 14:27:48 GMT-0500 (Eastern Standard Time),Tue Jun 06 2023 10:04:21 GMT-0400 (Eastern Daylight Time),True,,SE305819,,,,,,,,,,,Tue May 03 2022 09:53:48 GMT-0400 (Eastern Daylight Time),Fri Mar 03 2023 22:29:51 GMT-0500 (Eastern Standard Time),Fri May 26 2023 08:38:08 GMT-0400 (Eastern Daylight Time),Tue Jun 06 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Oct 21 2023 04:00:00 GMT-0400 (Eastern Daylight Time),,1013.7,,,,,,,,MA,,,SE305819,2/9/2024,"Simply Lifted, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,Priority Review - MTC Priority,Priority,MTC Priority,PROVISIONAL LICENSE,,COMPLETE,MP281331,"Silver Therapeutics, Inc.",Orange,1364.0,,,158 Gov. Dukakis Dr.,,Orange,MA,1364,POINT (-72.573941 42.587072),POINT (-72.303200 42.5972099),89 Court Street,,Saratoga Springs,NY,12866,82-1894711,MPN281331,Fri Apr 12 2019 17:35:01 GMT-0400 (Eastern Daylight Time),Fri Mar 15 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Wed Jul 24 2019 09:09:41 GMT-0400 (Eastern Daylight Time),True,,,,,,,,RP201854,Not a DBE,,,,Wed May 02 2018 14:05:00 GMT-0400 (Eastern Daylight Time),Tue Apr 16 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 18 2019 09:32:40 GMT-0400 (Eastern Daylight Time),Thu Sep 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Sep 24 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,5000.0,1364.0,Orange,Franklin,42.587072,-72.573941,Western MA,,MA,42.59721,-72.3032,,2/12/2024,"Silver Therapeutics, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
