application_status,license_type,application_classification,approved_license_type,approved_license_stages,commence_operations_date,lic_status,license_number,business_name,establishment_city,establishment_state,establishment_zipcode,latitude,longitude,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,original_submitted_date,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,approved_social_equity,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_initial_date_of_review,cnb_date_notice_sent_to_municipality,cnb_60_day_municipal_deadline_date,cnb_90_day_review_deadline_date,cnb_date_background_authorization_sent,cnb_date_background_report_received,cnb_finger_print_results_received_date,cnb_final_application_review,cnb_application_recommendation,cnb_final_inspection_result,cnb_final_license_recommendation,cnb_dt_of_final_licensure,application_created_date,cnb_deemed_complete_date,application_approved_date,lic_start_date,lic_expiration_date,application_denied_date,cccupdatedate,establishment_address,establishment_address_2,establishment_county,pmt_amount,lic_fee_amount,zip,town,county,county_lat,county_long,region,id,licensing_authority_id,licensing_authority,business_structure,business_email,business_owner_name,parcel_number,issue_date,expiration_date,business_image_url,business_website,business_phone
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,5/4/2022,COMPLETE,MR283056,Vedi Naturals LLC,Marlborough,MA,01752,42.33604,-71.603797,505 Boston Post Road West,,Marlborough,MA,01752,POINT (-71.275566 42.459085),POINT (-71.603797 42.3360399),3 Craig Drive,,Clinton,MA,01510,83-3872261,MRN283056,1/7/2020 11:41:29 AM,7/9/2020 08:33:05 AM,4/6/2020 12:00:00 AM,,False,,,,,,,,,,Minority-Owned Business,,,,,,,,,,,,,,4/7/2022 04:00:00 AM,10/15/2019 10:15:21 PM,7/10/2020 09:14:08 AM,8/6/2020 02:53:29 PM,1/12/2023 03:00:00 AM,3/10/2024 04:00:00 AM,,7/10/2023,505 Boston Post Rd W,Units F&G,Middlesex County,,10000.0,01752,Marlborough,Middlesex,42.459085,-71.275566,Central MA,281,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR283460,"CNA Stores, Inc.",Boston,MA,02125,42.323607,-71.053971,70 Von Hillern Street,,Boston,MA,02125,POINT (-71.073493 42.334948),POINT (-71.053971 42.3236070),57 S Hunt Road,,Amesbury,MA,01913,83-1233238,MRN283460,7/1/2022 05:38:14 PM,9/19/2022 11:28:14 AM,7/26/2022 10:53:59 AM,4/3/2023 11:28:42 AM,False,,,,,,,,,,Veteran-Owned Business,,,,,,,,,,,,,,,4/17/2020 11:46:28 AM,11/8/2022 10:21:42 AM,1/12/2023 01:05:41 PM,4/3/2023 04:00:00 AM,4/3/2024 04:00:00 AM,,7/10/2023,70 Von Hillern St,N/A,Suffolk County,,10000.0,02125,Boston,Suffolk,42.334948,-71.073493,Metro Boston,436,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282585,"Health Circle, Inc.",Marshfield,MA,02050,42.102829,-70.748508,21 Commerce Road,,Rockland,MA,02370,POINT (-70.818958 41.978877),POINT (-70.748508 42.102829),21 Commerce Rd,,Rockland,MA,02370,47-4634005,MRN282585,5/8/2019 10:50:27 AM,11/10/2022 11:03:19 AM,6/6/2019 12:00:00 AM,3/31/2023 10:44:43 AM,True,no,,,,,,APPROVED,RP201911,RP201911,Not a DBE,,,,,,,,,,,,,,,4/8/2019 09:28:41 AM,11/21/2022 08:58:19 AM,2/9/2023 01:20:33 PM,3/31/2023 04:00:00 AM,3/31/2024 04:00:00 AM,,7/10/2023,120 Enterprise Dr,N/A,Plymouth County,,10000.0,02050,Marshfield,Plymouth,41.978877,-70.818958,Southeast and Cape,399,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,COMMENCE OPS,COMMENCE OPS,10/30/2020,COMPLETE,MR281907,"Western Front, LLC",Chelsea,MA,02150,42.4016,-71.02412,699 Boylston Street,12th Floor,Boston,MA,02116,POINT (-71.073493 42.334948),POINT (-71.024119 42.4016000),699 Boylston Street,12th Floor,Boston,MA,02116,82-5141599,MRN281907,7/30/2019 07:45:40 AM,12/17/2019 09:27:25 AM,7/30/2019 12:00:00 AM,2/12/2020 03:21:53 PM,True,,,,APPROVED,EE202211,EE202211,,,,Not a DBE,,,,,,,,,,,,,,8/6/2020 04:00:00 AM,9/20/2018 02:59:27 PM,12/18/2019 12:00:00 AM,2/7/2020 09:29:40 AM,1/12/2023 03:00:00 AM,2/18/2024 03:00:00 AM,,7/10/2023,121 Webster Ave,N/A,Suffolk County,,5000.0,02150,Chelsea,Suffolk,42.334948,-71.073493,Metro Boston,459,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,10/12/2022,COMPLETE,MR282476,"Atlantic Medicinal Partners, Inc.",Brockton,MA,02301,42.085388,-71.019475,4 Main Street,,Brockton,MA,02301,POINT (-70.818958 41.978877),POINT (-71.019475 42.0853880),329 Washington Street,,Woburn,MA,01801,82-0991316,MRN282476,8/14/2019 08:34:12 AM,1/24/2021 04:57:25 PM,8/16/2019 12:00:00 AM,2/16/2021 01:01:14 PM,True,no,,,,,,APPROVED,RP201846,RP201846,Not a DBE,,,,,,,,,,,,,,8/11/2022 04:00:00 AM,3/8/2019 12:34:04 PM,1/26/2021 09:46:26 AM,2/16/2021 12:30:09 PM,1/12/2023 03:00:00 AM,2/16/2024 03:00:00 AM,,7/10/2023,4 Main St,N/A,Plymouth County,,10000.0,02301,Brockton,Plymouth,41.978877,-70.818958,Southeast and Cape,506,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,11/17/2022,COMPLETE,MR284547,Elevated Roots II LLC,Halifax,MA,02338,41.996777,-70.84409,319 Monponsett Street,,Halifax,MA,02338,POINT (-70.818958 41.978877),POINT (-70.844089 41.9967770),319 Monponsett Street,,Halifax,MA,02338,87-3372445,MRN284547,12/29/2021 03:58:15 PM,3/4/2022 01:03:24 PM,1/7/2022 12:51:10 PM,7/28/2022 04:22:33 PM,False,no,,,,,,,,,Not a DBE,,,,,,,,,,,,,,10/13/2022 04:00:00 AM,12/28/2021 12:36:32 PM,3/11/2022 09:19:03 AM,5/12/2022 02:12:50 PM,7/28/2022 04:00:00 AM,7/28/2023 04:00:00 AM,,7/10/2023,319 Monponsett St,N/A,Plymouth County,,10000.0,02338,Halifax,Plymouth,41.978877,-70.818958,Southeast and Cape,521,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR283332,Low key LLC,Boston,MA,02124,42.291647,-71.072001,1601 Blue Hill Avenue suite 201,,boston,MA,02126,POINT (-71.073493 42.334948),POINT (-71.072001 42.2916469),1601 Blue Hill Ave suite 201,,Boston,MA,02126,84-5188219,MRN283332,6/18/2020 09:59:08 PM,4/21/2021 06:38:50 PM,6/23/2020 04:27:09 PM,7/15/2021 06:09:03 PM,True,yes,EE202286,,APPROVED,EE202286,EE202286,,,,Not a DBE,,,,,,,,,,,,,,,3/5/2020 03:16:31 PM,5/3/2021 09:53:03 AM,7/15/2021 04:36:37 PM,6/9/2022 04:00:00 AM,7/15/2023 04:00:00 AM,,7/10/2023,571 Washington St,N/A,Suffolk County,,5000.0,02124,Boston,Suffolk,42.334948,-71.073493,Metro Boston,435,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,11/4/2020,COMPLETE,MR281791,"Green Gold Group, INC",Charlton,MA,01507,42.145827,-71.985539,60 Prospect Street,,North Brookfield,MA,01535,POINT (-71.840209 42.329642),POINT (-71.985539 42.1458269),46 Appleton St,,Boston,MA,02116,47-4984402,MRN281791,8/15/2018 03:46:15 PM,3/29/2020 10:34:40 AM,9/18/2018 12:00:00 AM,6/9/2020 01:19:04 PM,False,,,,,,,,,,Not a DBE,,,,,,,,,,,,,,10/8/2020 04:00:00 AM,8/10/2018 08:02:41 AM,4/15/2020 12:00:00 AM,6/4/2020 02:15:35 PM,4/14/2023 04:00:00 AM,6/19/2024 04:00:00 AM,,7/10/2023,46 Worcester Rd,N/A,Worcester County,,10000.0,01507,Charlton,Worcester,42.329642,-71.840209,Central MA,195,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,2/11/2020,COMPLETE,MR281346,"Alternative Therapies Group, Inc.",Amesbury,MA,01913,42.845761,-70.922817,"24R Pleasant St, Unit 2",,Newburyport,MA,01950,POINT (-70.970827 42.635475),POINT (-70.922816 42.8457610),"24R Pleasant St, Unit 2",,Newburyport,MA,01950,46-2086314,MRN281346,5/16/2018 04:35:42 PM,7/2/2018 09:32:23 AM,5/10/2018 12:00:00 AM,7/26/2018 04:35:05 PM,True,,,,,,,APPROVED,RP201825,RPA201825,Not a DBE,,,,,,,,,,,,,,12/19/2019 03:00:00 AM,4/27/2018 04:15:34 PM,7/5/2018 12:00:00 AM,7/26/2018 04:09:18 PM,9/15/2022 04:00:00 AM,9/27/2023 04:00:00 AM,,7/10/2023,49 Macy St,N/A,Essex County,,5000.0,01913,Amesbury,Essex,42.635475,-70.970827,Northeast,351,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,4/11/2022,COMPLETE,MR282969,New Green LLC,Egremont,MA,01258,42.305761,-73.249826,71 main Street,,South Egremont,MA,01258,POINT (-73.209889 42.396128),POINT (-73.249825 42.3057609),P.O. Box 22,,South Egremont,MA,01258,84-1895926,MRN282969,11/8/2019 05:50:05 PM,4/10/2020 03:38:08 PM,2/25/2020 12:00:00 AM,,False,,,,,,,,,,Minority-Owned Business | Woman-Owned Business,,,,,,,,,,,,,,2/10/2022 03:00:00 AM,9/3/2019 12:12:56 PM,5/26/2020 02:12:51 PM,7/9/2020 03:15:33 PM,11/10/2022 03:00:00 AM,11/18/2023 03:00:00 AM,,7/10/2023,71 Main St,N/A,Berkshire County,,10000.0,01258,South Egremont,Berkshire,42.396128,-73.209889,,123,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,12/16/2022,COMPLETE,MR283113,"B.O.T. REALTY, LLC",Fitchburg,MA,01420,42.584883,-71.780386,223 LUNENBURG ST,,FITCHBURG,MA,01420,POINT (-71.840209 42.329642),POINT (-71.780385 42.5848829),227 LUNENBURG ST,,FITCHBURG,MA,01420,20-5109733,MRN283113,4/2/2021 05:42:21 PM,7/29/2021 09:14:00 AM,4/8/2021 04:19:41 PM,11/27/2021 02:40:54 PM,False,,,,,,,,,,Not a DBE,,,,,,,,,,,,,,10/13/2022 04:00:00 AM,11/10/2019 02:24:01 PM,8/23/2021 02:47:13 PM,11/18/2021 02:33:41 PM,11/10/2022 03:00:00 AM,11/27/2023 03:00:00 AM,,7/10/2023,223 Lunenburg St,N/A,Worcester County,,10000.0,01420,Fitchburg,Worcester,42.329642,-71.840209,Central MA,163,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284479,Xhale New England Dispensary LLC,Boston,MA,02124,42.281007,-71.084071,888 Morton St,,Mattapan,MA,02126,POINT (-71.073493 42.334948),POINT (-71.084070 42.2810070),888 Morton St,,Mattapan,MA,02126,87-1865619,MRN284479,11/9/2021 11:59:32 PM,4/29/2022 10:24:11 AM,12/1/2021 01:09:46 PM,,True,yes,EE202222,SE303585,APPROVED,EE202222,EE202222,,,,Not a DBE,,,,,,,,,,,,,,,11/5/2021 10:49:46 PM,5/20/2022 09:18:48 AM,7/14/2022 11:55:52 AM,9/13/2022 04:00:00 AM,9/13/2023 04:00:00 AM,,7/10/2023,,N/A,Suffolk County,,5000.0,02124,Boston,Suffolk,42.334948,-71.073493,Metro Boston,435,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,11/16/2021,COMPLETE,MR282339,"Commonwealth Alternative Care, Inc.",Brockton,MA,02301,42.053676,-71.060868,30 Mozzone Boulevard,,Taunton,MA,02780,POINT (-70.818958 41.978877),POINT (-71.060867 42.0536760),30 Mozzone Boulevard,,Taunton,MA,02780,37-1834779,MRN282339,1/30/2019 08:38:02 AM,6/10/2021 09:25:53 AM,2/11/2019 12:00:00 AM,,True,no,,,,,,APPROVED,RP201926,RP201926,Not a DBE,,,,,,,,,,,,,,10/14/2021 04:00:00 AM,1/25/2019 11:22:39 PM,6/25/2021 10:39:52 AM,8/12/2021 01:57:56 PM,8/11/2022 04:00:00 AM,8/26/2023 04:00:00 AM,,7/10/2023,1090 W Chestnut St,N/A,Plymouth County,,10000.0,02301,Brockton,Plymouth,41.978877,-70.818958,Southeast and Cape,506,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,5/8/2019,SURRENDERED,MR281254,"Rise Holdings, Inc.",Amherst,,01002,,,325 W. Huron St.,Suite 412,Chicago,IL,60654,POINT (-72.62073 42.322256),,325 W. Huron St.,Suite 412,CHICAGO,IL,60654,81-3787505,MRN281254,12/4/2018 02:05:02 PM,2/11/2019 05:31:38 PM,12/12/2018 12:00:00 AM,3/7/2019 05:44:31 PM,True,,,,,,,APPROVED,RP201870,RP201870,Not a DBE,,,,,,,,,,,,,,4/25/2019 04:00:00 AM,4/17/2018 01:57:13 PM,2/13/2019 12:00:00 AM,3/7/2019 04:09:20 PM,2/11/2021 03:00:00 AM,3/8/2022 03:00:00 AM,,,,,,,5000.0,01002,Amherst,Hampshire,42.322256,-72.62073,Western MA,2,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MR283227,"Revolution Greencare, LLC",Chicopee,MA,01020,42.193895,-72.597802,30 Buckley Blvd,,Chicopee,MA,01020,POINT (-72.571312 42.12756),POINT (-72.597802 42.1938949),30 Buckley Blvd,,Chicopee,MA,01020,12-1234567,MRN283227,10/25/2021 10:44:20 AM,11/16/2021 09:56:47 AM,10/27/2021 02:15:31 PM,,False,no,,,,,,,,,Not a DBE,,,,,,,,,,,,,,,1/10/2020 03:40:43 PM,12/3/2021 11:31:21 AM,2/14/2022 04:24:38 PM,,,,7/10/2023,30 Buckley Blvd,N/A,Hampden County,,0.0,01020,Chicopee,Hampden,42.12756,-72.571312,Western MA,14,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,5/15/2023,COMPLETE,MR284729,"BeWell Organic Medicine, Inc.",Merrimac,MA,01860,42.83121,-70.996686,92 Bolt Street,,Lowell,MA,01852,POINT (-70.970827 42.635475),POINT (-70.996685 42.8312099),92 Bolt Street,,Lowell,MA,01852,46-3466824,MRN284729,9/19/2022 09:16:41 AM,11/30/2022 03:27:14 PM,11/16/2022 01:15:15 PM,1/26/2023 12:32:08 PM,False,no,,,,,,,,,Not a DBE,,,,,,,,,,,,,,4/14/2023 04:00:00 AM,7/26/2022 03:37:58 PM,12/16/2022 09:55:46 AM,1/12/2023 01:04:01 PM,1/26/2023 03:00:00 AM,1/26/2024 03:00:00 AM,,7/10/2023,17 Broad St,N/A,Essex County,,10000.0,01860,Merrimac,Essex,42.635475,-70.970827,Northeast,325,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,3/30/2022,COMPLETE,MR282313,"Union Twist, Inc.",Framingham,MA,01702,42.297845,-71.422601,630 Worcester Road,,Framingham,MA,01702,POINT (-71.275566 42.459085),POINT (-71.422601 42.2978450),"One International Place, Suite 3700",C/O Prince Lobel Tye LLP,Boston,MA,02110,83-3883936,MRN282313,12/5/2019 01:42:50 PM,5/27/2020 03:47:20 PM,3/9/2020 12:00:00 AM,,False,,,,,,,,,,Not a DBE,,,,,,,,,,,,,,11/18/2021 03:00:00 AM,1/20/2019 06:45:17 PM,6/29/2020 07:28:02 AM,9/10/2020 01:58:41 PM,8/11/2022 04:00:00 AM,9/18/2023 04:00:00 AM,,7/10/2023,630 Worcester Rd,N/A,Middlesex County,,10000.0,01702,Framingham,Middlesex,42.459085,-71.275566,Central MA,263,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR281408,The Corner Emporium LLC.,Worcester,MA,01608,42.255652,-71.808267,40 Jackson Street,Suite 420,Worcester,MA,01608,POINT (-71.840209 42.329642),POINT (-71.808267 42.2556519),46 FLORENCE STREET,,Worcester,MA,01610,85-2363467,MRN281408,9/10/2020 09:04:28 PM,10/29/2020 10:15:19 PM,10/7/2020 02:32:48 PM,,True,yes,EE202178,SE303851,APPROVED,EE202178,EE202178,,,,Not a DBE,,,,,,,,,,,,,,,5/8/2018 08:46:58 PM,11/5/2020 10:20:55 AM,2/11/2021 01:41:06 PM,5/11/2023 04:00:00 AM,6/11/2024 04:00:00 AM,,7/10/2023,40 Jackson St,Suite 420,Worcester County,,5000.0,01608,Worcester,Worcester,42.329642,-71.840209,Central MA,251,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,3/16/2023,COMPLETE,MR283743,"Cannabro, LLC",Southbridge,MA,01550,42.075693,-72.035137,345 Main Street,,Southbridge,MA,01550,POINT (-71.840209 42.329642),POINT (-72.035137 42.0756930),345 Main Street,,Southbridge,MA,01550,85-0507062,MRN283743,8/31/2020 12:18:03 PM,9/2/2020 12:12:14 PM,9/1/2020 01:42:27 PM,,False,no,,,,,,,,,Not a DBE,,,,,,,,,,,,,,1/12/2023 03:00:00 AM,8/21/2020 03:16:58 PM,9/3/2020 09:44:28 AM,11/19/2020 04:15:33 PM,7/14/2022 04:00:00 AM,7/15/2023 04:00:00 AM,,7/10/2023,345 Main St,N/A,Worcester County,,10000.0,01550,Southbridge,Worcester,42.329642,-71.840209,Central MA,226,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,9/21/2020,COMPLETE,MR282605,"Holistic Industries, Inc.",Easthampton,MA,01027,42.281919,-72.668273,304 Somerville Avenue,,Somerville,MA,02143,POINT (-72.62073 42.322256),POINT (-72.668272 42.2819190),24 School Street,C/O William Cass,Boston,MA,02108,47-5374980,MRN282605,7/19/2019 06:35:34 PM,11/1/2019 10:19:50 PM,7/25/2019 12:00:00 AM,3/9/2020 03:31:36 PM,True,,,,,,,APPROVED,RP201840,RP201840,Not a DBE,,,,,,,,,,,,,,8/6/2020 04:00:00 AM,4/15/2019 10:25:11 AM,11/5/2019 12:00:00 AM,2/7/2020 09:19:59 AM,2/9/2023 03:00:00 AM,3/9/2024 03:00:00 AM,,7/10/2023,155 Northampton St,N/A,Hampshire County,,10000.0,01027,Easthampton,Hampshire,42.322256,-72.62073,Western MA,18,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,7/13/2022,COMPLETE,MR283100,"Evergreen Strategies, LLC.",Belchertown,MA,01007,42.291046,-72.409919,52 Whispering Way,,Stow,MA,01775,POINT (-72.62073 42.322256),POINT (-72.409919 42.2910460),52 Whispering Way,,Stow,MA,01775,82-5252215,MRN283100,4/14/2020 05:14:19 PM,5/4/2020 09:11:09 PM,6/4/2020 02:20:17 PM,,False,,,,,,,,,,Not a DBE,,,,,,,,,,,,,,6/9/2022 04:00:00 AM,11/4/2019 08:14:34 PM,8/6/2020 08:44:51 AM,9/10/2020 01:06:10 PM,11/10/2022 03:00:00 AM,11/18/2023 03:00:00 AM,,7/10/2023,20 George Hannum St,Suite B,Hampshire County,,10000.0,01007,Belchertown,Hampshire,42.322256,-72.62073,Western MA,6,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,12/14/2020,COMPLETE,MR283095,NS AJO Holdings Inc.,Watertown,MA,02472,42.363909,-71.164284,67 Dana Street,Unit 1,Cambridge,MA,02138,POINT (-71.275566 42.459085),POINT (-71.164283 42.363909),67 Dana Street,Unit 1,Cambridge,MA,02138,85-5166002,MRN283095,12/26/2019 12:39:00 PM,6/30/2020 05:12:24 PM,12/31/2019 12:00:00 AM,9/4/2020 04:39:07 PM,True,,,,,,,APPROVED,RP201991,RPA201991,Not a DBE,,,,,,,,,,,,,,11/19/2020 03:00:00 AM,10/30/2019 01:29:11 PM,5/20/2020 02:13:29 PM,8/6/2020 02:17:49 PM,8/11/2022 04:00:00 AM,9/4/2023 04:00:00 AM,,7/10/2023,390 Arsenal St,N/A,Middlesex County,,10000.0,02472,Watertown,Middlesex,42.459085,-71.275566,Northeast,574,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282487,Aura Cannabis Company LLC,Fall River,MA,02720,41.752629,-71.116334,320 Airport Road,,Fall River,MA,02720,POINT (-71.102131 41.778329),POINT (-71.116333 41.7526289),20 Development Street,,Fall River,MA,02721,83-3918824,MRN282487,8/27/2019 12:35:12 PM,6/14/2022 12:01:18 PM,10/17/2019 12:00:00 AM,,False,no,,,,,,,,,Not a DBE,,,,,,,,,,,,,,,3/12/2019 01:38:31 PM,6/17/2022 11:44:27 AM,8/11/2022 11:47:11 AM,8/30/2022 04:00:00 AM,8/30/2023 04:00:00 AM,,7/10/2023,320 Airport Rd,N/A,Bristol County,,10000.0,02720,Fall River,Bristol,41.778329,-71.102131,Southeast and Cape,667,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,6/12/2020,COMPLETE,MR281967,"Berkshire Welco, LLC",Sheffield,MA,01257,42.143573,-73.363137,264 Main St.,3rd Floor,Great Barrington,MA,01230,POINT (-73.209889 42.396128),POINT (-73.363136 42.1435730),264 Main St.,3rd Floor,Great Barrington,MA,01230,82-4943268,MRN281967,11/26/2018 06:03:01 PM,12/3/2019 01:20:53 PM,5/1/2019 12:00:00 AM,1/15/2020 08:43:16 PM,False,,,,,,,,,,Not a DBE,,,,,,,,,,,,,,3/5/2020 03:00:00 AM,10/14/2018 10:50:52 PM,11/1/2019 12:00:00 AM,1/9/2020 11:24:20 AM,1/12/2023 03:00:00 AM,2/4/2024 03:00:00 AM,,7/10/2023,1375 Main St,N/A,Berkshire County,,10000.0,01257,Sheffield,Berkshire,42.396128,-73.209889,Western MA,122,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,11/13/2020,COMPLETE,MR282398,"Resinate, Inc.",Northampton,MA,01060,42.318647,-72.627911,120 Gilboa Street,,Douglas,MA,01516,POINT (-72.62073 42.322256),POINT (-72.627910 42.3186469),120 Gilboa Street,,Douglas,MA,01516,47-4392516,MRN282398,9/24/2019 04:33:31 PM,1/7/2020 06:05:58 PM,9/26/2019 12:00:00 AM,2/12/2020 04:55:06 PM,True,,,,,,,APPROVED,RP201945,RP201945,Not a DBE,,,,,,,,,,,,,,10/8/2020 04:00:00 AM,2/11/2019 01:05:37 PM,12/11/2019 12:00:00 AM,2/7/2020 09:27:23 AM,3/9/2023 03:00:00 AM,3/13/2024 04:00:00 AM,,7/10/2023,110 Pleasant St,N/A,Hampshire County,,10000.0,01060,Northampton,Hampshire,42.322256,-72.62073,Western MA,39,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MR284447,"Hardwick Mill Greenery, Inc.",Hardwick,MA,01031,42.312141,-72.208759,94 Main St.,,Hardwick,MA,01031,POINT (-71.840209 42.329642),POINT (-72.208759 42.3121409),15 Stone Crest Drive,,Braintree,MA,02184,86-3124077,MRN284447,10/29/2021 04:33:22 PM,12/23/2021 09:34:09 AM,11/10/2021 10:20:22 AM,,False,no,,,,,,,,,Not a DBE,,,,,,,,,,,,,,,10/14/2021 09:50:27 AM,12/23/2021 02:39:37 PM,2/14/2022 04:16:24 PM,,,,7/10/2023,94 Main St,N/A,Worcester County,,0.0,01031,Gilbertville,Worcester,42.329642,-71.840209,,22,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,8/2/2021,COMPLETE,MR282161,High Hopes LLC,Hopedale,MA,01747,42.104309,-71.510436,"1 Menfi Way, Unit 9",,Hopedale,MA,01747,POINT (-71.840209 42.329642),POINT (-71.510435 42.1043090),8 Hope St,,Hopedale,MA,01747,83-2788648,MRN282161,5/22/2020 04:51:51 PM,8/12/2020 04:33:32 PM,6/10/2020 01:37:00 PM,,False,,,,,,,,,,Not a DBE,,,,,,,,,,,,,,6/17/2021 04:00:00 AM,12/10/2018 11:35:10 AM,8/14/2020 12:24:52 PM,10/8/2020 02:17:11 PM,9/27/2022 04:00:00 AM,10/16/2023 04:00:00 AM,,7/10/2023,1 Menfi Way,N/A,Worcester County,,10000.0,01747,Hopedale,Worcester,42.329642,-71.840209,Central MA,278,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,5/5/2021,COMPLETE,MR281939,Green World LLC,Brockton,MA,02301,42.107645,-71.023511,897 N Montello St,,Brockton,MA,02301,POINT (-70.818958 41.978877),POINT (-71.023510 42.1076449),897 N Montello St,,Brockton,MA,02301,83-1994986,MRN281939,5/29/2019 11:16:54 AM,2/28/2020 12:09:56 PM,11/15/2019 12:00:00 AM,5/11/2020 11:59:46 AM,False,,,,,,,,,,Not a DBE,,,,,,,,,,,,,,4/16/2021 04:00:00 AM,9/30/2018 11:56:57 PM,3/5/2020 12:00:00 AM,5/8/2020 02:28:18 PM,4/14/2023 04:00:00 AM,5/22/2024 04:00:00 AM,,7/10/2023,897 N Montello St,N/A,Plymouth County,,10000.0,02301,Brockton,Plymouth,41.978877,-70.818958,Southeast and Cape,506,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
