LicenseStatus,AssociateId,LicenseeId,UBI,LicenseNumber,Name,DBA,LicenseIssueDate,LicenseExpirationDate,ExternalIdentifier,IsDeleted,Address1,Address2,City,State,ZipCode,County,EmailAddress,PhoneNumber,CreatedBy,CreatedDate,UpdatedBy,UpdatedDate
Active,1962.0,1962,6035725900010001,420497,ALKALOID INC,ALKALOID CANNABIS CO,2023-01-19,2024-01-31,,False,11414 N NEWPORT HWY,,SPOKANE,WA,992181616,SPOKANE,larkinhenkel@ymail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-20 04:46:00.400000000
Active,1866.0,1866,6033028940010001,417513,LIT FUSE NURSERY LLC,LIT FUSE NURSERY,2023-02-07,2024-01-31,,False,9444 LUNDEEN RD SW STE A,,ROCHESTER,WA,985799008,THURSTON,LITFUSENURSERY@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-08 04:45:45.840000000
Active,1246.0,1246,6033574520010001,415917,"MT. BAKER GARDENS, LLC",MT. BAKER GARDENS,2023-02-03,2024-01-31,,False,5497 GUIDE MERIDIAN,,BELLINGHAM,WA,982260000,WHATCOM,RYAN@MTBAKERGARDENS.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-04 04:45:37.023000000
Active,2706.0,2706,6040821720010003,430237,"CANNABIS COAST FORKS, LLC",CANNABIS COAST FORKS,2023-01-13,2024-01-31,,False,362 LA PUSH RD,,FORKS,WA,983319504,CLALLAM,cancoastforks@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-14 04:45:35.443000000
Active,751.0,751,6040786600010001,413626,"TRIPLE R FARMS, LLC",TRIPLE R FARMS,2023-02-03,2024-01-31,,False,50 W WESTFIELD CT UNIT B&D,,SHELTON,WA,985840000,MASON,fundmyloan23@yahoo.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-04 04:45:37.023000000
Active,2489.0,2489,6033475760010002,426765,"PURE MAGIC, LLC",PURE MAGIC,2023-01-25,2024-01-31,,False,19211 SEAWAY ST SW,,ROCHESTER,WA,985799201,THURSTON,jp@puremagicgroup.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-26 04:45:27.987000000
Active,415.0,415,6033530320010001,412692,30TH STREET PRODUCTIONS LLC,BELLEVUE CANNABIS COMPANY,2023-02-02,2024-01-31,,False,13300 SE 30TH ST UNIT 100-103A,,BELLEVUE,WA,980054431,KING,TAMARA.BREWTON@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-03 04:45:35.593000000
Active,2126.0,2126,6035726930010004,422332,"WAMSLEY & CO., LLC",BUD HUT,2023-01-06,2024-01-31,,False,70 SALTSPRING DR  UNIT 2A,UNIT 2A,FRIDAY HARBOR,WA,982509062,SAN JUAN,jackie@budhut.net,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-07 04:46:03.910000000
Active,1123.0,3014,6033488710010015,434135,SMP RETAIL LLC,STARBUDS,2022-12-23,2024-01-31,,False,13400 NE 124TH ST,,KIRKLAND,WA,980349345,KING,SMPREDER@GMAIL.COM,,LoadLicenseeETL,2022-10-04 04:45:39.603000000,proc_UpdateExistingLicenses,2022-12-24 04:46:22.610000000
Active,2146.0,2146,6035727160010002,422457,ELARA LLC,THE WEED SHOP,2022-12-01,2024-01-31,,False,25171 SR 525,#2,GREENBANK,WA,982530000,ISLAND,noemi.theweedshop@yahoo.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2022-12-02 04:46:36.230000000
Active,,2852,6045665850010002,431994,"KOKANEE GARDENS, LLC","KOKANEE GARDENS, LLC",2023-08-18,2024-01-31,,False,147 GREENACRES RD UNIT 9,,RIVERSIDE,WA,988410000,OKANOGAN,CLFERRIER87@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-08-19 05:25:22.127000000
Active,712.0,712,6034695420010001,413451,"JOANNE HOLLAND, INC.",RECREATIONAL SECURITY SERVICES UNLIMITED,2023-02-03,2024-01-31,,False,2615 NE 113TH ST,,SEATTLE,WA,981256794,KING,MCGKLEIN@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-04 04:45:37.023000000
Active,2833.0,2833,6032699250010003,431638,"LAUGHING BUDDHA, INC.","LAUGHING BUDDHA, INC.",2023-01-26,2024-01-31,,False,3163 GOLDIE RD BLDG B STE 5,,OAK HARBOR,WA,982772729,ISLAND,captainchronic.wa@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-27 04:45:28.170000000
Active,2444.0,2444,6034644300010002,426127,"LEGACY ORGANICS, LLC","LEGACY ORGANICS, LLC",2023-01-21,2024-01-31,,False,237004 E LEGACY PR SE,,KENNEWICK,WA,993370000,BENTON,MELINDA@LEGACYORGANICS.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-22 04:46:17.427000000
Active,1415.0,1415,6034644640010001,416324,CASCADIA CANNABIS COMPANY,CASCADIA CANNABIS COMPANY,2023-02-02,2024-01-31,,False,16810 415TH AVE SE STE B-3,,GOLD BAR,WA,982510000,SNOHOMISH,CASCADIACANNABISCO@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-03 04:45:35.593000000
Active,1776.0,2982,6034659880010002,433646,KITTY'S CANNA CONNECTION LLC,KITTYS CANNA CONNECTION LLC  KITTYS CHRONIC,2023-02-08,2024-01-31,,False,890 MOX CHEHALIS RD,,MCCLEARY,WA,985579408,GRAYS HARBOR,KITTYSCHRONIC@GMAIL.COM,,LoadLicenseeETL,2022-06-10 04:45:54.690000000,proc_UpdateExistingLicenses,2023-08-02 05:20:17.177000000
Active,1545.0,1545,6034666120010001,416641,"BIOCHRON, INC.",BIOCHRON,2023-01-10,2024-01-31,,False,10211 S SPOTTED ROAD,SUITE A,CHENEY,WA,990040000,SPOKANE,BART@BIOCHRONINC.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-11 04:45:50.040000000
Active,2469.0,2469,6035806920010003,426467,WA HEMP COMPANY LLC,WA HEMP COMPANY LLC,2023-02-07,2024-01-31,,False,1840 W BLACK ARROW LANE,,OTHELLO,WA,993442200,ADAMS,WAHEMPCO@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-08 04:45:45.840000000
Active,1538.0,3069,6034711000010003,434810,GREEN FORCE PHARM L.L.C.,GREEN FORCE PHARM,2023-03-31,2024-01-31,,False,2870 SILICA RD SW STE A,,QUINCY,WA,988480000,GRANT,greenforcepharm1@gamil.com,,LoadLicenseeETL,2023-04-01 04:54:06.213000000,,
Active,1163.0,1163,6034716420010001,415739,THE HIGH ROAD LLC,THE HIGH ROAD,2023-02-23,2024-01-31,,False,5426 W CROSSCUT RD STE A,STE A,DEER PARK,WA,990069737,SPOKANE,ORION341@HOTMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-24 04:48:26.033000000
Active,1370.0,1370,6034723960010001,416194,SERENITY GARDENS LLC,SERENITY GARDENS,2023-01-24,2024-01-31,,False,12742 ZELLER RD SE SUITE B,,YELM,WA,985970000,THURSTON,serenitycannabis@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-25 04:45:29.167000000
Active,234.0,234,6043826610010001,412288,BACON'S CANNABIS INC.,BACONS BUDS,2023-02-03,2024-01-31,,False,181 KATIES LN STE B,,WASHOUGAL,WA,986717397,SKAMANIA,BACONSBUDS@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-04 04:45:37.023000000
Active,2776.0,2776,6043887510010003,430798,SHELTON RETAIL ENTERPRISES LLC,FLOYDS,2023-02-07,2024-01-31,,False,931 E JOHNS PRAIRIE RD,,SHELTON,WA,985841270,MASON,JUSTINFREET@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-08 04:45:45.840000000
Active,1290.0,1290,6035800290010001,416019,BEST QUALITY GARDENS LLC,SPADYBUD,2023-01-04,2024-01-31,,False,1041 INDUSTRIAL WAY STE 110,STE 110 & 120,LONGVIEW,WA,986320000,COWLITZ,BQG2017@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-05 04:45:23.523000000
Active,2483.0,2483,6035792630010002,426678,AUDYSEA LLC,420 ELMA ON MAIN,2022-12-14,2024-01-31,,False,306 W MAIN ST,,ELMA,WA,985410000,GRAYS HARBOR,ricciricardo420@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2022-12-15 04:45:58.907000000
Active,584.0,584,6031780220010003,413080,JCN WA INC,SUPPLY,2023-02-08,2024-01-31,,False,2224 1ST AVE S,,SEATTLE,WA,981341408,KING,eyoel.yohannes@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-09 04:45:47.030000000
Active,2605.0,2605,6048605230010001,428700,"TRY TRY AGAIN, LLC","TRY TRY AGAIN, LLC",2023-01-12,2024-01-31,,False,1938 MILWAUKEE WAY,,TACOMA,WA,984212702,PIERCE,judovich@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-13 04:45:34.613000000
Active,1153.0,1153,6035787160010001,415719,LILAC CITY GARDENS INC,LILAC CITY GARDENS,2023-03-10,2024-01-31,,False,2002 S GARFIELD RD,,AIRWAY HEIGHTS,WA,990010000,SPOKANE,tori@lilaccitygardens.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-03-11 04:51:55.860000000
Active,1469.0,1469,6033605120010001,416479,MORELLI ENTERPRISES LLC,MORELLI ENTERPRISES,2023-02-04,2024-01-31,,False,75 ONEIL RD STE A,,OROVILLE,WA,988449550,OKANOGAN,tinampda@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-05 04:45:44.460000000
Active,1149.0,1149,6032662680010001,415711,"10SHOT MANAGEMENT, LLC",THE GREEN VAULT,2023-02-10,2024-01-31,,False,365 NW STATE AVE,,CHEHALIS,WA,985320000,LEWIS,GREENVAULT1@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-11 04:46:19.347000000
Active,2642.0,3119,6033620700010006,435260,FIVE O 2,FIVE O 2,2023-07-10,2024-01-31,,False,22743 ROAD 4 SE STE B,,WARDEN,WA,988579715,GRANT,fiveo2farms@gmail.com,,LoadLicenseeETL,2023-07-11 05:12:31.600000000,,
Active,1553.0,1553,6033621970010001,416660,INFORMATION RETRIEVAL,INFORMATION RETRIEVAL,2023-02-02,2024-01-31,,False,3062 STATE HWY 16 SW   STE 2-8,STE 2-8,BREMERTON,WA,983124958,KITSAP,TIM_CAVANAGH@HOTMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-03 04:45:35.593000000
Active,876.0,876,6048643700010001,414103,"10707 RETAIL, LLC",BLOOM,2023-01-26,2024-01-31,,False,10707 PACIFIC AVE S SUITE D,,TACOMA,WA,984446098,PIERCE,r@zipscannabis.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-27 04:45:28.170000000
Active,1221.0,1221,6048639310010001,415848,BUXX LLC,BUXX LLC,2023-01-07,2024-01-31,,False,9918 PADILLA HEIGHTS RD STE B,,ANACORTES,WA,982218695,SKAGIT,brettdtuttle@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-08 04:46:04.817000000
Active,2519.0,2937,6048614680010001,433034,BIG ZIG LLC,CATHLAMET CANNABIS COMPANY,2023-02-03,2024-01-31,,False,295 WA-4,,CATHLAMET,WA,986120000,WAHKIAKUM,nicholas@cathlametcannabis.com,,LoadLicenseeETL,2022-01-27 04:45:43.540000000,proc_UpdateExistingLicenses,2023-02-04 04:45:37.023000000
Active,901.0,901,6033577370010001,414198,DABSOLUTE PREMIUM CONCENTRATES LLC,DABSOLUTE PREMIUM CONCENTRATES,2023-03-08,2024-01-31,,False,8109 E BRATT RD STE B,STE B,FAIRFIELD,WA,990120000,SPOKANE,DABSOLUTEWA@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-03-09 04:51:13.313000000
Active,2937.0,2922,6048601320010001,415922,KIWI GARDEN LLC,KIWI GARDEN LLC,2023-01-26,2024-01-31,,False,17 GRAVATT LN STE A,,MCCLEARY,WA,985579423,GRAYS HARBOR,hongwujin1@gmail.com,,LoadLicenseeETL,2021-12-15 04:45:06.020000000,proc_UpdateExistingLicenses,2023-01-27 04:45:28.170000000
Active,1620.0,1620,6033627980010001,416821,WEEDNGROW LLC,WEEDNGROW,2023-02-08,2024-01-31,,False,41 MCCARVER ST,,PORT ANGELES,WA,983620000,CLALLAM,WEEDNGROW@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-09 04:45:47.030000000
Active,1390.0,1390,6033678080010001,416268,SOUTH COLBY INVESTORS LLC,SOUTH COLBY INVESTORS,2023-01-07,2024-01-31,,False,111 NE RANCH DR STE C,,TAHUYA,WA,985889773,MASON,TORY@111RANCH.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-08 04:46:04.817000000
Active,,2505,6033590790010003,426973,BMB LLC,BMB LLC,2023-02-07,2023-12-31,,False,9642 LUNDEEN RD SW UNIT B,,ROCHESTER,WA,985799016,THURSTON,WAKERON121@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-17 05:51:00.500000000
Active,3041.0,2987,9000001840000000,432929,COOPERATIVE,COOPERATIVE184,2023-04-05,2023-12-31,,False,COOPERATIVE,COOPERATIVE,COOPERATIVE,--,COOP,COOPERATIVE,COOPERATIVE,COOPERATIVE,LoadLicenseeETL,2022-06-25 04:45:45.363000000,proc_UpdateExistingLicenses,2023-04-06 04:54:33.390000000
Active,,3144,6033578430010004,436245,EVERGREEN FOREST INC,EVERGREEN FOREST,2023-11-02,2023-12-31,,False,15486 ROAD 2 SW SUITE A,,QUINCY,WA,988489548,GRANT,AUSHSU@HOTMAIL.COM,,LoadLicenseeETL,2023-11-03 05:50:06.493000000,,
Active,1543.0,1543,6005661620020001,416633,"SEAMAN,  LESLIE  JO",SWEETBRIAR FARM,2022-12-16,2023-12-31,,False,539 EASTMAN RD,STE B,EASTSOUND,WA,982459388,SAN JUAN,LESLIESEAMAN@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2022-12-17 04:45:53.740000000
Active,1311.0,1311,6033486860010001,416063,PIONEER PRODUCTION AND PROCESSING LLC,PIONEER PRODUCTION AND PROCESSING,2022-12-23,2023-12-31,,False,17835 59TH AVE NE BLDG 8 STE A,,ARLINGTON,WA,982236303,SNOHOMISH,pat@pioneernuggets.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2022-12-24 04:46:22.610000000
Active,2798.0,2798,6025641760010005,431121,MC2 FOUNDATIONS INC.,MC2 SUPPLY,2023-01-06,2023-12-31,,False,4857 BEVERLY BURKE RD W # D,,QUINCY,WA,988480000,GRANT,MYCONCRETEGUY@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-07 04:46:03.910000000
Active,1530.0,1530,6026784230010002,416612,"ADVANCED INDUSTRIAL SOLUTIONS, INC.",AIS,2023-02-11,2023-12-31,,False,15812 NE 10TH AVE STE A,,RIDGEFIELD,WA,986425727,CLARK,GILLITEEN@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-12 04:46:49.700000000
Active,2999.0,2958,6032629010010008,432481,LUCID BRANDS CO,NORTHWEST LABS,2023-01-24,2023-12-31,,False,241 S HOLDEN ST STE A,,SEATTLE,WA,98108    ,KING,JPMAKOSO@GMAIL.COM; JIMMY@LUCIDOILS.COM,,LoadLicenseeETL,2022-04-19 04:48:12.350000000,proc_UpdateExistingLicenses,2023-01-25 04:45:29.167000000
Active,3128.0,3031,6048456560010001,433056,SECURE TRANSPORT LLC,SECURE TRANSPORT,2022-11-02,2023-12-31,,False,5473 MT BAKER HWY STE A,,DEMING,WA,982449545,WHATCOM,garstm89@gmail.com,,LoadLicenseeETL,2022-11-03 04:46:22.617000000,proc_UpdateLicenseeData,2022-11-03 04:46:22.823000000
Active,1264.0,1264,6029482690020001,415955,"TAYLOR,  JAMES  MASON",MOUNTAIN HIGH GARDEN,2023-01-06,2023-12-31,,False,28505 112TH ST E # A,,BUCKLEY,WA,983219265,PIERCE,MOUNTAINHIGHGARDEN@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-07 04:46:03.910000000
Active,,1293,6050087000010001,416024,BEYOND BABYLON FARMS LLC,BEYOND BABYLON FARMS LLC,2023-08-08,2023-12-31,,False,4759 317TH PL SE,,FALL CITY,WA,980246637,KING,owner@beyondbabylonfarms.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-08-09 05:30:03.593000000
Active,2106.0,2106,6030688930010003,422202,PEOPLE PLACE GENERAL STORE LLC,BLOWIN SMOKE,2023-01-06,2023-12-31,,False,1967 HIGHWAY 395 S STE C,,CHEWELAH,WA,991099708,STEVENS,BLOWINSMOKE.WA@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-07 04:46:03.910000000
Active,,3101,6033576300010005,415672,LUNA NW LLC,RED TAIL CANNABIS,2023-12-20,2023-12-31,,False,9444 LUNDEEN RD SW STE B,,ROCHESTER,WA,985799008,THURSTON,johnny@outlawriding.com,,LoadLicenseeETL,2023-05-27 05:06:50.667000000,proc_UpdateExistingLicenses,2023-12-21 06:08:22.540000000
Active,,3086,6033563900010003,434939,"ATOMIC GREEN, LLC",ATOMIC GREEN,2023-08-17,2023-12-31,,False,2940 S M ST STE E,,TACOMA,WA,984098241,PIERCE,atomicgreenllc@gmail.com,,LoadLicenseeETL,2023-04-29 04:58:48.217000000,proc_UpdateExistingLicenses,2023-08-18 05:33:16.570000000
Active,,1229,6033569360010001,415864,2GK GROUP LLC,NW NECTAR,2023-08-26,2023-12-31,,False,202 N CRESTLINE ST  STE 3,SUITE 3,SPOKANE,WA,992020000,SPOKANE,MIKE@2GKGROUP.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-08-27 05:26:59.540000000
Active,928.0,928,6020838240010003,414283,"LENZ,  BRETT",MILLICENT,2023-07-07,2023-12-31,,False,18076 RD 13.5 SW,,ROYAL CITY,WA,993579412,GRANT,BRETTLENZ@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-07-08 05:14:08.940000000
Active,1497.0,1497,6020939240010002,416545,"BLUM,  VICKIE  ANN",THE POTTING BENCH,2022-12-02,2023-12-31,,False,4326 LYONS HILL RD STE A,,SPRINGDALE,WA,991739728,STEVENS,THEPOTTINGBENCH@OUTLOOK.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2022-12-03 04:46:15.080000000
Active,620.0,620,6022397280010002,413143,"KELLY,  GABRIEL  JAMES",KELLY PRODUCTION AND PROCESSING,2023-01-18,2023-12-31,,False,606 W LONE PINE LN,,DEER PARK,WA,990069133,SPOKANE,GABE.KPP@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-19 04:45:49.903000000
Active,2882.0,2882,6046836710010001,432440,"MGM GROUPS, LLC","MGM GROUPS, LLC",2023-02-07,2023-12-31,,False,8119 S FRONTAGE RD W STE A,,QUINCY,WA,988488882,GRANT,vli2582@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-08 04:45:45.840000000
Active,1925.0,1925,6033537640010001,419691,BC TL LLC,BC TL,2023-03-11,2023-12-31,,False,1824 RD N NE UNIT 4,,MOSES LAKE,WA,988370000,GRANT,DAVID@THCCO.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-03-12 04:52:15.413000000
Active,1053.0,1053,6033596440010002,415124,BEST BUD SHOP LLC,GROWERS OUTLET,2023-01-04,2023-12-31,,False,613 MONTANA AVE STE 2,,SOUTH BEND,WA,985860000,PACIFIC,kenworthy5009@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-05 04:45:23.523000000
Active,2694.0,2694,6035652650010003,430084,"SKJ INDUSTRIES, LLC",THE POT SHOP BELLINGHAM,2022-12-29,2023-12-31,,False,1321 W BAKERVIEW RD,,BELLINGHAM,WA,982269691,WHATCOM,timbre@thejointburlington.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2022-12-30 04:45:16.190000000
Active,1273.0,1273,6035684000010001,415971,CEDAR CREEK CANNABIS LLC,CEDAR CREEK CANNABIS,2022-11-16,2023-12-31,,False,5717 NE 121ST AVE,,VANCOUVER,WA,986826284,CLARK,sales@cedarcreekcannabis.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2022-11-17 04:45:35.473000000
Active,2537.0,2537,6035700820010003,427429,"T IN T ELEMENTS, LLC",T IN T ELEMENTS LLC,2022-11-03,2023-12-31,,False,2745 29TH AVE SW STE A,,TUMWATER,WA,985126104,THURSTON,TINTELEMENTS@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2022-11-04 04:46:03.990000000
Active,1784.0,1784,6035704150010001,417200,PT ENTERPRISES LLC,PLATINUM GARDENS,2022-12-03,2023-12-31,,False,421 W HONEYSUCKLE LN,,SHELTON,WA,985840000,MASON,D5MANAGEMENT@LIVE.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2022-12-04 04:45:58.097000000
Active,3048.0,2992,6035704150010002,428940,PT ENTERPRISES LLC,PT ENTERPRISES LLC,2023-01-10,2023-12-31,,False,833 W GOLDEN PHEASANT RD,,SHELTON,WA,985847707,MASON,D5MANAGEMENT@LIVE.COM,,LoadLicenseeETL,2022-07-07 04:46:13.053000000,proc_UpdateExistingLicenses,2023-01-11 04:45:50.040000000
Active,2086.0,2086,6035710750010001,422049,MKJ ENTERPRISES LLC,FLOYDS,2023-01-04,2023-12-31,,False,410 W STATE ST,,SEDRO WOOLLEY,WA,982841557,SKAGIT,KENBARLEY1@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-05 04:45:23.523000000
Active,2114.0,2114,6035723460010001,422239,"MAL ICIOUS, LLC",2020 SOLUTIONS EPHRATA,2023-01-10,2023-12-31,,False,1615 BASIN ST SW,,EPHRATA,WA,988232134,GRANT,MARKALAVERGNE@YAHOO.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-11 04:45:50.040000000
Active,2131.0,2131,6035723460010002,422363,"MAL ICIOUS, LLC",2020 SOLUTIONS SOAP LAKE,2023-01-10,2023-12-31,,False,261 STATE HWY 28 WEST,,SOAP LAKE,WA,988510000,GRANT,MARKALAVERGNE@YAHOO.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-11 04:45:50.040000000
Active,1352.0,1352,6035644910010002,416159,EDEN CANNABIS COMPANY LLC,EDEN CANNABIS COMPANY,2023-01-04,2023-12-31,,False,3163 GOLDIE RD BLDG B STE 6&7,,OAK HARBOR,WA,982772729,ISLAND,DJAYAT22@HOTMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-05 04:45:23.523000000
Active,2648.0,2648,6033587890010002,429298,"CANNANNIE'S, LLC","CANNANNIES, LLC",2023-01-06,2023-12-31,,False,9218 PROVOST RD NW,,SILVERDALE,WA,983836852,KITSAP,CANNAANNIES@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-07 04:46:03.910000000
Active,1302.0,1302,6033586170010001,416046,METHOW LAND COMPANY LLC,TIFFANY HILLS COMPANY,2023-02-04,2023-12-31,,False,247 GREENACRES RD,,RIVERSIDE,WA,988499636,OKANOGAN,BREWSTERCHERRIES@OUTLOOK.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-02-05 04:45:44.460000000
Active,1254.0,1254,6033585960010001,415932,"EXOTIC FARMS, LLC",EXOTIC FARMS,2022-12-22,2023-12-31,,False,7651 HIGHWAY 291,,FORD,WA,990310000,STEVENS,jtautocutter@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2022-12-23 04:45:34.693000000
Active,1745.0,1745,6033585830010001,417122,AGRI MGT CORP,AGRI MGT CORP,2022-12-08,2023-12-31,,False,15642 RD 2 SW STE A,,QUINCY,WA,988489548,GRANT,michaelturok@mac.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2022-12-09 04:45:34.473000000
Active,2690.0,2690,6033585450010004,430022,SWEET LEAF SOWERS LLC,SWEET LEAF SOWERS DBA WALDEN,2023-03-02,2023-12-31,,False,1084 OLD HWY 97 SUITE B,,BREWSTER,WA,988129681,OKANOGAN,anders@waldencannabis.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-08-02 05:20:17.177000000
Active,2726.0,2726,6033526310010005,430384,GROWING LIKE A WEED LLC,GROWING LIKE A WEED,2023-01-07,2023-12-31,,False,16315 E TEMPLE RD # D,,SPOKANE,WA,992179233,SPOKANE,CLASSICPICKER@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-01-08 04:46:04.817000000
Active,1806.0,1806,6033588160010002,417279,"PROPRIETARY PLANT VARIETIES, INC.",PROPRIETARY PLANT VARIETIES,2023-04-01,2023-12-31,,False,30078 HIGHWAY 97 STE B,STE B,RIVERSIDE,WA,988490000,OKANOGAN,MANION@SEANET.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-04-02 04:54:30.273000000
