license_number,id,business_dba_name,license_type,license_status,address,business_legal_name,business_owner_name,business_structure,licensing_authority_id,licensing_authority,license_designation,license_status_date,license_term,premise_state,parcel_number,activity,issue_date,expiration_date,premise_city,premise_zip_code,business_email,business_image_url,data_refreshed_date,business_phone,premise_street_address,business_website,premise_latitude,premise_longitude,premise_county,details_url,phone_number,LicenseStatus,delivery,cultivator,retailer
CCL21-0003635,1778,Data Not Available,Cultivation -  Small Outdoor,Active,,Firerobin LLC,Julian King,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,221-141-015,Data Not Available,2021-12-09T00:00:00,2024-12-09T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 499-1289,Not Published,,,,Humboldt,,,,,,
CCL21-0003637,1780,Data Not Available,Cultivation -  Specialty Indoor,Active,,SABZI HILL INC.,"Bobby Broomandan, Igal Pilevar, Rami Kashani",Corporation,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,0459-671-19,Data Not Available,2021-07-26T00:00:00,2025-07-26T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(818) 468-2611,Not Published,,,,San Bernardino,,,,,,
CCL21-0003641,1782,Data Not Available,Cultivation -  Small Mixed-Light Tier 2,Active,,"LSB Enterprise, LLC","Chris Boggs, Richard Carson",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,107-051-002-000,Data Not Available,2021-09-14T00:00:00,2024-09-14T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(805) 712-3103,Not Published,,,,Monterey,,,,,,
CCL21-0003642,1783,Data Not Available,Cultivation -  Small Mixed-Light Tier 2,Active,,"LSB Enterprise, LLC","Chris Boggs, Richard Carson",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,107-051-002-000,Data Not Available,2021-09-14T00:00:00,2024-09-14T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(805) 712-3103,Not Published,,,,Monterey,,,,,,
CCL21-0003643,1784,Data Not Available,Cultivation -  Small Mixed-Light Tier 2,Active,,"LSB Enterprise, LLC","Chris Boggs, Richard Carson",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,107-051-002-000,Data Not Available,2021-09-14T00:00:00,2024-09-14T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(805) 712-3103,Not Published,,,,Monterey,,,,,,
CCL21-0003644,1785,Data Not Available,Cultivation -  Small Mixed-Light Tier 2,Active,,"LSB Enterprise, LLC","Chris Boggs, Richard Carson",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,107-051-002-000,Data Not Available,2021-09-13T00:00:00,2024-09-13T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(805) 712-3103,Not Published,,,,Monterey,,,,,,
CCL21-0003645,1786,Data Not Available,Cultivation -  Small Mixed-Light Tier 2,Active,,"LSB Enterprise, LLC","Chris Boggs, Richard Carson",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,107-051-002-000,Data Not Available,2021-09-13T00:00:00,2024-09-13T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(805) 712-3103,Not Published,,,,Monterey,,,,,,
CCL21-0003648,1787,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,"Big Sun Farms, Inc.",Gregg Stefani,Corporation,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,216-072-009,Data Not Available,2022-03-18T00:00:00,2025-03-18T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 972-9510,Not Published,,,,Humboldt,,,,,,
CCL21-0003667,1801,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,"Chula Vista Farm, LLC",Victor Cornejo,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Provisional,CA,046-130-17,Data Not Available,2022-09-12T00:00:00,2024-09-12T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 972-3936,Not Published,,,,Mendocino,,,,,,
CCL21-0003675,1805,Data Not Available,Cultivation -  Small Indoor,Active,,Exclusive VIP LLC,"Brian Burr, Modesto Resendez",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,029-050-012-000,Data Not Available,2021-12-31T00:00:00,2024-12-31T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(760) 445-3879,Not Published,,,,Stanislaus,,,,,,
CCL21-0003684,1806,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,"Hife, LLC",Chephren Jennemann,Corporation,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,056-450-001,Data Not Available,2021-12-06T00:00:00,2024-12-06T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(516) 398-7622,Not Published,,,,Nevada,,,,,,
CCL21-0003685,1807,Data Not Available,Cultivation -  Specialty Mixed-Light Tier 1,Active,,"SoBoldt Farms, LLC",Stephan Schnur,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,216-393-019-000,Data Not Available,2023-03-17T00:00:00,2025-03-17T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 572-8309,Not Published,,,,Humboldt,,,,,,
CCL21-0003718,1809,Data Not Available,Cultivation -  Medium Outdoor,Active,,Andy Lee,Andy Lee,Sole Proprietorship,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Provisional,CA,050-023-016-000,Data Not Available,2022-05-04T00:00:00,2025-05-04T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(510) 600-2791,Not Published,,,,Calaveras,,,,,,
CCL21-0003725,1812,Data Not Available,Cultivation -  Medium Mixed-Light Tier 1,Active,,Evergreen Family Farm LLC,Alan Hoang,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Provisional,CA,522-024-002,Data Not Available,2021-10-01T00:00:00,2024-10-01T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(510) 205-3981,Not Published,,,,Humboldt,,,,,,
CCL21-0003733,1816,Data Not Available,Cultivation -  Small Outdoor,Active,,Evergreen Family Farm LLC,Alan Hoang,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Provisional,CA,522-025-003,Data Not Available,2021-09-23T00:00:00,2024-09-23T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(510) 205-3981,Not Published,,,,Humboldt,,,,,,
CCL21-0003734,1817,Data Not Available,Cultivation -  Small Outdoor,Active,,Red Hawk Ridge Ranch LLC,Chris Hayward,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,062-020-040-000,Data Not Available,2022-03-14T00:00:00,2025-03-14T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(530) 798-8114,Not Published,,,,Nevada,,,,,,
CCL21-0003737,3792,Data Not Available,Cultivation - Large Outdoor,Active,,Whiskey Slide Farms,"Ben OConnor, Cary Schirmer, Tina Alexander",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,016-027-044-000,Data Not Available,2021-12-23T00:00:00,2025-05-09T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(925) 949-5700,Not Published,,,,Calaveras,,,,,,
CCL21-0003741,3793,Data Not Available,Cultivation -  Small Outdoor,Active,,Sky Ranch Ventures,Philip Anderson,Corporation,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,098-071-16,Data Not Available,2022-12-09T00:00:00,2024-12-09T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(530) 514-8302,Not Published,,,,Santa Cruz,,,,,,
CCL21-0003745,3796,Data Not Available,Cultivation -  Specialty Cottage Mixed-Light Tier 2,Active,,Green Synergy Farms LLC,"Daniel Lovas, Jason Vasquez",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Medicinal,,Annual,CA,060-080-004,Data Not Available,2021-10-27T00:00:00,2024-10-27T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(530) 864-1089,Not Published,,,,Nevada,,,,,,
CCL21-0003746,3797,Data Not Available,Cultivation -  Small Outdoor,Active,,California Clean Cannabis Company LLC,Anthony Damiano,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,030-190-018,Data Not Available,2022-02-07T00:00:00,2025-02-07T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(530) 575-7407,Not Published,,,,Nevada,,,,,,
CCL21-0003755,3801,Data Not Available,Cultivation -  Small Outdoor,Active,,"HH Organics, LLC",Lacie Cave,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,019-630-21-00,Data Not Available,2022-05-09T00:00:00,2025-05-09T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(530) 739-3327,Not Published,,,,Trinity,,,,,,
CCL21-0003763,3803,Data Not Available,Cultivation -  Specialty Outdoor,Active,,Wild West Herbs,Carol Calhoun,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,107-085-011,Data Not Available,2022-02-28T00:00:00,2025-02-28T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 845-3694,Not Published,,,,Humboldt,,,,,,
CCL21-0003764,3804,Data Not Available,Cultivation -  Small Outdoor,Active,,Lakeside Remedy,David Safford,Corporation,CCL,CalCannabis Cultivation Licensing (CCL),Medicinal,,Provisional,CA,026-080-008-000,Data Not Available,2021-08-17T00:00:00,2024-08-17T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(510) 495-7062,Not Published,,,,Sonoma,,,,,,
CCL21-0003765,3805,Data Not Available,Cultivation -  Specialty Indoor,Active,,"Sherman Asset Mgmt, LLC","Ian Gilbey, Martin Gilberstadt, Mike Norby",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,545-071-10-00,Data Not Available,2022-03-07T00:00:00,2025-03-07T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(626) 242-7323,Not Published,,,,San Diego,,,,,,
CCL21-0003770,3806,Data Not Available,Cultivation -  Processor,Active,,"Base Camp Cannabis Company, LLC","Edlin Kim, Erin McIlhatton, James Kunevicius, Steve Gutterman",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,"024-400-006-000, 024-400-007-000",Data Not Available,2021-09-14T00:00:00,2024-09-14T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(303) 881-4161,Not Published,,,,Kings,,,,,,
CCL21-0003773,3807,Data Not Available,Cultivation -  Medium Outdoor,Active,,BEEBE HOLDINGS LLC,Nathan Smith,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Provisional,CA,522-115-002-000,Data Not Available,2022-06-29T00:00:00,2025-06-29T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(406) 546-2244,Not Published,,,,Humboldt,,,,,,
CCL21-0003777,3808,Data Not Available,Cultivation -  Small Outdoor,Active,,Wild West Herbs,Carol Calhoun,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,107-085-011,Data Not Available,2022-02-28T00:00:00,2025-02-28T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 845-3694,Not Published,,,,Humboldt,,,,,,
CCL21-0003778,3809,Data Not Available,Cultivation -  Small Mixed-Light Tier 2,Active,,"Peaksview, Inc.",Kevin Peak,Corporation,CCL,CalCannabis Cultivation Licensing (CCL),Medicinal,,Annual,CA,216-082-002,Data Not Available,2022-06-02T00:00:00,2025-06-02T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 223-1422,Not Published,,,,Humboldt,,,,,,
CCL21-0003779,3810,Data Not Available,Cultivation - Large Outdoor,Active,,"Kind Dog, Inc.",Edward Fussell,Corporation,CCL,CalCannabis Cultivation Licensing (CCL),Medicinal,,Annual,CA,006-520-110-000,Data Not Available,2021-12-23T00:00:00,2024-11-01T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 889-4067,Not Published,,,,Lake,,,,,,
CCL21-0003791,3922,Data Not Available,Cultivation -  Small Mixed-Light Tier 1,Active,,Terracare Canna Kraft LLC,Tyler Knight,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,009-530-08-00,Data Not Available,2022-06-20T00:00:00,2025-06-20T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(580) 461-2494,Not Published,,,,Trinity,,,,,,
CCL21-0003794,3067,Data Not Available,Cultivation -  Processor,Active,,"Emerald Group, LLC",Thomas Harwood,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,223-311-029,Data Not Available,2021-11-29T00:00:00,2024-11-29T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 362-0156,Not Published,,,,Humboldt,,,,,,
CCL21-0003805,3826,Data Not Available,Cultivation -  Nursery,Active,,GNT Industries,"Amanda Ekstrand, Anthony DeSimone, Gabriel Kantjas, Gene Hacker, Jonas Green",Corporation,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,006-170-32-00,Data Not Available,2022-06-27T00:00:00,2025-06-27T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(562) 271-7105,Not Published,,,,Mendocino,,,,,,
CCL21-0003815,3830,Data Not Available,Cultivation -  Medium Indoor,Active,,"Joseph McGraw, Inc.",Andrew Hernandez,Corporation,CCL,CalCannabis Cultivation Licensing (CCL),Medicinal,,Provisional,CA,6007019013,Data Not Available,2022-08-22T00:00:00,2024-08-22T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(909) 718-8915,Not Published,,,,Los Angeles,,,,,,
CCL21-0003816,3831,Data Not Available,Cultivation -  Medium Outdoor,Active,,"Conquest Marketing Group, LLC","Roamie Horn, Tranell Sevier",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Provisional,CA,025-460-003-000,Data Not Available,2022-03-03T00:00:00,2025-03-03T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(916) 595-5118,Not Published,,,,Yolo,,,,,,
CCL21-0003846,3841,Data Not Available,Cultivation -  Small Outdoor,Active,,"Perimeter 21, LLC",Mark Greyshock,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,054-450-007,Data Not Available,2022-02-16T00:00:00,2025-02-16T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(951) 870-0815,Not Published,,,,Nevada,,,,,,
CCL21-0003847,3842,Data Not Available,Cultivation -  Nursery,Active,,"Perimeter 21, LLC",Mark Greyshock,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,054-450-006,Data Not Available,2022-02-16T00:00:00,2025-02-16T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(951) 870-0815,Not Published,,,,Nevada,,,,,,
CCL21-0003888,3211,Data Not Available,Cultivation -  Medium Outdoor,Active,,LAKES OWN LLC,"BARBARA MORGAN, BRIAN MCMAHON",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,012-004-03,Data Not Available,2021-12-15T00:00:00,2024-12-15T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(925) 575-0908,Not Published,,,,Lake,,,,,,
CCL21-0003901,3224,Data Not Available,Cultivation -  Specialty Indoor,Active,,KINGS HOLDINGS GROUP LLC,"Garib Karapetyan, Joe Karapetyan, Kevin McCarty",Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,062-0090-014-0000,Data Not Available,2021-11-30T00:00:00,2024-11-30T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(775) 240-3055,Not Published,,,,Sacramento,,,,,,
CCL21-0003913,3621,Data Not Available,Cultivation -  Small Mixed-Light Tier 2,Active,,Panama's Provisions LLC,jon stanforth,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Provisional,CA,020-460-10-00,Data Not Available,2022-09-30T00:00:00,2024-09-30T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(937) 725-1964,Not Published,,,,Trinity,,,,,,
CCL21-0003935,3640,Data Not Available,Cultivation -  Medium Outdoor,Active,,"Canyon Produce, LLC",John DeJoria,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,101-080-086,Data Not Available,2022-02-22T00:00:00,2025-05-05T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(310) 792-8381,Not Published,,,,Santa Barbara,,,,,,
CCL21-0003940,3644,Data Not Available,Cultivation -  Medium Outdoor,Active,,"Canyon Produce, LLC",John DeJoria,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,101-080-086,Data Not Available,2022-02-23T00:00:00,2025-05-05T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(310) 792-8381,Not Published,,,,Santa Barbara,,,,,,
CCL21-0003949,4375,Data Not Available,Cultivation -  Medium Outdoor,Active,,"Canyon Produce, LLC",John DeJoria,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,101-080-086,Data Not Available,2022-02-23T00:00:00,2025-05-05T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(310) 792-8381,Not Published,,,,Santa Barbara,,,,,,
CCL21-0003956,4379,Data Not Available,Cultivation -  Medium Outdoor,Active,,"Canyon Produce, LLC",John DeJoria,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,101-080-086,Data Not Available,2022-02-24T00:00:00,2025-05-05T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(310) 792-8381,Not Published,,,,Santa Barbara,,,,,,
CCL21-0003959,4381,Data Not Available,Cultivation -  Medium Outdoor,Active,,"Reed Mountain Farms, LLC",Plamen Stoyanov,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,033-140-008,Data Not Available,2021-11-18T00:00:00,2024-11-18T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(707) 601-9561,Not Published,,,,Humboldt,,,,,,
CCL21-0003964,4384,Data Not Available,Cultivation -  Medium Outdoor,Active,,"Canyon Produce, LLC",John DeJoria,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,101-080-086,Data Not Available,2022-02-24T00:00:00,2025-05-05T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(310) 792-8381,Not Published,,,,Santa Barbara,,,,,,
CCL21-0003966,4386,Data Not Available,Cultivation -  Specialty Indoor,Active,,"IVXX Gardens I, Inc.","James  Miller, Patty Chan, Robert Baca, Sabas Carrillo, Tracy McCourt",Corporation,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Provisional,CA,"44507749, 445077410",Data Not Available,2021-08-19T00:00:00,2024-08-19T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(510) 338-4447,Not Published,,,,Alameda,,,,,,
CCL21-0003971,4391,Data Not Available,Cultivation -  Small Outdoor,Active,,"Canyon Produce, LLC",John DeJoria,Limited Liability Company,CCL,CalCannabis Cultivation Licensing (CCL),Adult-Use,,Annual,CA,101-080-086,Data Not Available,2022-02-24T00:00:00,2025-05-05T00:00:00,Data Not Available,Data Not Available,Data Not Available,,2024-07-23T04:44:26.05,(310) 792-8381,Not Published,,,,Santa Barbara,,,,,,
