application_status,license_type,application_classification,approved_license_type,approved_license_stages,commence_operations_date,lic_status,license_number,business_name,establishment_city,establishment_state,establishment_zipcode,latitude,longitude,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,original_submitted_date,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,approved_social_equity,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_initial_date_of_review,cnb_date_notice_sent_to_municipality,cnb_60_day_municipal_deadline_date,cnb_90_day_review_deadline_date,cnb_date_background_authorization_sent,cnb_date_background_report_received,cnb_finger_print_results_received_date,cnb_final_application_review,cnb_application_recommendation,cnb_final_inspection_result,cnb_final_license_recommendation,cnb_dt_of_final_licensure,application_created_date,cnb_deemed_complete_date,application_approved_date,lic_start_date,lic_expiration_date,application_denied_date,cccupdatedate,establishment_address,establishment_address_2,establishment_county,pmt_amount,lic_fee_amount,zip,town,county,county_lat,county_long,region,id,licensing_authority_id,licensing_authority,business_structure,business_email,business_owner_name,parcel_number,issue_date,expiration_date,business_image_url,business_website,business_phone
APPROVED,Marijuana Delivery Operator Pre-Certification,Expedited Review - Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PMD5930,TasteBudz Delivery LLC.,N/A,,N/A,,,22 Wyman St,Apt. 1,Lynn,MA,01905,,,22 Wyman St,Apt. 1,Lynn,MA,01905,85-1419229,PMDA5930,4/8/2022 01:53:42 PM,5/4/2022 11:09:24 AM,4/14/2022 01:51:33 PM,,False,,SE304535,SE304535,,,,,,,Minority-Owned Business,,,,,,,,,,,,,,,9/20/2021 11:11:44 AM,5/20/2022 10:46:02 AM,5/23/2022 08:46:47 AM,5/23/2022 04:00:00 AM,5/23/2024 04:00:00 AM,,,,,,,0.0,,,,,,,,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Product Manufacturer,Expedited Review - DBE Status,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MP281886,Spencer House LLC,Chester,MA,01011,42.276251,-72.972564,1 Bay State Dr,18 Bay State Dr,Chester,MA,01011,POINT (-72.571312 42.12756),POINT (-72.972564 42.2762510),215 Johnson Hill Rd,,Washington,MA,01223,35-2570314,MPN281886,6/23/2020 07:24:10 PM,8/11/2020 12:48:04 PM,7/7/2020 11:00:33 AM,,False,no,,,,,,,,,Woman-Owned Business,,,,,,,,,,,,,,,5/7/2020 01:45:38 PM,8/13/2020 12:12:17 PM,11/19/2020 04:24:58 PM,,,,5/22/2023,1 Bay State Dr,18 Bay State Dr,Hampden County,,3125.0,01011,Chester,Hampden,42.12756,-72.571312,Western MA,10,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Cultivator,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC283386,Dark Stream LLC,Douglas,MA,01516,42.062483,-71.690962,116 Davis Street,,Douglas,MA,01516,POINT (-71.840209 42.329642),POINT (-71.690961 42.062483),116 Davis Street,,Douglas,MA,01516,85-3794051,MCN283386,5/7/2021 04:41:49 PM,10/5/2021 12:42:47 PM,7/30/2021 12:17:29 PM,12/20/2021 09:54:57 PM,False,no,,,,,,,,,Not a DBE,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",,,,,,,,,,,,,2/25/2021 09:08:44 AM,10/8/2021 12:06:57 PM,11/18/2021 02:42:55 PM,12/20/2021 03:00:00 AM,12/20/2022 03:00:00 AM,,5/22/2023,116 Davis St,N/A,Worcester County,,2500.0,01516,Douglas,Worcester,42.329642,-71.840209,Central MA,200,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP281591,Solurge Inc.,Holyoke,MA,01040,42.1917,-72.617646,650 Beaulieu St,,Holyoke,MA,01040,POINT (-72.571312 42.12756),POINT (-72.617645 42.1916999),39 Whittemore Road,,Newton,MA,02458,82-3344036,MPN281591,3/5/2019 01:46:43 PM,3/24/2020 01:29:40 PM,10/2/2019 12:00:00 AM,,False,,,,,,,,,,Not a DBE,,,,,,,,,,,,,,,2/1/2019 01:07:02 PM,4/15/2020 12:00:00 AM,7/9/2020 03:47:49 PM,5/11/2023 04:00:00 AM,5/13/2024 04:00:00 AM,,5/22/2023,650 Beaulieu St,N/A,Hampden County,,10000.0,01040,Holyoke,Hampden,42.12756,-72.571312,Western MA,31,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Microbusiness Delivery,Expedited Review - Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,DE201005,UPROOT LLC,N/A,,N/A,,,61 Fremont St,,Worcester,MA,01603,,,5 Fan Pier Blvd,Unit 1001,Boston,MA,02210,83-4248176,DEN201005,10/14/2020 05:42:34 PM,3/3/2021 02:22:21 PM,10/19/2020 10:19:04 AM,3/3/2022 12:15:36 PM,False,,SE304812,,,,,,,,,,,,,,,,,,,,,,,6/2/2020 03:48:37 AM,3/3/2021 03:08:23 PM,7/8/2021 10:46:21 AM,8/29/2022 04:00:00 AM,8/12/2023 04:00:00 AM,,,,,,,2369.0,,,,,,,,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP282172,"J-B.A.M., Inc",Pittsfield,MA,02101,42.459687,-73.197942,: 71 DOWNING PKWY BLDG A,,Pittsfield,MA,01021,,POINT (-73.197941 42.4596870),PO Box 311,,East Otis,MA,01029,84-1776607,MPN282172,2/7/2022 09:58:57 AM,3/10/2022 01:24:28 PM,2/17/2022 11:01:09 AM,,False,no,,,,,,,,,Not a DBE,,,,,,,,,,,,,,,2/3/2022 09:30:40 AM,3/18/2022 03:30:37 PM,5/12/2022 02:12:17 PM,4/26/2023 04:00:00 AM,4/26/2024 04:00:00 AM,,5/22/2023,71 Downing Pkwy,N/A,Berkshire County,,10000.0,,,,,,,,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Cultivator,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC281618,Emerald City Growers Incorporated,Clinton,MA,01510,42.426787,-71.68736,843 Main Street,,Clinton,MA,01510,POINT (-71.840209 42.329642),POINT (-71.687359 42.4267869),25 Juniper Street,,Billerica,MA,01862,83-2215618,MCN281618,12/20/2019 04:44:30 PM,8/7/2020 03:27:08 PM,3/20/2020 12:00:00 AM,,False,,,,,,,,,,Woman-Owned Business,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",,,,,,,,,,,,,7/23/2018 10:08:55 AM,8/14/2020 07:27:17 AM,11/19/2020 04:20:03 PM,11/18/2021 03:00:00 AM,11/30/2022 03:00:00 AM,,5/22/2023,843 Main St,N/A,Worcester County,,2500.0,01510,Clinton,Worcester,42.329642,-71.840209,Central MA,198,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP281400,Peak Limited LLC,Georgetown,MA,01833,42.734939,-70.951035,114 Jewett Street,,Georgetown,MA,01833,POINT (-70.970827 42.635475),POINT (-70.951035 42.7349389),114 Jewett Street,,Georgetown,MA,01833,83-0878262,MPN281400,10/16/2018 01:40:05 PM,3/1/2020 11:02:23 AM,3/5/2019 12:00:00 AM,7/22/2020 10:30:36 AM,False,,,,,,,,,,Not a DBE,,,,,,,,,,,,,,,6/12/2018 06:59:29 PM,2/13/2020 12:00:00 AM,5/8/2020 03:01:45 PM,3/9/2023 03:00:00 AM,3/9/2024 03:00:00 AM,,5/22/2023,114 Jewett St,N/A,Essex County,,10000.0,01833,Georgetown,Essex,42.635475,-70.970827,Northeast,311,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Cultivator,Priority Review - Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC283525,Frozen 4 Corporation,Bellingham,MA,02019,42.084237,-71.494823,24 William Way,,Bellingham,MA,02019,POINT (-71.15444 42.199156),POINT (-71.494822 42.0842370),8 Bayridge Lane,,Duxbury,MA,02332,83-2341577,MCN283525,6/10/2021 09:44:03 AM,7/6/2021 09:21:16 AM,6/16/2021 12:03:34 PM,9/17/2021 12:41:11 PM,True,yes,EE201961,,,,EE201961,,,,Not a DBE,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",,,,,,,,,,,,,5/21/2021 01:01:15 PM,7/16/2021 08:38:03 AM,9/17/2021 12:29:14 PM,7/14/2022 04:00:00 AM,9/17/2023 04:00:00 AM,,5/22/2023,24 William Way,N/A,Norfolk County,,1250.0,02019,Bellingham,Norfolk,42.199156,-71.15444,Central MA,381,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Delivery Operator Pre-Certification,Expedited Review - Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PMD5947,EnRoot Home Delivery LLC,N/A,,N/A,,,415 Blue Hill Ave,,Boston,MA,02121,,,22 Warren St,,Boston,MA,02119,87-3973817,PMDA5947,1/27/2022 08:38:58 PM,2/9/2022 05:54:18 PM,2/9/2022 12:07:42 PM,,False,,EE201954,SE305360,,,,,,,Not a DBE,,,,,,,,,,,,,,,10/22/2021 08:47:17 AM,2/25/2022 02:37:06 PM,2/25/2022 02:37:14 PM,2/25/2022 03:00:00 AM,2/25/2024 03:00:00 AM,,,,,,,0.0,,,,,,,,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Cultivator,General Applicant,FINAL LICENSE,FINAL LICENSE,,COMPLETE,MC282392,"J&L Enterprises, Inc.",Orange,MA,01364,42.564637,-72.285668,104 GOVERNOR DUKAKIS DRIVE,,Orange,MA,01364,POINT (-72.573941 42.587072),POINT (-72.285668 42.5646369),33 Carol Lane,,Holyoke,MA,01080,84-2968003,MCN282392,9/13/2019 04:22:24 PM,5/19/2020 12:41:38 PM,2/13/2020 12:00:00 AM,11/19/2020 11:49:35 AM,False,,,,,,,,,,Not a DBE,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",,,,,,,,,,,,4/7/2022 04:00:00 AM,9/12/2019 01:06:28 PM,5/21/2020 02:34:48 PM,8/6/2020 02:06:30 PM,1/12/2023 03:00:00 AM,1/21/2024 03:00:00 AM,,5/22/2023,104 Governor Dukakis Dr,N/A,Franklin County,,2500.0,01364,Orange,Franklin,42.587072,-72.573941,Western MA,152,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Delivery Operator Pre-Certification,Priority Review - Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PMD5783,"DB Delivery MA, LLC",N/A,,N/A,,,6 Liberty Square,#2288,Boston,MA,02109,,,6 Liberty Square,#2288,Boston,MA,02109,85-1582293,PMDA5783,5/28/2021 11:39:03 AM,6/10/2021 05:26:34 PM,6/10/2021 02:41:05 PM,,True,,EE202017,,APPROVED,EE202017,,,,,Not a DBE,,,,,,,,,,,,,,,5/27/2021 06:31:22 PM,,6/29/2021 01:59:04 PM,6/29/2021 04:00:00 AM,6/29/2023 04:00:00 AM,,,,,,,0.0,,,,,,,,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Courier Pre-Certification,Expedited Review - Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PDO103558,Social-J LLC,N/A,,N/A,,,1280 Belmont St.,,Brockton,MA,02031,,,1 Porrazzo Rd.,,Hull,MA,02045,87-1071822,PDOA103558,10/22/2021 04:06:48 PM,10/27/2021 05:08:27 PM,10/26/2021 11:16:43 AM,,False,,SE305049,SE305049,,,,,,,Not a DBE,,,,,,,,,,,,,,,10/16/2021 03:46:56 PM,11/5/2021 07:31:37 AM,11/8/2021 07:31:48 AM,11/8/2021 03:00:00 AM,11/8/2023 03:00:00 AM,,,,,,,0.0,,,,,,,,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Courier Pre-Certification,Expedited Review - Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PDO103087,K Elise Enterprises,N/A,,N/A,,,5 Perth St,Unit 5,Dorchester,MA,02121,,,51 Norfolk St,Unit 4,Cambridge,MA,02139,27-3623667,PDOA103087,4/19/2021 02:26:36 PM,4/27/2021 02:28:54 PM,4/23/2021 09:20:55 AM,,False,,SE303684,SE303684,,,,,,,Minority-Owned Business | Woman-Owned Business,,,,,,,,,,,,,,,5/31/2020 06:49:50 PM,,5/7/2021 03:30:33 PM,5/7/2021 04:00:00 AM,5/7/2023 04:00:00 AM,,,,,,,0.0,,,,,,,,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MP282258,CATDOGG LLC,Mashpee,MA,02649,41.604257,-70.495468,800 Falmouth Road,,Mashpee,MA,02649,POINT (-70.301811 41.698999),POINT (-70.495468 41.6042569),565 Whistleberry Drive,,Marstons Mills,MA,02648,92-1109731,MPN282258,2/6/2023 11:53:00 AM,3/15/2023 10:17:42 AM,2/8/2023 09:17:21 AM,,False,no,,,,,,,,,Not a DBE,,,,,,,,,,,,,,,2/4/2023 10:36:03 PM,3/17/2023 09:24:24 AM,5/11/2023 01:49:16 PM,,,,5/22/2023,800 Falmouth Rd,N/A,Barnstable County,,0.0,02649,Mashpee,Barnstable,41.698999,-70.301811,Southeast and Cape,636,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,COMMENCE OPS,COMMENCE OPS,3/20/2020,COMPLETE,MP281314,T. Bear Inc.,Wareham,MA,02538,41.75562,-70.644254,72 Tuttle St.,,Dorchester,MA,02125,POINT (-70.818958 41.978877),POINT (-70.644254 41.75562),72 Tuttle St,,Dorchester,MA,02125,82-3557354,MPN281314,6/1/2018 12:07:33 AM,9/7/2018 06:06:22 PM,8/6/2018 12:00:00 AM,12/17/2018 11:16:20 AM,False,,,,,,,,,,Not a DBE,,,,,,,,,,,,,,1/16/2020 03:00:00 AM,4/24/2018 05:16:31 PM,9/21/2018 12:00:00 AM,11/20/2018 02:58:08 PM,1/12/2023 03:00:00 AM,1/22/2024 03:00:00 AM,,5/22/2023,3103 Cranberry Hwy,N/A,Plymouth County,,5000.0,02538,East Wareham,Plymouth,41.978877,-70.818958,,592,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Delivery Operator Pre-Certification,Expedited Review - Two or More,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PMD6037,"Medicine Man Solutions, LLC",N/A,,N/A,,,144 W Brittania St,,Taunton,MA,02780,,,PO Box 6045,,New Bedford,MA,02742,88-4482004,PMDA6037,7/26/2022 03:37:13 PM,8/15/2022 04:31:46 PM,8/17/2022 08:41:59 AM,,False,,SE304323,SE304323,,,,,,,Minority-Owned Business,,,,,,,,,,,,,,,7/26/2022 01:06:24 PM,8/23/2022 01:16:30 PM,8/23/2022 01:16:40 PM,8/23/2022 04:00:00 AM,8/23/2024 04:00:00 AM,,,,,,,0.0,,,,,,,,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,8/16/2021,COMPLETE,MR282975,RC Retail Amherst LLC,Amherst,MA,01002,42.373308,-72.5031,328 College Street,,Amherst,MA,01002,POINT (-72.62073 42.322256),POINT (-72.503100 42.3733080),200 Pratt Street,,Meriden,CT,06450,84-2935348,MRN282975,11/14/2019 11:36:13 AM,7/29/2020 04:05:30 PM,2/28/2020 12:00:00 AM,,False,,,,,,,,,,Not a DBE,,,,,,,,,,,,,,7/15/2021 04:00:00 AM,9/4/2019 04:04:19 PM,8/6/2020 08:13:35 AM,11/19/2020 04:22:34 PM,10/13/2022 04:00:00 AM,12/3/2023 03:00:00 AM,,5/22/2023,328 College St,N/A,Hampshire County,,10000.0,01002,Amherst,Hampshire,42.322256,-72.62073,Western MA,2,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284213,"Sugarloaf Maynard, LLC",Maynard,MA,01754,42.432747,-71.453181,25 Nason Street,,Maynard,MA,01754,POINT (-71.275566 42.459085),POINT (-71.453181 42.4327469),16 Holden Road,,Belmont,MA,02478,86-2146564,MRN284213,4/12/2021 10:47:05 PM,1/15/2023 01:49:27 PM,3/30/2022 02:52:04 PM,5/6/2023 10:26:44 AM,False,no,,,,,,,,,Not a DBE,,,,,,,,,,,,,,,4/12/2021 02:54:40 PM,1/27/2023 04:11:02 PM,4/14/2023 03:16:46 PM,5/6/2023 04:00:00 AM,5/6/2024 04:00:00 AM,,5/22/2023,25 Nason St,N/A,Middlesex County,,10000.0,01754,Maynard,Middlesex,42.459085,-71.275566,Central MA,282,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Delivery Operator Pre-Certification,Expedited Review - Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PMD5803,Clovercraft llc,N/A,,N/A,,,17 East St.,,Easthampton,MA,01027,,,17 East St.,,Easthampton,MA,01027,85-2089487,PMDA5803,5/28/2021 11:44:18 AM,6/25/2021 02:37:31 PM,6/25/2021 01:49:16 PM,,False,,SE304457,SE304457,,,,,,,Not a DBE,,,,,,,,,,,,,,,5/28/2021 10:27:41 AM,7/12/2021 11:54:39 AM,7/12/2021 11:54:47 AM,7/12/2021 04:00:00 AM,7/12/2023 04:00:00 AM,,,,,,,0.0,,,,,,,,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Courier Pre-Certification,Expedited Review - Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PDO103466,"Piffy, Inc.",N/A,,N/A,,,865 Canterbury Street,,Roslindale,MA,02131,,,865 Canterbury Street,,Roslindale,MA,02131,86-2248899,PDOA103466,3/24/2021 12:28:12 PM,4/6/2021 03:33:12 PM,3/26/2021 10:35:31 AM,,False,,SE304687,SE304687,,,,,,,Not a DBE,,,,,,,,,,,,,,,3/2/2021 09:13:03 AM,5/3/2021 09:33:38 AM,5/3/2021 09:33:47 AM,5/3/2021 04:00:00 AM,5/3/2023 04:00:00 AM,,,,,,,0.0,,,,,,,,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR281657,"Atlantic Medicinal Partners, Inc.",Salem,MA,01970,42.501785,-70.924032,297 Highland Ave,,Salem,MA,01970,POINT (-70.970827 42.635475),POINT (-70.924031 42.5017849),329 Washington Street,,Woburn,MA,01801,82-0991316,MRN281657,1/11/2019 10:37:50 AM,2/13/2019 04:56:59 PM,1/24/2019 12:00:00 AM,4/18/2019 10:24:55 AM,True,,,,,,,APPROVED,RP201846,RP201846,Not a DBE,,,,,,,,,,,,,,,6/26/2018 05:51:15 PM,2/14/2019 12:00:00 AM,4/4/2019 04:30:02 PM,10/13/2022 04:00:00 AM,10/14/2023 04:00:00 AM,,5/22/2023,297 Highland Ave,N/A,Essex County,,5000.0,01970,Salem,Essex,42.635475,-70.970827,Northeast,374,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Delivery Operator Pre-Certification,Expedited Review - Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PMD5810,"GreenLeaf Valet, Inc.",N/A,,N/A,,,800 Hingham St,,Rockland,MA,02370,,,800 Hingham St,,Rockland,MA,02370,85-4016062,PMDA5810,6/1/2021 11:04:44 AM,7/15/2021 09:06:25 AM,7/6/2021 12:15:10 PM,,False,,SE303755,,,,,,,,Not a DBE,,,,,,,,,,,,,,,5/28/2021 11:35:58 AM,7/26/2021 10:58:29 AM,7/26/2021 10:58:38 AM,7/26/2021 04:00:00 AM,7/26/2023 04:00:00 AM,,,,,,,0.0,,,,,,,,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,8/21/2020,COMPLETE,MR281552,"Four Daughters Compassionate Care, Inc.",Sharon,MA,02067,42.118068,-71.234615,2-4 Merchant Street,,Sharon,MA,02067,POINT (-71.15444 42.199156),POINT (-71.234615 42.1180680),415 N. Dearborn St.,4th Floor,Chicago,IL,60654,47-4470548,MRN281552,2/28/2019 05:12:17 PM,8/6/2019 03:58:27 PM,3/12/2019 12:00:00 AM,11/21/2019 04:07:35 PM,True,,,,,,,APPROVED,RP201864,RPA201864,Not a DBE,,,,,,,,,,,,,,7/9/2020 04:00:00 AM,6/5/2018 02:12:40 PM,8/29/2019 12:00:00 AM,11/7/2019 01:38:02 PM,12/8/2022 03:00:00 AM,12/9/2023 03:00:00 AM,,5/22/2023,2 Merchant St,N/A,Norfolk County,,10000.0,02067,Sharon,Norfolk,42.199156,-71.15444,Southeast and Cape,412,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284431,INDICA LLC,Adams,MA,01220,42.633501,-73.11376,11 Apex Drive Suite 300A #240,,Marlborough,MA,01752,POINT (-73.209889 42.396128),POINT (-73.113759 42.6335010),11 Apex Drive Suite 300A #240,,Marlborough,MA,01752,87-3386887,MRN284431,3/28/2022 12:54:16 PM,4/28/2022 04:04:53 PM,4/7/2022 01:54:56 PM,7/14/2022 12:37:53 PM,False,no,,,,,,,,,Minority-Owned Business,,,,,,,,,,,,,,,9/28/2021 04:08:18 AM,5/6/2022 10:48:06 AM,7/14/2022 12:01:49 PM,7/14/2022 04:00:00 AM,7/14/2023 04:00:00 AM,,5/22/2023,127 Columbia St,N/A,Berkshire County,,10000.0,01220,Adams,Berkshire,42.396128,-73.209889,Western MA,98,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284150,Theory Wellness Inc.,Medford,MA,02155,42.409795,-71.104565,162 Mystic Ave,,Medford,MA,02155,POINT (-71.275566 42.459085),POINT (-71.104564 42.4097950),38 Montvale Ave,#210,Stoneham,MA,02180,47-5615911,MRN284150,7/11/2022 01:42:03 PM,11/14/2022 12:19:30 PM,8/2/2022 09:21:54 AM,,True,no,,,,,,APPROVED,RP201916,RP201916,Not a DBE,,,,,,,,,,,,,,,3/11/2021 12:13:58 PM,12/2/2022 02:51:44 PM,4/14/2023 03:32:54 PM,4/25/2023 04:00:00 AM,4/25/2024 04:00:00 AM,,5/22/2023,162 Mystic Ave,N/A,Middlesex County,,10000.0,02155,Medford,Middlesex,42.459085,-71.275566,Northeast,463,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,11/8/2019,COMPLETE,MR281892,"Insa, Inc.",Salem,MA,01970,42.49302,-70.93483,462 Highland Ave,,Salem,MA,01970,POINT (-70.970827 42.635475),POINT (-70.934830 42.4930200),122 Pleasant Street,Suite 144,Easthampton,MA,01027,46-3327054,MRN281892,12/30/2018 07:47:19 PM,4/16/2019 12:46:49 PM,1/18/2019 12:00:00 AM,6/27/2019 12:54:17 PM,True,,,,,,,APPROVED,RP201833,,Not a DBE,,,,,,,,,,,,,,10/10/2019 04:00:00 AM,9/17/2018 10:22:36 AM,4/17/2019 12:00:00 AM,6/13/2019 03:54:24 PM,9/15/2022 04:00:00 AM,9/16/2023 04:00:00 AM,,5/22/2023,462 Highland Ave,N/A,Essex County,,5000.0,01970,Salem,Essex,42.635475,-70.970827,Northeast,374,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,12/6/2021,COMPLETE,MR282815,"Pure Lowell, Inc.",Lowell,MA,01852,42.630358,-71.281068,673 – 681 Rogers Street,,Lowell,MA,01852,POINT (-71.275566 42.459085),POINT (-71.281068 42.6303580),673-681 Rogers St,,Lowell,MA,01852,84-4143646,MRN282815,3/26/2020 09:54:32 PM,6/25/2020 09:39:51 AM,6/29/2020 09:24:08 AM,9/14/2020 11:05:02 AM,False,no,,,,,,,,,Not a DBE,,,,,,,,,,,,,,11/18/2021 03:00:00 AM,6/26/2019 05:53:32 PM,7/29/2020 12:28:54 PM,9/10/2020 01:30:46 PM,8/11/2022 04:00:00 AM,9/14/2023 04:00:00 AM,,5/22/2023,673 Rogers St,N/A,Middlesex County,,10000.0,01852,Lowell,Middlesex,42.459085,-71.275566,Northeast,322,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,COMMENCE OPS,COMMENCE OPS,3/17/2023,COMPLETE,MR282958,GTE Taunton LLC,Taunton,MA,02780,41.925888,-71.089964,120 Bergeron Way,,Stoughton,MA,02072,POINT (-71.102131 41.778329),POINT (-71.089963 41.925888),120 Bergeron Way,,Stoughton,MA,02072,37-1940237,MRN282958,9/5/2019 03:53:33 PM,6/29/2020 02:24:59 PM,2/11/2020 12:00:00 AM,2/4/2022 02:09:45 PM,False,no,,,,,,,,,Minority-Owned Business,,,,,,,,,,,,,,2/9/2023 03:00:00 AM,8/28/2019 12:28:11 PM,7/7/2020 11:36:22 AM,8/6/2020 02:00:34 PM,3/9/2023 03:00:00 AM,3/10/2024 04:00:00 AM,,5/22/2023,297 Broadway St,N/A,Bristol County,,10000.0,02780,Taunton,Bristol,41.778329,-71.102131,Southeast and Cape,698,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Cultivator,General Applicant,COMMENCE OPS,COMMENCE OPS,10/13/2021,COMPLETE,MC282510,"J - B.A.M., INC.",Pittsfield,MA,01201,42.459687,-73.197942,72 DOWNING PKWY BLDG A,,Pittsfield,MA,01201,POINT (-73.209889 42.396128),POINT (-73.197941 42.4596870),P.O. Box 311,,East Otis,MA,01029,84-1776607,MCN282510,11/27/2019 02:21:26 PM,4/13/2020 12:00:06 PM,3/5/2020 12:00:00 AM,6/5/2020 09:30:57 AM,False,,,,,,,,,,Not a DBE,Indoor,"Tier 01: up to 5,000 square feet",,,,,,,,,,,,5/13/2021 04:00:00 AM,11/24/2019 03:12:48 PM,4/15/2020 12:00:00 AM,6/4/2020 02:26:59 PM,5/12/2022 04:00:00 AM,6/5/2023 04:00:00 AM,,5/22/2023,71 Downing Pkwy,N/A,Berkshire County,,1250.0,01201,Pittsfield,Berkshire,42.396128,-73.209889,Western MA,95,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
