activity,business_dba_name,business_image_url,business_legal_name,business_structure,business_website,data_refreshed_date,expiration_date,id,issue_date,license_status_date,license_term,license_type,licensing_authority,licensing_authority_id,parcel_number,phone_number,premise_city,premise_county,premise_latitude,premise_longitude,premise_state,ccclastupdated,application_status,application_classification,application_classification_split_1,application_classification_split_2,approved_license_type,approved_license_stages,commence_operations_date,license_status,license_number,establishment_zipcode,business_email,business_phone,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,cnb_deemed_complete_date,application_approved_date,lic_start_date,pmt_amount,lic_fee_amount,premise_zip_code,town,county_lat,county_long,region,cccupdatedate,establishment_address_2,establishment_state,approved_se_number,business_owner_name,license_designation,premise_street_address,CEID,LicenseStatus,delivery,cultivator,retailer
,Medicine Tree Llc,,MEDICINE TREE LLC,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Mcminnville,Yamhill,45.2273311,-123.1772489,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97128,,,,,,,,,,Adult-Use and Medicinal,2046 Or Hwy 99 Ste A,,,,,
,New Leaf Midtown,,NEW LEAF MIDTOWN,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Mcminnville,Yamhill,45.2247738,-123.1948413,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97128,,,,,,,,,,Adult-Use and Medicinal,2215 Ne Evans,,,,,
,Ocean Grown Cannabis Company Llc,,OCEAN GROWN CANNABIS COMPANY LLC,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Mcminnville,Yamhill,45.161171,-123.204336,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97128,,,,,,,,,,Adult-Use,13580 Sw Hwy 99W Suite #1,,,,,
,Smooth Roots (Mcminnville),,SMOOTH ROOTS (MCMINNVILLE),,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Mcminnville,Yamhill,45.19813740000001,-123.2055445,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97128,,,,,,,,,,Adult-Use,1500 Sw Baker Street,,,,,
,Top Shelf Cannabis,,TOP SHELF CANNABIS ,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Mcminnville,Yamhill,45.2065787,-123.1985502,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97128,,,,,,,,,,Adult-Use and Medicinal,353 Se Baker St.  Suite C,,,,,
,Canna Bros.,,CANNA BROS.,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Newberg,Yamhill,45.3025901,-122.9572454,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97132,,,,,,,,,,Adult-Use and Medicinal,2316 E Portland Rd Suite C-2,,,,,
,Oasis Cannabis,,OASIS CANNABIS,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Newberg,Yamhill,45.30257599999999,-122.961755,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97132,,,,,,,,,,Adult-Use and Medicinal,"308 Villa Road, Suite 115",,,,,
,"The Green Planet, Inc.",,"THE GREEN PLANET, INC. ",,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Newberg,Yamhill,45.3006312,-122.9814219,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97132,,,,,,,,,,Adult-Use,301 W. First Street,,,,,
,Western Oregon Dispensary Inc,,WESTERN OREGON DISPENSARY INC,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Newberg,Yamhill,45.3069212,-122.9473592,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97132,,,,,,,,,,Adult-Use and Medicinal,1013 N. Springbrook Rd.,,,,,
,Canna Bros.,,CANNA BROS.,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Sheridan,Yamhill,45.0975107,-123.4182551,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97378,,,,,,,,,,Adult-Use and Medicinal,1210 W Main St,,,,,
,Pottonmouth Retail Cannabis,,POTTONMOUTH RETAIL CANNABIS,,,2023-05-02T00:00:00,,,,,,,Oregon Liquor and Cannabis Commission,OLCC,,,Sheridan,Yamhill,45.0939504,-123.3816917,OR,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97378,,,,,,,,,,Adult-Use and Medicinal,950 Se Sheridan Road,,,,,
,Thomas C. Slater Compassion Center,,Thomas C. Slater Compassion Center,,https://slatercenter.com,2023-08-02T00:00:00,,MMP CC 001,,,,Commercial - Retailer,Rhode Island Department of Business Regulation,RIDBH,,,Providence,Providence County,41.8382888,-71.4137021,RI,,,,,,,,,Active,MMP CC 001,,,401-274-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02904,,,,,,,,,,Adult Use and Cultivation,1 Corliss St,,,,Yes,Yes
,Greenleaf Compassionate Care Center,,Greenleaf Compassionate Care Center,,https://greenleafcare.org,2023-08-02T00:00:00,,MMP CC 002,,,,Commercial - Retailer,Rhode Island Department of Business Regulation,RIDBH,,,Portsmouth,Newport County,41.5754183,-71.2722708,RI,,,,,,,,,Active,MMP CC 002,,,401-293-5987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02871,,,,,,,,,,Adult Use and Cultivation,1637 W Main Rd,,,,Yes,Yes
,RISE Warwick,,Summit Medical Compassion Center,,https://risecannabis.com/dispensaries/rhode-island/warwick,2023-08-02T00:00:00,,MMP CC 003,,,,Commercial - Retailer,Rhode Island Department of Business Regulation,RIDBH,,,Warwick,Kent County,41.684542,-71.499065,RI,,,,,,,,,Active,MMP CC 003,,,401-889-3990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02886,,,,,,,,,,Adult Use and Cultivation,444 Quaker Ln,,,,Yes,Yes
,Sweetspot Dispensary,,Plant Based Compassionate Care,,https://sweetspotfarms.com/about,2023-08-02T00:00:00,,MMP CC 004,,,,Commercial - Retailer,Rhode Island Department of Business Regulation,RIDBH,,,Exeter,Washington County,41.5277381,-71.5504921,RI,,,,,,,,,Active,MMP CC 004,,,401-271-3869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02822,,,,,,,,,,Adult Use and Cultivation,560 S County Trail Bldg. B,,,,Yes,Yes
,"Aura of Rhode Island, Inc. F/K/A Pinnacle Compassion Center, Inc.",,"Aura of Rhode Island, Inc.",,https://auraofri.com,2023-08-02T00:00:00,,MMP CC 005,,,,Commercial - Retailer,Rhode Island Department of Business Regulation,RIDBH,,,Central Falls,Providence County,41.8938803,-71.40418199999999,RI,,,,,,,,,Active,MMP CC 005,,,401-335-5356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02863,,,,,,,,,,Adult Use,1136 Lonsdale Ave,,,,No,Yes
,Mother Earth Wellness Inc.,,Mother Earth Wellness Inc.,,https://motherearthri.com,2023-08-02T00:00:00,,MMP CC 006,,,,Commercial - Retailer,Rhode Island Department of Business Regulation,RIDBH,,,Pawtucket,Providence County,41.8636284,-71.40263039999999,RI,,,,,,,,,Active,MMP CC 006,,,401-352-4300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02860,,,,,,,,,,Adult Use and Cultivation,125 Esten Ave,,,,Yes,Yes
,Solar Cannabis Co.,,Solar Therapeutics Rhode Island,,https://solarthera.com/,2023-08-02T00:00:00,,MMP CC 007,,,,Commercial - Retailer,Rhode Island Department of Business Regulation,RIDBH,,,Warwick,Kent County,41.69691230000001,-71.4611317,RI,,,,,,,,,Active,MMP CC 007,,,401-642-1919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02886,,,,,,,,,,Adult Use,65 Meadow St a,,,,No,Yes
,,,Epona Farms LLC,,,2023-12-05T23:08:27.104248,,0,,,,"
SCLT0015
",Vermont Cannabis Control Board,VTCCB,,,"Salisbury, UK",Wiltshire,51.068785,-1.794472,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salisbury, UK",,,,,,,,,,Adult-Use,"Salisbury, UK",,,,,
,,,Valley Organics LLC,,,2023-12-05T23:08:27.104248,,1,,,,"
SCLT0004
",Vermont Cannabis Control Board,VTCCB,,,"Jeffersonville, IN, USA",Clark County,38.2775702,-85.7371847,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jeffersonville, IN, USA",,,,,,,,,,Adult-Use,"Jeffersonville, IN, USA",,,,,
,,,"Clover Hill Cannabis, LLC",,,2023-12-05T23:08:27.104248,,2,,,,"
SCLT0009
",Vermont Cannabis Control Board,VTCCB,,,Strafford,Orange County,43.8356198,-72.3662166,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VT,,,,,,,,,,Adult-Use,South Strafford,,,,,
,,,Duke's Diesel LLP,,,2023-12-05T23:08:27.104248,,3,,,,"
SCLT0013
",Vermont Cannabis Control Board,VTCCB,,,"Essex, UK",Essex,51.57424469999999,0.4856781,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Essex, UK",,,,,,,,,,Adult-Use,"Essex, UK",,,,,
,,,"VT Green Castle Reserve, LLC (DBA - VT Green Castle)",,,2023-12-05T23:08:27.104248,,4,,,,"
SCLT0023
",Vermont Cannabis Control Board,VTCCB,,,,,,,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,,,,,,
,,,"Craft Cannabis of Vermont, LLC",,,2023-12-05T23:08:27.104248,,5,,,,"
SCLT0038
",Vermont Cannabis Control Board,VTCCB,,,VT 05301,Windham County,42.8509152,-72.5578678,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,,,,,,,,,Adult-Use,Brattleboro,,,,,
,,,"Justin's Craft Cannabis, LLC",,,2023-12-05T23:08:27.104248,,6,,,,"
SCLT0016
",Vermont Cannabis Control Board,VTCCB,,,,,,,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,,,,,,
,,,Emerald Rose Farms LLC,,,2023-12-05T23:08:27.104248,,7,,,,"
SCLT0020
",Vermont Cannabis Control Board,VTCCB,,,,,,,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,,,,,,
,,,Top 1 Co.,,,2023-12-05T23:08:27.104248,,8,,,,"
SCLT0080
",Vermont Cannabis Control Board,VTCCB,,,"Williston, ND 58801, USA",Williams County,48.1469683,-103.6179745,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Williston, ND 58801, USA",,,,,,,,,,Adult-Use,"Williston, ND 58801, USA",,,,,
,,,The Dank Closet,,,2023-12-05T23:08:27.104248,,9,,,,"
SCLT0136
",Vermont Cannabis Control Board,VTCCB,,,,,,,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,,,,,,
,,,"VVS Labs, LLC",,,2023-12-05T23:08:27.104248,,10,,,,"
SCLT0062
",Vermont Cannabis Control Board,VTCCB,,,Hartford,Windsor County,43.6489596,-72.3192579,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VT,,,,,,,,,,Adult-Use,White River Junction,,,,,
,,,"Birdman Inc, Birdman Vermont",,,2023-12-05T23:08:27.104248,,11,,,,"
SCLT0056
",Vermont Cannabis Control Board,VTCCB,,,,,,,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,,,,,,
,,,Phyto Physic LLC,,,2023-12-05T23:08:27.104248,,12,,,,"
SCLT0109
",Vermont Cannabis Control Board,VTCCB,,,,,,,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,,,,,,
,,,RootLand Cannabis LLC,,,2023-12-05T23:08:27.104248,,13,,,,"
SCLT0135
",Vermont Cannabis Control Board,VTCCB,,,,,,,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,,,,,,
,,,BIG Intelligence Group,,,2023-12-05T23:08:27.104248,,14,,,,"
SCLT0104
",Vermont Cannabis Control Board,VTCCB,,,"Worcester, UK",Worcestershire,52.193636,-2.221575,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Worcester, UK",,,,,,,,,,Adult-Use,"Worcester, UK",,,,,
,,,Cognizant Sparks LLC,,,2023-12-05T23:08:27.104248,,15,,,,"
SCLT0187
",Vermont Cannabis Control Board,VTCCB,,,,,,,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,,,,,,
,,,Mad River Terps LLC,,,2023-12-05T23:08:27.104248,,16,,,,"
SCLT0086
",Vermont Cannabis Control Board,VTCCB,,,VT,Addison County,44.2272782,-73.05734269999999,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,,,,,,,,,Adult-Use,Starksboro,,,,,
,,,RockLake,,,2023-12-05T23:08:27.104248,,17,,,,"
SCLT0108
",Vermont Cannabis Control Board,VTCCB,,,,,,,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,,,,,,
,,,Green Mountain Dreams LLC; Green Mountain Dreams,,,2023-12-05T23:08:27.104248,,18,,,,"
SCLT0118
",Vermont Cannabis Control Board,VTCCB,,,,,,,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,,,,,,
,,,Green Fish Family Farm LLC,,,2023-12-05T23:08:27.104248,,19,,,,"
SCLT0145
",Vermont Cannabis Control Board,VTCCB,,,,,,,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,,,,,,
,,,SA Cultivation LLC,,,2023-12-05T23:08:27.104248,,20,,,,"
SCLT0134
",Vermont Cannabis Control Board,VTCCB,,,"Plymouth, MA, USA",Plymouth County,41.9584457,-70.6672621,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Plymouth, MA, USA",,,,,,,,,,Adult-Use,"Plymouth, MA, USA",,,,,
,,,Crescent Moon Farm LLC,,,2023-12-05T23:08:27.104248,,21,,,,"
SCLT0151
",Vermont Cannabis Control Board,VTCCB,,,Burke,Caledonia County,44.64144170000001,-71.978707,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05871,,,,,,,,,,Adult-Use,West Burke,,,,,
,,,Dedicated,,,2023-12-05T23:08:27.104248,,22,,,,"
SCLT0137
",Vermont Cannabis Control Board,VTCCB,,,VT,Addison County,44.2056098,-73.2462341,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,,,,,,,,,Adult-Use,Ferrisburgh,,,,,
,,,Florist VT LLC,,,2023-12-05T23:08:27.104248,,23,,,,"
SCLT0103
",Vermont Cannabis Control Board,VTCCB,,,VT,Addison County,44.2272782,-73.05734269999999,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,,,,,,,,,Adult-Use,Starksboro,,,,,
,,,DBC LLC; High Altitude Cannabis (DBA),,,2023-12-05T23:08:27.104248,,24,,,,"
SCLT0162
",Vermont Cannabis Control Board,VTCCB,,,"Hardwick Old Hall, Hardwick Gardens, Doe Lea, Chesterfield S44 5QJ, UK",Derbyshire,53.168791,-1.3087262,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hardwick Old Hall, Hardwick Gardens, Doe Lea, Chesterfield S44 5QJ, UK",,,,,,,,,,Adult-Use,"Hardwick Old Hall, Hardwick Gardens, Doe Lea, Chesterfield S44 5QJ, UK",,,,,
,,,Verdiggity Living Organics LLC,,,2023-12-05T23:08:27.104248,,25,,,,"
SCLT0153
",Vermont Cannabis Control Board,VTCCB,,,"Manchester, UK",Greater Manchester,53.4807593,-2.2426305,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Manchester, UK",,,,,,,,,,Adult-Use,"Manchester, UK",,,,,
,,,King Cola LLC,,,2023-12-05T23:08:27.104248,,26,,,,"
SCLT0161
",Vermont Cannabis Control Board,VTCCB,,,"Williamstown, MA 01267, USA",Berkshire County,42.7120196,-73.20368979999999,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Williamstown, MA 01267, USA",,,,,,,,,,Adult-Use,"Williamstown, MA 01267, USA",,,,,
,,,Northern Green,,,2023-12-05T23:08:27.104248,,27,,,,"
SCLT0194
",Vermont Cannabis Control Board,VTCCB,,,"Colchester, UK",Essex,51.895927,0.8918740000000001,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colchester, UK",,,,,,,,,,Adult-Use,"Colchester, UK",,,,,
,,,Grease Line Cannabis,,,2023-12-05T23:08:27.104248,,28,,,,"
SCLT0119
",Vermont Cannabis Control Board,VTCCB,,,VT,Windsor County,43.4033164,-72.4134916,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,,,,,,,,,Adult-Use,Weathersfield,,,,,
,,,Choice Terp LLC,,,2023-12-05T23:08:27.104248,,29,,,,"
SCLT0113
",Vermont Cannabis Control Board,VTCCB,,,Highgate,Franklin County,44.9385149,-73.0454456,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05459,,,,,,,,,,Adult-Use,Highgate Center,,,,,
,,,Green River Cannabis Company,,,2023-12-05T23:08:27.104248,,30,,,,"
SCLT0120
",Vermont Cannabis Control Board,VTCCB,,,"Hyde Park, Tampa, FL, USA",Hillsborough County,27.9416678,-82.4639251,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hyde Park, Tampa, FL, USA",,,,,,,,,,Adult-Use,"Hyde Park, Tampa, FL, USA",,,,,
,,,Naked Hemp,,,2023-12-05T23:08:27.104248,,31,,,,"
SCLT0201
",Vermont Cannabis Control Board,VTCCB,,,,,,,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,,,,,,
,,,Weed Connections,,,2023-12-05T23:08:27.104248,,32,,,,"
SCLT0169
",Vermont Cannabis Control Board,VTCCB,,,"Mendon, MA, USA",Worcester County,42.1056525,-71.5522859,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mendon, MA, USA",,,,,,,,,,Adult-Use,"Mendon, MA, USA",,,,,
,,,OGW Cannabis LLC,,,2023-12-05T23:08:27.104248,,33,,,,"
SCLT0171
",Vermont Cannabis Control Board,VTCCB,,,"Bristol, UK",Bristol City,51.454513,-2.58791,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bristol, UK",,,,,,,,,,Adult-Use,"Bristol, UK",,,,,
,,,Fern's Flowers LLC; Fern's Flowers,,,2023-12-05T23:08:27.104248,,34,,,,"
SCLT0121
",Vermont Cannabis Control Board,VTCCB,,,Cavendish,Windsor County,43.3910072,-72.63581340000002,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VT,,,,,,,,,,Adult-Use,Proctorsville,,,,,
,,,District 802 LLC,,,2023-12-05T23:08:27.104248,,35,,,,"
SCLT0152
",Vermont Cannabis Control Board,VTCCB,,,VT 05301,Windham County,42.8509152,-72.5578678,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,,,,,,,,,Adult-Use,Brattleboro,,,,,
,,,Turkey Hollow Cannabis,,,2023-12-05T23:08:27.104248,,36,,,,"
SCLT0160
",Vermont Cannabis Control Board,VTCCB,,,"3009 Broadway, New York, NY 10027, USA",New York County,40.8095133,-73.96339689999999,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3009 Broadway, New York, NY 10027, USA",,,,,,,,,,Adult-Use,"3009 Broadway, New York, NY 10027, USA",,,,,
,,,Cann Able Farms LLC,,,2023-12-05T23:08:27.104248,,37,,,,"
SCLT0130
",Vermont Cannabis Control Board,VTCCB,,,VT 05440,Grand Isle County,44.9750541,-73.30022389999999,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,,,,,,,,,Adult-Use,Alburgh,,,,,
,,,Heady Righton LLC,,,2023-12-05T23:08:27.104248,,38,,,,"
SCLT0143
",Vermont Cannabis Control Board,VTCCB,,,"Charlotte, NC, USA",Mecklenburg County,35.2270869,-80.8431267,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Charlotte, NC, USA",,,,,,,,,,Adult-Use,"Charlotte, NC, USA",,,,,
,,,Tall Truck,,,2023-12-05T23:08:27.104248,,39,,,,"
SCLT0146
",Vermont Cannabis Control Board,VTCCB,,,Danville,Caledonia County,44.4078953,-72.2104832,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05873,,,,,,,,,,Adult-Use,West Danville,,,,,
,,,Brown Dog Cannabis,,,2023-12-05T23:08:27.104248,,40,,,,"
SCLT0168
",Vermont Cannabis Control Board,VTCCB,,,"Weybridge, UK",Surrey,51.3716269,-0.457904,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Weybridge, UK",,,,,,,,,,Adult-Use,"Weybridge, UK",,,,,
,,,Tunbridge Roots LLC,,,2023-12-05T23:08:27.104248,,41,,,,"
SCLT0182
",Vermont Cannabis Control Board,VTCCB,,,VT,Orange County,43.9198761,-72.4782827,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,,,,,,,,,Adult-Use,Tunbridge,,,,,
,,,Four Turtles Farm,,,2023-12-05T23:08:27.104248,,42,,,,"
SCLT0166
",Vermont Cannabis Control Board,VTCCB,,,VT 05602,Washington County,44.26005929999999,-72.5753869,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,,,,,,,,,Adult-Use,Montpelier,,,,,
,,,Sunny View Farm LLC,,,2023-12-05T23:08:27.104248,,43,,,,"
SCLT0142
",Vermont Cannabis Control Board,VTCCB,,,Jericho,,31.8611058,35.4617583,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jericho,,,,,,,,,,Adult-Use,Jericho,,,,,
,,,"Apex Arboretum, LLC; dba Green State Dispensary; dba Upstate Elevator Operators",,,2023-12-05T23:08:27.104248,,44,,,,"
SCLT0158
",Vermont Cannabis Control Board,VTCCB,,,,,,,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,,,,,,
,,,Passion Fruit Farms LLC,,,2023-12-05T23:08:27.104248,,45,,,,"
SCLT0216
",Vermont Cannabis Control Board,VTCCB,,,VT,Chittenden County,44.4904763,-73.1111871,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,,,,,,,,,Adult-Use,Essex Junction,,,,,
,,,VTGRN,,,2023-12-05T23:08:27.104248,,46,,,,"
SCLT0149
",Vermont Cannabis Control Board,VTCCB,,,VT,Addison County,44.2272782,-73.05734269999999,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,,,,,,,,,Adult-Use,Starksboro,,,,,
,,,TCD Enterprises,,,2023-12-05T23:08:27.104248,,47,,,,"
SCLT0208
",Vermont Cannabis Control Board,VTCCB,,,"Newport, RI, USA",Newport County,41.4901024,-71.3128285,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Newport, RI, USA",,,,,,,,,,Adult-Use,"Newport, RI, USA",,,,,
,,,Humble Skunk,,,2023-12-05T23:08:27.104248,,48,,,,"
SCLT0191
",Vermont Cannabis Control Board,VTCCB,,,"Westford, MA 01886, USA",Middlesex County,42.5792583,-71.4378411,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Westford, MA 01886, USA",,,,,,,,,,Adult-Use,"Westford, MA 01886, USA",,,,,
,,,Firetower Cannabis LLC,,,2023-12-05T23:08:27.104248,,49,,,,"
SCLT0185
",Vermont Cannabis Control Board,VTCCB,,,"Sunderland, UK",Tyne and Wear,54.906869,-1.383801,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sunderland, UK",,,,,,,,,,Adult-Use,"Sunderland, UK",,,,,
,,,Monarch Cultivation LLC,,,2023-12-05T23:08:27.104248,,50,,,,"
SCLT0193
",Vermont Cannabis Control Board,VTCCB,,,"East Haven, CT, USA",New Haven County,41.2841687,-72.8684565,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"East Haven, CT, USA",,,,,,,,,,Adult-Use,"East Haven, CT, USA",,,,,
,,,Sleeper's Garden,,,2023-12-05T23:08:27.104248,,51,,,,"
SCLT0210
",Vermont Cannabis Control Board,VTCCB,,,Jericho,,31.8611058,35.4617583,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jericho,,,,,,,,,,Adult-Use,Jericho,,,,,
