license_number,id,business_dba_name,license_type,license_status,address,business_legal_name,business_owner_name,business_structure,licensing_authority_id,licensing_authority,license_designation,license_status_date,license_term,premise_state,parcel_number,activity,issue_date,expiration_date,premise_city,premise_zip_code,business_email,business_image_url,data_refreshed_date,business_phone,premise_street_address,business_website,premise_latitude,premise_longitude,premise_county,details_url,Street,Licensee Name,License Number,Address,Zipcode,Microbials,Mycotoxins,Residual Solvents,phone_number,ccclastupdated,application_status,application_classification,application_classification_split_1,application_classification_split_2,approved_license_type,approved_license_stages,commence_operations_date,establishment_zipcode,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,cnb_deemed_complete_date,application_approved_date,lic_start_date,pmt_amount,lic_fee_amount,town,county_lat,county_long,region,cccupdatedate,establishment_address_2,establishment_state,approved_se_number,Medical ,adult_use,county,medical,CEID,LicenseStatus,analyses,cultivator,retailer
AU-G-A-000117,202,My Peaceable Kingdom LLC,Class A Marihuana Grower,Active,,My Peaceable Kingdom LLC,,,CRA,Michigan Cannabis Regulatory Agency,,,,MI,,,,2024-01-27T00:00:00,Frankfort,49635,,,2023-08-13T13:37:51.924746,,2855 Paul Rose Rd,,44.591837,-86.177582,Benzie County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU-G-A-000115,203,"Epic Roots, LLC",Class A Marihuana Grower,License Void,,"Epic Roots, LLC",,,CRA,Michigan Cannabis Regulatory Agency,,,,MI,,,,2022-10-19T00:00:00,Warren,48091,,,2023-08-13T13:37:51.924746,,2103 Riggs Ave,,42.4786922,-83.0817048,Macomb County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU-G-A-000114,204,"Production Dr. Holdings, LLC",Class A Marihuana Grower,Active,,"Production Dr. Holdings, LLC",,,CRA,Michigan Cannabis Regulatory Agency,,,,MI,,,,2023-08-30T00:00:00,Harrison Twp,48045,,,2023-08-13T13:37:51.924746,,41525 Production Dr,,42.600824,-82.8542184,Macomb County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU-G-A-000108,205,Exclusive Grand Rapids,Class A Marihuana Grower,Active,,Exclusive Grand Rapids,,,CRA,Michigan Cannabis Regulatory Agency,,,,MI,,Public Documents Available,,2023-08-12T00:00:00,Wyoming,49508,,,2023-08-13T13:37:51.924746,,2350 29th St SE,,42.9091617,-85.60919,Kent County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU-G-A-000107,206,Givingtrees,Class A Marihuana Grower,License Void,,Givingtrees,,,CRA,Michigan Cannabis Regulatory Agency,,,,MI,,,,2022-03-23T00:00:00,Hazel Park,48030,,,2023-08-13T13:37:51.924746,,1008 E 10 Mile Rd,,42.4758753,-83.0952271,Oakland County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU-G-A-000103,207,77 North Inc.,Class A Marihuana Grower,License Void,,77 North Inc.,,,CRA,Michigan Cannabis Regulatory Agency,,,,MI,,,,2022-02-18T00:00:00,Germfask,49836,,,2023-08-13T13:37:51.924746,,4404 M-77,,46.1167953,-85.9268531,Schoolcraft County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUL000001,CUL000001,"BD Health Ag 3, LLC",cultivation,Active,,"BD Health Ag 3, LLC",Mark Hendren,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 65674,65674,,,2023-08-13T17:09:14.911264,417-850-9999,,,37.7944806,-93.5779815,Polk County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Polk County,,,,,,
CUL000002,CUL000002,Focus Partners - Kansas City LLC,cultivation,Active,,Focus Partners - Kansas City LLC,Krystal Wright,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 64147,64147,,,2023-08-13T17:09:14.911264,816-588-8838,,,38.8524485,-94.5469705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Jackson County,,,,,,
CUL000003,CUL000003,"Bootheel CannaCare Columbia, LLC",cultivation,Active,,"Bootheel CannaCare Columbia, LLC",Lori Garrett,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,Columbia,65202,,,2023-08-13T17:09:14.911264,573-359-4963,,,38.9451555,-92.2956971,Boone County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Boone County,,,,,,
CUL000004,CUL000004,"BD Health Ag 2, LLC",cultivation,Active,,"BD Health Ag 2, LLC",Mark Hendren,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 65674,65674,,,2023-08-13T17:09:14.911264,417-850-9999,,,37.7944806,-93.5779815,Polk County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Polk County,,,,,,
CUL000005,CUL000005,Focus Partners - Kansas City LLC,cultivation,Active,,Focus Partners - Kansas City LLC,Krystal Wright,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,Grandview,64030,,,2023-08-13T17:09:14.911264,816-588-8838,,,38.8892509,-94.5359054,Jackson County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Jackson County,,,,,,
CUL000006,CUL000006,"Vertical Enterprise, LLC",cultivation,Active,,"Vertical Enterprise, LLC",Andrew Goodwin,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,St Joseph,64507,,,2023-08-13T17:09:14.911264,816-582-3459,,,39.774855,-94.8038762,Buchanan County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Buchanan County,,,,,,
CUL000007,CUL000007,1913 Valdalia LLC,cultivation,Active,,1913 Valdalia LLC,Nathaniel Kurash,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 63382,63382,,,2023-08-13T17:09:14.911264,216-577-9178,,,39.3108745,-91.4884887,Audrain County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Audrain County,,,,,,
CUL000008,CUL000008,Agri-Genesis LLC,cultivation,Active,,Agri-Genesis LLC,Neal Minor,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,Macon,63552,,,2023-08-13T17:09:14.911264,660-851-1660,,,39.7662896,-92.455834,Macon County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Macon County,,,,,,
CUL000009,CUL000009,"BD Health Ag 1, LLC",cultivation,Active,,"BD Health Ag 1, LLC",Mark Hendren,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 65674,65674,,,2023-08-13T17:09:14.911264,417-850-9999,,,37.7944806,-93.5779815,Polk County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Polk County,,,,,,
CUL000010,CUL000010,"Organic Remedies MO, Inc.",cultivation,Active,,"Organic Remedies MO, Inc.",,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 63740,63740,,,2023-08-13T17:09:14.911264,573-279-4020,,,37.1800513,-89.65508960000001,Scott County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Scott County,,,,,,
CUL000011,CUL000011,"Sunrise Beach GP, LLC",cultivation,Active,,"Sunrise Beach GP, LLC",,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 65079,65079,,,2023-08-13T17:09:14.911264,866-217-4063,,,38.1758645,-92.7843553,Camden County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Camden County,,,,,,
CUL000013,CUL000013,Agri-Genesis LLC,cultivation,Active,,Agri-Genesis LLC,Neal Minor,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,Macon,63552,,,2023-08-13T17:09:14.911264,660-851-1660,,,39.7662896,-92.455834,Macon County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Macon County,,,,,,
CUL000015,CUL000015,Blue Arrow Holdings LLC,cultivation,Active,,Blue Arrow Holdings LLC,Zach  Voudrie,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 63147,63147,,,2023-08-13T17:09:14.911264,314-359-1987,,,38.6999486,-90.2197765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,St. Louis city,,,,,,
CUL000016,CUL000016,"VMO-Ops, Inc.",cultivation,Inactive,,"VMO-Ops, Inc.",Jamil Taylor,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 63120,63120,,,2023-08-13T17:09:14.911264,240-418-2120,,,38.6893721,-90.266699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,,St. Louis city,,,,,,
CUL000017,CUL000017,BeLeaf Medical LLC,cultivation,Active,,BeLeaf Medical LLC,Kevin Riggs,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 63351,63351,,,2023-08-13T17:09:14.911264,636-448-6021,,,38.8533773,-91.3059895,Montgomery County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Montgomery County,,,,,,
CUL000018,CUL000018,Blue Arrow Holdings LLC,cultivation,Active,,Blue Arrow Holdings LLC,Zach Voudrie,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 63147,63147,,,2023-08-13T17:09:14.911264,314-359-1987,,,38.6999486,-90.2197765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,St. Louis city,,,,,,
CUL000019,CUL000019,OXG LLC,cultivation,Active,,OXG LLC,Michele Bowman,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 64058,64058,,,2023-08-13T17:09:14.911264,314-550-5269,,,39.1686419,-94.3051542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Jackson County,,,,,,
CUL000020,CUL000020,Focus Partners Manchester LLC,cultivation,Active,,Focus Partners Manchester LLC,Krystal Wright,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 64130,64130,,,2023-08-13T17:09:14.911264,816-588-8838,,,39.0345609,-94.5521274,Jackson County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Jackson County,,,,,,
CUL000021,CUL000021,BeLeaf Medical LLC,cultivation,Active,,BeLeaf Medical LLC,Kevin Riggs,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,Earth City,63045,,,2023-08-13T17:09:14.911264,636-448-6021,,,38.76786329999999,-90.453037,St. Louis County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,St. Louis County,,,,,,
CUL000022,CUL000022,Kimball LLC,cultivation,Active,,Kimball LLC,Brad  Wideman,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 63775,63775,,,2023-08-13T17:09:14.911264,314-225-7496,,,37.7242202,-89.8612196,Perry County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,,Perry County,,,,,,
CUL000023,CUL000023,"Cassville GP, LLC",cultivation,Active,,"Cassville GP, LLC",,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO,65202,,,2023-08-13T17:09:14.911264,866-217-4063,,,38.9517053,-92.3340724,Boone County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Boone County,,,,,,
CUL000024,CUL000024,"Solamere, Inc.",cultivation,Active,,"Solamere, Inc.",Brad  Wideman,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 63775,63775,,,2023-08-13T17:09:14.911264,314-225-7496,,,37.7242202,-89.8612196,Perry County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,,Perry County,,,,,,
CUL000025,CUL000025,1913 Waynesville LLC,cultivation,Active,,1913 Waynesville LLC,Ryan Rich,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 65583,65583,,,2023-08-13T17:09:14.911264,314-323-3773,,,37.8286516,-92.2007227,Pulaski County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Pulaski County,,,,,,
CUL000026,CUL000026,"Local Leaf, LLC",cultivation,Active,,"Local Leaf, LLC",Gregory Henson,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 64730,64730,,,2023-08-13T17:09:14.911264,816-289-8608,,,38.2586347,-94.3305059,Bates County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Bates County,,,,,,
CUL000027,CUL000027,1913 Carrollton LLC,cultivation,Active,,1913 Carrollton LLC,Nathaniel Kurash,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 64633,64633,,,2023-08-13T17:09:14.911264,216-577-9178,,,39.3583539,-93.4957675,Carroll County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Carroll County,,,,,,
CUL000028,CUL000028,"GF Saint Mary, LLC",cultivation,Active,,"GF Saint Mary, LLC",Wesley Greene,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 63147,63147,,,2023-08-13T17:09:14.911264,314-814-5493,,,38.6999486,-90.2197765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,St. Louis city,,,,,,
CUL000029,CUL000029,"Bloom Medicinals of MO – Cultivation 1, LLC",cultivation,Active,,"Bloom Medicinals of MO – Cultivation 1, LLC",Nicole Stark,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 63366,63366,,,2023-08-13T17:09:14.911264,561-305-3656,,,38.8809704,-90.7342734,St. Charles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,St. Charles County,,,,,,
CUL000030,CUL000030,"New Growth Horizon, LLC",cultivation,Active,,"New Growth Horizon, LLC",John Pennington,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,Florissant,63144,,,2023-08-13T17:09:14.911264,314-749-2677,,,38.7719687,-90.2726138,St. Louis County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,St. Louis County,,,,,,
CUL000031,CUL000031,"C4, LLC",cultivation,Active,,"C4, LLC",Ty Klein,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 64633,64633,,,2023-08-13T17:09:14.911264,816-872-6116,,,39.3583539,-93.4957675,Carroll County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Carroll County,,,,,,
CUL000032,CUL000032,TC AppliCo LLC,cultivation,Active,,TC AppliCo LLC,Brad  Rhodes,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO,65453,,,2023-08-13T17:09:14.911264,314-276-3802,,,38.0628225,-91.4034833,Crawford County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Crawford County,,,,,,
CUL000033,CUL000033,Holistic Missouri LLC,cultivation,Active,,Holistic Missouri LLC,,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 64147,64147,,,2023-08-13T17:09:14.911264,866-217-4063,,,38.8524485,-94.5469705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Jackson County,,,,,,
CUL000034,CUL000034,"Missouri Made Marijuana, LLC",cultivation,Active,,"Missouri Made Marijuana, LLC",Randy Black,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO,64029,,,2023-08-13T17:09:14.911264,702-496-3051,,,39.0150069,-94.198558,Jackson County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Jackson County,,,,,,
CUL000036,CUL000036,"Bloom Medicinals of MO – Cultivation 2, LLC",cultivation,Active,,"Bloom Medicinals of MO – Cultivation 2, LLC",Nicole Stark,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 64429,64429,,,2023-08-13T17:09:14.911264,561-305-3656,,,39.7402801,-94.241057,Clinton County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Clinton County,,,,,,
CUL000037,CUL000037,"Standard Wellness Missouri, LLC",cultivation,Active,,"Standard Wellness Missouri, LLC",Katie Hart,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,Vandalia,63382,,,2023-08-13T17:09:14.911264,321-831-2996,,,39.3061447,-91.4744262,Audrain County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Audrain County,,,,,,
CUL000038,CUL000038,Kindbio LLC,cultivation,Inactive,,Kindbio LLC,Kurt Heidrich,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 63147,63147,,,2023-08-13T17:09:14.911264,314-799-5146,,,38.6999486,-90.2197765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,,St. Louis city,,,,,,
CUL000039,CUL000039,"Hippos, LLC",cultivation,Active,,"Hippos, LLC",Nicholas Rinella,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 65582,65582,,,2023-08-13T17:09:14.911264,312-925-1217,,,38.1867085,-91.947112,Maries County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Maries County,,,,,,
CUL000041,CUL000041,GF Biomass LLC,cultivation,Active,,GF Biomass LLC,Joseph Delia,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO,65453,,,2023-08-13T17:09:14.911264,314-282-4679,,,38.0628225,-91.4034833,Crawford County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Crawford County,,,,,,
CUL000043,CUL000043,Agri-Genesis LLC,cultivation,Active,,Agri-Genesis LLC,Neal Minor,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,Macon,63552,,,2023-08-13T17:09:14.911264,660-851-1660,,,39.7662896,-92.455834,Macon County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Macon County,,,,,,
CUL000044,CUL000044,"Solgrone Cultivation, LLC",cultivation,Active,,"Solgrone Cultivation, LLC",Andrew Lammert,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 63125,63125,,,2023-08-13T17:09:14.911264,314-223-6680,,,38.5161654,-90.2901815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,St. Louis County,,,,,,
CUL000045,CUL000045,"CPC of Missouri - Smithville, LLC",cultivation,Active,,"CPC of Missouri - Smithville, LLC",Lee Hoffman,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,Smithville,64089,,,2023-08-13T17:09:14.911264,785-766-0288,,,39.3638732,-94.5891504,Clay County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Clay County,,,,,,
CUL000046,CUL000046,"GF Saint Mary, LLC",cultivation,Active,,"GF Saint Mary, LLC",Wesley Greene,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 63147,63147,,,2023-08-13T17:09:14.911264,314-814-5493,,,38.6999486,-90.2197765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,St. Louis city,,,,,,
CUL000048,CUL000048,"GFFG, LLC",cultivation,Active,,"GFFG, LLC",Ty Klein,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 64633,64633,,,2023-08-13T17:09:14.911264,816-872-6116,,,39.3583539,-93.4957675,Carroll County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Carroll County,,,,,,
CUL000051,CUL000051,"Elevation Cannabis Cultivation, LLC",cultivation,Active,,"Elevation Cannabis Cultivation, LLC",Chris Issinghoff,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 64127,64127,,,2023-08-13T17:09:14.911264,620-921-5967,,,39.091953,-94.5469705,Jackson County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Jackson County,,,,,,
CUL000052,CUL000052,"GFFG, LLC",cultivation,Active,,"GFFG, LLC",Ty Klein,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 64633,64633,,,2023-08-13T17:09:14.911264,816-872-6116,,,39.3583539,-93.4957675,Carroll County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Carroll County,,,,,,
CUL000053,CUL000053,BeLeaf Medical LLC,cultivation,Active,,BeLeaf Medical LLC,Kevin Riggs,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 63118,63118,,,2023-08-13T17:09:14.911264,636-448-6021,,,38.5950619,-90.2291565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,St. Louis city,,,,,,
CUL000054,CUL000054,"Bluebird Botanical, Ltd.",cultivation,Active,,"Bluebird Botanical, Ltd.",Shelton Smitherman,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 63380,63380,,,2023-08-13T17:09:14.911264,512-657-5392,,,38.8106802,-91.1316056,Warren County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Warren County,,,,,,
CUL000055,CUL000055,BTMD Holdings LLC,cultivation,Active,,BTMD Holdings LLC,Lucas Dinklage,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO,65037,,,2023-08-13T17:09:14.911264,402-490-0591,,,38.3083614,-92.8254697,Morgan County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Morgan County,,,,,,
CUL000056,CUL000056,"Green South Missouri, LLC",cultivation,Active,,"Green South Missouri, LLC",Aaron Crawley,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,Joplin,64804,,,2023-08-13T17:09:14.911264,479-502-0487,,,37.0529983,-94.4105747,Newton County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Jasper County,,,,,,
CUL000057,CUL000057,Heya St. Ann Cultivation II LLC,cultivation,Active,,Heya St. Ann Cultivation II LLC,Carl Bearden,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,St Ann,63074,,,2023-08-13T17:09:14.911264,314-560-4597,,,38.7303723,-90.3808127,St. Louis County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,St. Louis County,,,,,,
CUL000058,CUL000058,Certified Alternative Medicine Providers,cultivation,Active,,Certified Alternative Medicine Providers,Susan Griffith,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 63147,63147,,,2023-08-13T17:09:14.911264,573-424-4951,,,38.6999486,-90.2197765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,St. Louis city,,,,,,
CUL000059,CUL000059,"Green South Missouri, LLC",cultivation,Active,,"Green South Missouri, LLC",Aaron Crawley,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,Joplin,64804,,,2023-08-13T17:09:14.911264,479-502-0487,,,37.0529983,-94.4105747,Newton County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,Jasper County,,,,,,
CUL000060,CUL000060,"Chappell, Inc.",cultivation,Active,,"Chappell, Inc.",Brad  Wideman,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 63775,63775,,,2023-08-13T17:09:14.911264,314-225-7496,,,37.7242202,-89.8612196,Perry County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,,Perry County,,,,,,
CUL000061,CUL000061,Red Tractor Cultivation LLC,cultivation,Inactive,,Red Tractor Cultivation LLC,Kelly Waggoner,,MDHSS,Missouri Department of Health and Senior Services,adult-use,,,MO,,,,,MO 64132,64132,,,2023-08-13T17:09:14.911264,402-650-0306,,,38.992935,-94.5521274,Jackson County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ü,,Jackson County,,,,,,
